election,geography_id,geography_type,stat_area_id,stat_area_vintage,stat_area_yishuv_stat,stat_area_number,locality_id,locality_code,locality_name,contributing_rows,contributing_kalpis,eligible_voters,actual_voters,valid_votes,invalid_votes,winning_ballot_letter,winning_votes,runner_up_votes,margin_votes,winning_vote_share,אמת,ג,ודעם,ז,זך,זץ,טב,י,יז,יך,יץ,כ,ל,מחל,מרצ,נז,ני,נץ,ע,פה,ף,ףץ,קנ,קץ,רק,שס
K20,stat2011:35700004,statistical_area,stat2011:35700004,2011,35700004,4,loc:3570,3570,אריאל,6,6,3280,2231,2189,42,מחל,1011,433,578,0.461855,72,6,1,0,0,0,286,1,0,0,0,127,433,1011,10,1,0,0,0,104,1,0,43,71,3,19
K20,stat2011:35700005,statistical_area,stat2011:35700005,2011,35700005,5,loc:3570,3570,אריאל,5,4,1990,1472,1445,27,מחל,530,264,266,0.366782,61,5,4,2,0,0,218,1,0,0,0,100,264,530,7,0,0,0,0,83,1,1,32,129,0,7
K20,stat2011:3570001,statistical_area,stat2011:3570001,2011,3570001,1,loc:357,357,כפר בלום,1,1,645,452,451,1,אמת,244,46,198,0.54102,244,0,0,0,0,0,16,0,0,0,0,37,12,46,45,1,0,0,0,43,0,0,5,0,0,2
K20,stat2011:35710001,statistical_area,stat2011:35710001,2011,35710001,1,loc:3571,3571,שבי שומרון,1,1,520,409,408,1,טב,157,120,37,0.384804,0,6,0,0,0,0,157,0,0,0,0,3,6,106,3,0,0,0,0,2,0,0,1,120,0,4
K20,stat2011:35720001,statistical_area,stat2011:35720001,2011,35720001,1,loc:3572,3572,כפר תפוח,1,1,490,372,371,1,טב,146,114,32,0.393531,1,2,0,0,0,0,146,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,114,0,11
K20,stat2011:35730001,statistical_area,stat2011:35730001,2011,35730001,1,loc:3573,3573,נווה צוף,1,1,761,631,629,2,טב,387,140,247,0.615262,0,6,0,0,0,0,387,0,0,0,0,3,4,140,1,2,0,0,0,4,0,0,2,72,0,8
K20,stat2011:35740001,statistical_area,stat2011:35740001,2011,35740001,1,loc:3574,3574,בית אל,5,5,3210,2730,2726,4,טב,1604,724,880,0.588408,5,19,0,0,0,0,1604,0,0,0,0,10,2,308,0,3,0,3,0,2,1,1,24,724,0,20
K20,stat2011:35750001,statistical_area,stat2011:35750001,2011,35750001,1,loc:3575,3575,בית חורון,1,1,706,606,606,0,טב,281,184,97,0.463696,12,13,0,0,0,0,281,0,0,0,0,31,3,184,5,1,0,0,0,10,0,0,7,51,0,8
K20,stat2011:35760001,statistical_area,stat2011:35760001,2011,35760001,1,loc:3576,3576,מצפה יריחו,2,2,1166,989,987,2,טב,526,259,267,0.532928,1,12,1,0,0,0,526,0,0,0,0,12,0,151,3,0,0,0,0,3,0,2,6,259,0,11
K20,stat2011:35780001,statistical_area,stat2011:35780001,2011,35780001,1,loc:3578,3578,שדמות מחולה,1,1,321,263,263,0,טב,198,30,168,0.752852,1,2,0,0,0,0,198,0,0,0,0,1,0,26,1,0,0,0,0,0,0,0,4,30,0,0
K20,stat2011:35790001,statistical_area,stat2011:35790001,2011,35790001,1,loc:3579,3579,אלון מורה,2,2,904,751,751,0,טב,429,219,210,0.571238,2,3,1,0,0,0,429,0,0,0,0,4,1,79,0,0,0,0,0,4,0,0,4,219,0,5
K20,stat2011:3580001,statistical_area,stat2011:3580001,2011,3580001,1,loc:358,358,יד מרדכי,2,2,648,477,477,0,אמת,198,169,29,0.415094,198,1,0,0,0,0,10,0,0,0,0,17,5,16,169,0,0,0,0,56,0,0,5,0,0,0
K20,stat2011:3590001,statistical_area,stat2011:3590001,2011,3590001,1,loc:359,359,ניצנים,1,1,344,262,260,2,אמת,162,36,126,0.623077,162,0,0,0,0,0,0,0,0,0,0,12,0,5,36,0,0,0,0,36,0,0,6,2,1,0
K20,stat2011:35980001,statistical_area,stat2011:35980001,2011,35980001,1,loc:3598,3598,ארגמן,1,1,130,88,87,1,מחל,34,13,21,0.390805,13,0,1,0,0,0,12,0,0,0,0,7,3,34,1,0,0,0,0,9,0,1,2,2,0,2
K20,stat2011:35990001,statistical_area,stat2011:35990001,2011,35990001,1,loc:3599,3599,מחולה,1,1,394,324,322,2,טב,185,60,125,0.574534,13,0,0,0,0,0,185,0,0,0,0,2,3,60,4,0,0,0,0,6,0,0,5,43,0,1
K20,stat2011:3600001,statistical_area,stat2011:3600001,2011,3600001,1,loc:360,360,"גבעת ניל""י",1,1,412,333,333,0,מחל,112,67,45,0.336336,67,0,2,0,0,0,12,0,0,0,0,54,0,112,27,0,0,0,0,44,0,1,12,0,1,1
K20,stat2011:360001,statistical_area,stat2011:360001,2011,360001,1,loc:36,36,שדה דוד,1,1,295,203,199,4,מחל,118,28,90,0.592965,19,1,0,0,0,0,4,0,0,0,0,17,0,118,1,0,0,0,0,9,0,0,2,0,0,28
K20,stat2011:36010001,statistical_area,stat2011:36010001,2011,36010001,1,loc:3601,3601,קליה,1,1,330,255,254,1,אמת,72,49,23,0.283465,72,0,0,0,0,0,47,0,0,0,0,29,3,35,7,3,0,0,0,49,0,0,8,1,0,0
K20,stat2011:36020001,statistical_area,stat2011:36020001,2011,36020001,1,loc:3602,3602,ראש צורים,1,1,461,412,411,1,טב,315,62,253,0.766423,3,1,1,0,0,0,315,0,0,0,0,10,1,62,0,1,0,0,0,4,0,0,1,9,1,2
K20,stat2011:36030001,statistical_area,stat2011:36030001,2011,36030001,1,loc:3603,3603,הר גילה,2,2,864,694,691,3,מחל,283,93,190,0.409551,86,2,2,0,0,2,93,0,0,0,0,79,13,283,22,1,0,0,0,56,0,0,11,16,1,24
K20,stat2011:36040001,statistical_area,stat2011:36040001,2011,36040001,1,loc:3604,3604,אלון שבות,3,3,2009,1663,1659,4,טב,1069,398,671,0.644364,21,10,1,0,0,0,1069,0,0,0,0,25,3,398,6,4,0,0,0,14,0,1,2,102,0,3
K20,stat2011:36050001,statistical_area,stat2011:36050001,2011,36050001,1,loc:3605,3605,משואה,1,1,132,97,96,1,מחל,39,25,14,0.40625,8,0,1,0,0,0,25,0,0,0,0,6,1,39,1,0,0,0,0,11,0,0,4,0,0,0
K20,stat2011:36060001,statistical_area,stat2011:36060001,2011,36060001,1,loc:3606,3606,גלגל,1,1,132,82,82,0,פה,22,21,1,0.268293,17,0,0,0,0,0,15,0,0,0,0,6,0,21,1,0,0,0,0,22,0,0,0,0,0,0
K20,stat2011:36070001,statistical_area,stat2011:36070001,2011,36070001,1,loc:3607,3607,"ייט""ב",1,1,168,138,137,1,ל,52,49,3,0.379562,0,2,0,0,0,0,49,0,0,0,0,4,52,11,0,0,0,0,0,0,0,0,4,15,0,0
K20,stat2011:36080001,statistical_area,stat2011:36080001,2011,36080001,1,loc:3608,3608,מעלה אפרים,2,2,1165,650,640,10,מחל,237,133,104,0.370312,70,4,4,0,0,1,133,0,0,0,0,42,39,237,5,0,0,0,0,27,0,0,16,54,1,7
K20,stat2011:36090001,statistical_area,stat2011:36090001,2011,36090001,1,loc:3609,3609,חמרה,1,1,132,93,93,0,מחל,33,24,9,0.354839,24,1,0,0,0,0,10,0,0,0,0,10,0,33,3,0,0,0,0,7,0,0,1,4,0,0
K20,stat2011:36100001,statistical_area,stat2011:36100001,2011,36100001,1,loc:3610,3610,מצפה שלם,1,1,151,110,110,0,אמת,61,12,49,0.554545,61,0,0,0,0,0,5,0,0,0,0,9,3,8,9,0,0,0,0,12,0,0,3,0,0,0
K20,stat2011:36110001,statistical_area,stat2011:36110001,2011,36110001,1,loc:3611,3611,קריית ארבע,7,7,4492,3340,3319,21,טב,1141,1006,135,0.343778,30,11,1,0,0,0,1141,0,0,0,0,47,159,834,10,2,0,5,0,15,0,1,21,1006,2,34
K20,stat2011:36120001,statistical_area,stat2011:36120001,2011,36120001,1,loc:3612,3612,בקעות,1,1,142,115,115,0,מחל,45,24,21,0.391304,24,0,0,0,0,0,10,0,0,0,0,8,0,45,0,1,0,0,0,21,0,0,5,0,0,1
K20,stat2011:36130001,statistical_area,stat2011:36130001,2011,36130001,1,loc:3613,3613,גיתית,1,1,187,150,150,0,טב,61,36,25,0.406667,16,0,0,0,0,0,61,0,0,0,0,10,2,36,1,0,0,0,0,2,0,0,3,19,0,0
K20,stat2011:36140001,statistical_area,stat2011:36140001,2011,36140001,1,loc:3614,3614,מכורה,1,1,115,81,81,0,מחל,22,20,2,0.271605,20,0,0,0,0,0,12,0,0,0,0,12,0,22,0,0,0,0,0,10,0,0,5,0,0,0
K20,stat2011:36150001,statistical_area,stat2011:36150001,2011,36150001,1,loc:3615,3615,פצאל,1,1,225,176,176,0,מחל,58,38,20,0.329545,36,0,0,0,0,0,38,0,0,0,0,14,1,58,0,0,0,0,0,25,0,0,4,0,0,0
K20,stat2011:36160001,statistical_area,stat2011:36160001,2011,36160001,1,loc:3616,3616,מעלה אדומים,1,1,137,90,88,2,מחל,51,8,43,0.579545,6,2,0,0,0,0,6,0,0,0,0,8,1,51,0,0,0,0,0,5,0,0,0,1,0,8
K20,stat2011:36160002,statistical_area,stat2011:36160002,2011,36160002,2,loc:3616,3616,מעלה אדומים,4,4,2489,1954,1941,13,מחל,1000,221,779,0.515198,93,26,3,0,0,0,221,0,0,0,0,165,110,1000,13,0,0,0,0,132,0,1,21,40,1,115
K20,stat2011:36160003,statistical_area,stat2011:36160003,2011,36160003,3,loc:3616,3616,מעלה אדומים,6,6,3744,3035,3012,23,מחל,1682,293,1389,0.558433,148,21,0,0,0,0,293,0,0,0,0,290,131,1682,14,0,0,0,0,224,0,1,26,61,0,121
K20,stat2011:36160004,statistical_area,stat2011:36160004,2011,36160004,4,loc:3616,3616,מעלה אדומים,4,4,2355,1769,1761,8,טב,907,439,468,0.515048,33,35,0,0,0,1,907,0,0,0,0,50,18,439,8,5,0,1,0,28,0,0,21,158,0,57
K20,stat2011:36160005,statistical_area,stat2011:36160005,2011,36160005,5,loc:3616,3616,מעלה אדומים,5,5,3393,2295,2270,25,מחל,969,335,634,0.426872,90,35,5,1,0,0,335,0,0,0,0,133,278,969,26,2,1,0,0,96,0,1,20,148,3,127
K20,stat2011:36160006,statistical_area,stat2011:36160006,2011,36160006,6,loc:3616,3616,מעלה אדומים,3,3,1797,1241,1225,16,מחל,531,136,395,0.433469,67,36,0,0,0,0,136,0,0,0,0,89,120,531,18,0,1,0,0,41,0,0,17,84,1,84
K20,stat2011:36160007,statistical_area,stat2011:36160007,2011,36160007,7,loc:3616,3616,מעלה אדומים,5,5,3012,2160,2143,17,מחל,966,318,648,0.45077,120,40,1,0,0,0,318,0,0,0,0,162,140,966,18,2,0,0,1,124,0,9,17,105,0,120
K20,stat2011:36160008,statistical_area,stat2011:36160008,2011,36160008,8,loc:3616,3616,מעלה אדומים,7,7,3968,3050,3031,19,מחל,1600,273,1327,0.527879,155,40,1,0,0,0,237,0,0,0,0,273,193,1600,26,2,0,0,1,196,0,2,51,97,4,153
K20,stat2011:36160009,statistical_area,stat2011:36160009,2011,36160009,9,loc:3616,3616,מעלה אדומים,5,5,3154,2393,2374,19,מחל,1178,258,920,0.496209,161,30,0,0,0,0,258,0,0,0,0,209,153,1178,10,2,0,1,0,158,0,0,38,73,0,103
K20,stat2011:36160010,statistical_area,stat2011:36160010,2011,36160010,10,loc:3616,3616,מעלה אדומים,4,4,2660,2022,2015,7,מחל,1056,184,872,0.524069,126,24,1,0,0,0,184,0,0,0,0,151,104,1056,13,0,0,0,0,140,0,1,26,77,0,112
K20,stat2011:36170001,statistical_area,stat2011:36170001,2011,36170001,1,loc:3617,3617,עפרה,3,3,1782,1485,1479,6,טב,1051,246,805,0.710615,5,4,1,0,0,0,1051,0,0,0,1,12,4,246,1,0,0,0,0,4,0,0,12,136,0,2
K20,stat2011:36180001,statistical_area,stat2011:36180001,2011,36180001,1,loc:3618,3618,אלעזר,2,2,1309,1108,1107,1,טב,688,291,397,0.6215,11,3,0,0,0,0,688,0,0,0,0,16,3,291,4,2,0,1,0,13,0,0,6,60,0,9
K20,stat2011:36190001,statistical_area,stat2011:36190001,2011,36190001,1,loc:3619,3619,רועי,1,1,190,154,154,0,טב,54,33,21,0.350649,31,0,0,0,0,0,54,0,0,0,0,7,2,33,3,0,0,0,0,19,0,0,2,2,0,1
K20,stat2011:36200001,statistical_area,stat2011:36200001,2011,36200001,1,loc:3620,3620,נערן,1,1,72,55,55,0,אמת,47,5,42,0.854545,47,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0
K20,stat2011:3620001,statistical_area,stat2011:3620001,2011,3620001,1,loc:362,362,רוחמה,1,1,457,305,301,4,אמת,168,80,88,0.55814,168,0,0,0,0,0,11,0,0,0,0,7,2,5,80,0,0,0,0,25,0,0,2,0,0,1
K20,stat2011:3630001,statistical_area,stat2011:3630001,2011,3630001,1,loc:363,363,חפץ חיים,1,1,321,282,281,1,טב,156,66,90,0.55516,1,12,0,0,0,0,156,0,0,0,0,4,0,66,1,1,0,0,0,5,0,0,1,30,0,4
K20,stat2011:36370001,statistical_area,stat2011:36370001,2011,36370001,1,loc:3637,3637,מעלה שומרון,1,1,567,461,461,0,טב,170,170,0,0.368764,13,4,0,0,0,0,170,0,0,0,1,20,11,170,2,0,0,0,0,17,0,0,5,35,0,13
K20,stat2011:36380001,statistical_area,stat2011:36380001,2011,36380001,1,loc:3638,3638,כפר אדומים,3,3,2062,1681,1681,0,מחל,619,601,18,0.368233,118,7,0,0,0,0,601,0,0,0,0,100,24,619,11,8,0,0,0,111,0,1,17,60,0,4
K20,stat2011:36390001,statistical_area,stat2011:36390001,2011,36390001,1,loc:3639,3639,ורד יריחו,1,1,173,136,135,1,מחל,53,23,30,0.392593,22,2,0,0,0,0,23,0,0,0,0,15,0,53,1,0,0,0,0,12,0,0,5,0,0,2
K20,stat2011:36400001,statistical_area,stat2011:36400001,2011,36400001,1,loc:3640,3640,קרני שומרון,7,7,4757,3690,3662,28,טב,1682,1107,575,0.459312,87,24,0,0,0,0,1682,0,0,0,0,99,164,1107,13,6,0,3,0,61,0,2,54,277,1,82
K20,stat2011:3640001,statistical_area,stat2011:3640001,2011,3640001,1,loc:364,364,כפר אוריה,1,1,499,402,402,0,אמת,148,94,54,0.368159,148,0,2,0,0,0,18,0,0,0,0,37,0,94,53,1,0,0,0,37,0,0,3,2,0,7
K20,stat2011:36410001,statistical_area,stat2011:36410001,2011,36410001,1,loc:3641,3641,שילה,3,3,1554,1310,1309,1,טב,761,327,434,0.58136,0,3,1,0,0,0,761,0,0,0,0,5,1,194,1,1,0,0,0,1,0,0,8,327,1,5
K20,stat2011:36430001,statistical_area,stat2011:36430001,2011,36430001,1,loc:3643,3643,חיננית,1,1,625,506,502,4,טב,219,129,90,0.436255,12,0,0,0,0,0,219,0,0,0,0,20,129,82,1,0,0,0,0,8,0,0,2,25,0,4
K20,stat2011:36440001,statistical_area,stat2011:36440001,2011,36440001,1,loc:3644,3644,גבעון החדשה,2,2,1026,758,749,9,מחל,272,108,164,0.363151,100,0,2,1,0,0,95,1,0,0,0,83,27,272,14,1,1,0,0,108,1,1,11,12,0,19
K20,stat2011:36450001,statistical_area,stat2011:36450001,2011,36450001,1,loc:3645,3645,בית הערבה,1,1,62,53,51,2,אמת,13,12,1,0.254902,13,0,0,0,0,0,8,0,0,0,0,6,4,12,1,0,0,0,0,2,0,0,4,0,0,1
K20,stat2011:36470001,statistical_area,stat2011:36470001,2011,36470001,1,loc:3647,3647,יקיר,2,2,956,826,824,2,טב,532,194,338,0.645631,5,5,0,0,0,0,532,0,0,0,0,11,1,194,2,0,0,0,0,5,0,0,5,62,0,2
K20,stat2011:36480001,statistical_area,stat2011:36480001,2011,36480001,1,loc:3648,3648,מתתיהו,1,1,341,225,218,7,ג,161,20,141,0.738532,0,161,0,0,0,0,12,0,0,0,0,1,0,14,0,1,0,0,0,0,0,0,0,20,0,9
K20,stat2011:36490001,statistical_area,stat2011:36490001,2011,36490001,1,loc:3649,3649,שקד,1,1,516,399,395,4,מחל,120,82,38,0.303797,65,0,0,0,0,0,82,0,0,0,0,55,22,120,3,0,0,0,0,27,0,0,2,11,1,7
K20,stat2011:36500001,statistical_area,stat2011:36500001,2011,36500001,1,loc:3650,3650,אפרת,9,9,5868,4583,4569,14,טב,2501,1394,1107,0.547385,81,26,1,0,0,0,2501,0,0,0,0,107,30,1394,24,11,1,3,0,71,0,1,41,244,1,32
K20,stat2011:3650001,statistical_area,stat2011:3650001,2011,3650001,1,loc:365,365,בית קשת,1,1,402,293,290,3,אמת,175,54,121,0.603448,175,0,2,0,0,0,12,0,0,0,0,16,1,4,54,0,0,0,0,19,0,0,6,0,1,0
K20,stat2011:36510001,statistical_area,stat2011:36510001,2011,36510001,1,loc:3651,3651,מעלה מכמש,2,1,781,682,681,1,טב,391,135,256,0.574156,1,6,0,0,0,0,391,0,0,0,0,7,3,119,1,0,0,0,0,2,0,0,3,135,0,13
K20,stat2011:36520001,statistical_area,stat2011:36520001,2011,36520001,1,loc:3652,3652,בית אריה-עופרים,5,5,3082,2429,2404,25,מחל,932,520,412,0.387687,261,15,2,0,0,1,520,0,0,0,0,205,48,932,20,2,0,1,0,254,0,1,42,52,1,47
K20,stat2011:36530001,statistical_area,stat2011:36530001,2011,36530001,1,loc:3653,3653,מעלה עמוס,1,1,230,163,158,5,ג,71,32,39,0.449367,0,71,0,0,0,0,30,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,32,0,16
K20,stat2011:36540001,statistical_area,stat2011:36540001,2011,36540001,1,loc:3654,3654,ברקן,2,2,1180,898,896,2,מחל,436,179,257,0.486607,69,2,2,0,0,0,179,0,0,0,1,61,35,436,6,0,0,0,0,71,0,0,21,11,1,1
K20,stat2011:36550001,statistical_area,stat2011:36550001,2011,36550001,1,loc:3655,3655,"ניל""י",2,2,832,671,669,2,מחל,223,116,107,0.333333,86,5,0,0,0,0,116,0,0,0,0,74,31,223,8,0,0,0,0,97,0,1,20,3,1,4
K20,stat2011:36560001,statistical_area,stat2011:36560001,2011,36560001,1,loc:3656,3656,כרמל,1,1,263,214,214,0,טב,146,45,101,0.682243,0,0,0,0,0,0,146,0,0,0,0,0,1,20,0,0,0,0,0,2,0,0,45,0,0,0
K20,stat2011:36570001,statistical_area,stat2011:36570001,2011,36570001,1,loc:3657,3657,מעון,1,1,259,204,204,0,טב,141,50,91,0.691176,0,0,0,1,0,0,141,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,1,50,0,0
K20,stat2011:36580001,statistical_area,stat2011:36580001,2011,36580001,1,loc:3658,3658,עטרת,1,1,279,244,244,0,טב,179,38,141,0.733607,1,0,0,0,0,0,179,0,0,0,0,0,3,21,0,0,0,0,0,0,0,0,0,38,0,2
K20,stat2011:36590001,statistical_area,stat2011:36590001,2011,36590001,1,loc:3659,3659,פסגות,2,2,957,828,825,3,טב,500,189,311,0.606061,2,1,0,0,0,0,500,0,0,0,0,1,0,122,0,1,0,0,0,2,0,0,3,189,0,4
K20,stat2011:36600001,statistical_area,stat2011:36600001,2011,36600001,1,loc:3660,3660,עמנואל,3,3,1911,1392,1380,12,שס,459,395,64,0.332609,2,395,0,0,0,0,64,0,0,0,0,3,1,79,0,2,0,0,0,1,0,5,9,360,0,459
K20,stat2011:3660001,statistical_area,stat2011:3660001,2011,3660001,1,loc:366,366,שמיר,1,1,661,473,472,1,אמת,228,134,94,0.483051,228,0,1,0,0,2,9,0,0,0,0,10,1,22,134,0,0,0,0,61,0,0,4,0,0,0
K20,stat2011:3670001,statistical_area,stat2011:3670001,2011,3670001,1,loc:367,367,עין העמק,1,1,553,419,416,3,מחל,196,72,124,0.471154,72,1,0,0,0,0,29,0,0,0,0,51,1,196,11,0,0,0,0,28,0,0,0,4,0,23
K20,stat2011:3680001,statistical_area,stat2011:3680001,2011,3680001,1,loc:368,368,בירייה,1,1,583,434,430,4,מחל,163,59,104,0.37907,38,7,0,0,0,0,32,0,0,0,0,59,4,163,1,0,0,0,0,15,0,1,8,50,1,51
K20,stat2011:3690001,statistical_area,stat2011:3690001,2011,3690001,1,loc:369,369,גלעד (אבן יצחק),1,1,358,272,271,1,אמת,185,32,153,0.682657,185,0,0,0,0,0,3,0,0,0,0,10,1,6,32,0,0,0,0,29,0,0,3,0,1,1
K20,stat2011:3700001,statistical_area,stat2011:3700001,2011,3700001,1,loc:370,370,גזר,1,1,356,191,191,0,אמת,97,49,48,0.507853,97,0,2,0,0,0,3,0,0,0,0,7,1,16,49,0,0,0,0,12,0,0,2,0,1,1
K20,stat2011:370001,statistical_area,stat2011:370001,2011,370001,1,loc:37,37,איתן,1,1,310,255,254,1,קץ,101,94,7,0.397638,1,5,0,0,0,0,10,0,0,0,0,21,0,94,0,0,0,0,0,3,0,0,3,101,0,16
K20,stat2011:37090001,statistical_area,stat2011:37090001,2011,37090001,1,loc:3709,3709,מבוא חורון,2,2,942,861,858,3,טב,448,282,166,0.522145,0,32,0,0,0,0,448,0,0,0,0,3,0,64,1,0,0,2,0,1,0,0,0,282,0,25
K20,stat2011:37100001,statistical_area,stat2011:37100001,2011,37100001,1,loc:3710,3710,ברכה,2,2,953,818,816,2,מחל,476,225,251,0.583333,3,1,3,0,0,0,225,0,0,0,0,3,1,476,1,0,0,0,0,1,0,0,1,97,0,4
K20,stat2011:37120001,statistical_area,stat2011:37120001,2011,37120001,1,loc:3712,3712,ענב,1,1,429,360,357,3,טב,182,66,116,0.509804,1,2,0,0,0,0,182,0,0,0,0,1,1,65,0,0,0,0,0,4,0,0,3,66,0,32
K20,stat2011:37130001,statistical_area,stat2011:37130001,2011,37130001,1,loc:3713,3713,"נעמ""ה",1,1,126,77,77,0,אמת,25,22,3,0.324675,25,0,0,0,0,0,6,0,0,0,0,8,2,22,2,0,0,0,0,9,0,0,2,1,0,0
K20,stat2011:37150001,statistical_area,stat2011:37150001,2011,37150001,1,loc:3715,3715,עלמון,2,2,825,640,640,0,מחל,327,101,226,0.510938,36,1,1,0,0,0,101,0,0,0,0,52,26,327,3,0,1,0,0,75,0,0,6,5,0,6
K20,stat2011:37170001,statistical_area,stat2011:37170001,2011,37170001,1,loc:3717,3717,חרמש,1,1,181,122,121,1,ל,29,28,1,0.239669,14,0,0,0,0,0,13,0,0,0,0,15,29,28,1,0,0,0,0,13,0,0,4,3,0,1
K20,stat2011:37190001,statistical_area,stat2011:37190001,2011,37190001,1,loc:3719,3719,תלם,1,1,134,100,100,0,טב,33,30,3,0.33,8,3,0,0,0,0,33,0,0,0,0,3,2,20,0,0,0,0,0,0,0,0,1,30,0,0
K20,stat2011:37200001,statistical_area,stat2011:37200001,2011,37200001,1,loc:3720,3720,שערי תקווה,5,5,3533,2854,2842,12,מחל,989,814,175,0.347994,288,8,2,0,0,0,814,0,0,0,0,222,50,989,37,0,0,1,0,253,0,2,60,83,3,30
K20,stat2011:3720001,statistical_area,stat2011:3720001,2011,3720001,1,loc:372,372,רמות נפתלי,1,1,421,305,303,2,אמת,102,78,24,0.336634,102,3,0,0,0,0,4,0,0,0,0,45,5,78,14,0,0,0,0,30,0,1,9,7,0,5
K20,stat2011:37220001,statistical_area,stat2011:37220001,2011,37220001,1,loc:3722,3722,אשכולות,1,1,212,166,165,1,מחל,54,34,20,0.327273,24,1,0,0,0,0,25,0,0,0,0,14,3,54,1,0,0,0,0,34,0,0,2,5,2,0
K20,stat2011:37230001,statistical_area,stat2011:37230001,2011,37230001,1,loc:3723,3723,פני חבר,1,1,192,166,166,0,קץ,90,52,38,0.542169,1,0,0,0,0,0,52,0,0,0,0,0,0,20,0,0,0,1,0,0,0,1,0,90,0,1
K20,stat2011:37240001,statistical_area,stat2011:37240001,2011,37240001,1,loc:3724,3724,נגוהות,1,1,87,82,82,0,טב,59,15,44,0.719512,0,0,0,0,0,0,59,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,15,0,0
K20,stat2011:37250001,statistical_area,stat2011:37250001,2011,37250001,1,loc:3725,3725,נווה דניאל,2,2,1341,1093,1089,4,טב,691,272,419,0.634527,11,4,0,0,0,1,691,0,0,0,0,18,2,272,1,3,0,0,0,5,0,0,5,70,0,6
K20,stat2011:37260001,statistical_area,stat2011:37260001,2011,37260001,1,loc:3726,3726,נוקדים,2,2,922,760,756,4,טב,296,213,83,0.391534,12,9,1,0,0,1,296,0,0,0,0,13,119,213,2,2,0,1,0,5,0,0,8,70,0,4
K20,stat2011:37270001,statistical_area,stat2011:37270001,2011,37270001,1,loc:3727,3727,עלי זהב,1,1,657,532,530,2,טב,321,140,181,0.60566,8,0,0,0,0,0,321,0,0,0,0,14,12,140,0,0,0,0,0,10,0,0,1,18,0,6
K20,stat2011:37300001,statistical_area,stat2011:37300001,2011,37300001,1,loc:3730,3730,גבעת זאב,3,3,1849,1421,1414,7,מחל,668,171,497,0.472419,125,11,2,0,0,0,171,0,0,0,0,102,22,668,5,0,0,0,0,110,0,2,21,76,0,99
K20,stat2011:37300002,statistical_area,stat2011:37300002,2011,37300002,2,loc:3730,3730,גבעת זאב,6,6,3327,2511,2495,16,מחל,892,375,517,0.357515,197,91,1,0,0,2,375,1,0,0,0,165,49,892,20,2,0,0,0,183,0,0,25,211,0,281
K20,stat2011:37300003,statistical_area,stat2011:37300003,2011,37300003,3,loc:3730,3730,גבעת זאב,7,7,4093,3156,3140,16,מחל,1074,424,650,0.342038,245,424,3,1,0,0,262,0,0,0,0,205,47,1074,38,2,1,0,0,205,0,0,32,249,1,351
K20,stat2011:37300004,statistical_area,stat2011:37300004,2011,37300004,4,loc:3730,3730,גבעת זאב,2,2,840,766,753,13,ג,525,144,381,0.697211,0,525,0,0,0,0,5,0,0,0,0,0,1,10,1,0,0,0,0,0,0,0,2,63,2,144
K20,stat2011:3730001,statistical_area,stat2011:3730001,2011,3730001,1,loc:373,373,בית הלוי,1,1,513,420,419,1,אמת,221,66,155,0.527446,221,0,1,0,0,0,8,0,0,0,0,23,2,40,41,0,0,0,0,66,0,0,11,3,2,1
K20,stat2011:3740001,statistical_area,stat2011:3740001,2011,3740001,1,loc:374,374,חוקוק,1,1,406,282,280,2,אמת,152,52,100,0.542857,152,0,4,0,0,0,7,0,0,0,0,10,5,20,52,0,0,0,0,21,0,0,8,0,1,0
K20,stat2011:37430001,statistical_area,stat2011:37430001,2011,37430001,1,loc:3743,3743,טנא,1,1,474,363,362,1,טב,116,79,37,0.320442,41,1,1,0,0,0,116,0,0,0,0,27,15,79,2,0,0,0,0,38,0,0,2,38,0,2
K20,stat2011:37440001,statistical_area,stat2011:37440001,2011,37440001,1,loc:3744,3744,ברוכין,1,1,230,198,198,0,טב,154,24,130,0.777778,0,1,0,0,0,0,154,0,0,0,0,1,0,24,0,0,0,0,0,0,0,0,0,18,0,0
K20,stat2011:37450001,statistical_area,stat2011:37450001,2011,37450001,1,loc:3745,3745,מצדות יהודה,1,1,285,249,249,0,טב,168,37,131,0.674699,4,0,0,0,0,0,168,0,0,0,0,5,0,27,2,0,0,0,0,0,0,0,4,37,0,2
K20,stat2011:37460001,statistical_area,stat2011:37460001,2011,37460001,1,loc:3746,3746,קריית נטפים,1,1,352,306,306,0,טב,174,88,86,0.568627,1,3,0,0,0,0,174,0,0,0,0,11,3,88,0,0,0,0,0,3,0,0,1,18,0,4
K20,stat2011:37470001,statistical_area,stat2011:37470001,2011,37470001,1,loc:3747,3747,דולב,1,1,725,611,608,3,טב,459,73,386,0.754934,4,1,0,0,0,0,459,0,0,0,0,3,1,73,2,0,0,1,0,0,0,0,5,59,0,0
K20,stat2011:37480001,statistical_area,stat2011:37480001,2011,37480001,1,loc:3748,3748,עתניאל,1,1,391,335,335,0,טב,228,65,163,0.680597,0,1,0,0,0,0,228,0,0,0,0,5,0,33,2,0,0,0,0,1,0,0,0,65,0,0
