election,geography_id,geography_type,stat_area_id,stat_area_vintage,stat_area_yishuv_stat,stat_area_number,locality_id,locality_code,locality_name,contributing_rows,contributing_kalpis,eligible_voters,actual_voters,valid_votes,invalid_votes,winning_ballot_letter,winning_votes,runner_up_votes,margin_votes,winning_vote_share,אמת,ג,ד,ה,ו,ז,זה,זך,חץ,טב,יש,כ,כן,כץ,ל,מחל,מרצ,נץ,עם,פ,פז,פכ,פץ,ף,צה,ק,קז,קנ,קפ,רק,שס
K17,stat1995:6400023,statistical_area,stat1995:6400023,1995,6400023,23,loc:6400,6400,הרצליה,5,5,3451,2299,2271,28,כן,792,424,368,0.348745,424,16,0,1,2,0,1,203,10,73,1,5,792,2,63,196,180,1,0,21,1,0,0,0,0,1,2,39,2,52,183
K17,stat1995:6400024,statistical_area,stat1995:6400024,1995,6400024,24,loc:6400,6400,הרצליה,4,4,3102,1960,1931,29,כן,683,325,358,0.353703,325,5,1,1,2,1,4,223,7,53,3,7,683,0,94,202,88,0,0,15,0,0,2,0,3,2,3,19,0,36,152
K17,stat1995:6400025,statistical_area,stat1995:6400025,1995,6400025,25,loc:6400,6400,הרצליה,3,3,1795,1105,1093,12,כן,358,187,171,0.327539,187,7,0,0,4,0,2,137,8,62,4,5,358,2,72,85,50,0,1,5,0,0,3,1,0,3,0,14,0,24,59
K17,stat1995:6400026,statistical_area,stat1995:6400026,1995,6400026,26,loc:6400,6400,הרצליה,5,5,3620,2129,2089,40,כן,666,362,304,0.318813,362,9,0,0,1,2,0,272,16,92,2,8,666,0,167,186,86,2,0,1,1,0,0,1,2,2,6,29,0,44,132
K17,stat1995:6400027,statistical_area,stat1995:6400027,1995,6400027,27,loc:6400,6400,הרצליה,6,6,4482,3016,2990,26,כן,1099,512,587,0.367559,512,22,0,1,6,1,1,250,31,202,5,9,1099,0,115,248,174,0,0,39,1,1,4,0,1,2,7,39,0,75,145
K17,stat1995:6400028,statistical_area,stat1995:6400028,1995,6400028,28,loc:6400,6400,הרצליה,6,6,3534,2183,2146,37,כן,705,336,369,0.328518,336,32,1,0,3,0,1,260,4,114,4,10,705,1,170,185,98,0,0,11,1,0,0,0,3,3,4,32,2,56,110
K17,stat1995:6400031,statistical_area,stat1995:6400031,1995,6400031,31,loc:6400,6400,הרצליה,4,4,2373,1401,1391,10,כן,423,267,156,0.304098,267,12,0,0,4,2,1,154,8,63,2,6,423,0,129,121,71,0,0,11,1,0,0,0,1,3,3,29,0,38,42
K17,stat1995:6400032,statistical_area,stat1995:6400032,1995,6400032,32,loc:6400,6400,הרצליה,4,4,2782,1785,1771,14,כן,606,339,267,0.34218,339,8,0,0,5,1,3,196,14,85,4,12,606,1,111,135,113,1,0,9,1,0,0,0,1,1,1,31,0,56,37
K17,stat1995:6400033,statistical_area,stat1995:6400033,1995,6400033,33,loc:6400,6400,הרצליה,5,5,2971,2050,2036,14,כן,776,430,346,0.381139,430,11,0,0,1,0,3,211,10,65,6,6,776,0,74,158,119,0,0,17,0,0,1,0,1,0,0,43,0,61,43
K17,stat1995:6400034,statistical_area,stat1995:6400034,1995,6400034,34,loc:6400,6400,הרצליה,4,4,2606,1846,1830,16,כן,694,428,266,0.379235,428,3,1,1,3,0,2,181,9,43,3,1,694,0,63,126,139,1,0,14,0,0,0,0,0,0,0,22,0,56,40
K17,stat1995:6400041,statistical_area,stat1995:6400041,1995,6400041,41,loc:6400,6400,הרצליה,4,4,2389,1548,1520,28,כן,434,266,168,0.285526,266,27,0,0,4,1,4,166,5,70,2,15,434,1,55,150,85,1,1,16,0,0,0,0,0,1,3,25,1,52,135
K17,stat1995:6400042,statistical_area,stat1995:6400042,1995,6400042,42,loc:6400,6400,הרצליה,3,3,1813,1210,1199,11,כן,442,241,201,0.368641,241,6,0,0,1,0,0,136,15,25,2,0,442,0,36,112,72,4,0,8,0,0,1,1,0,1,1,17,0,43,35
K17,stat1995:6400043,statistical_area,stat1995:6400043,1995,6400043,43,loc:6400,6400,הרצליה,5,5,3124,2185,2168,17,כן,812,478,334,0.374539,478,3,0,0,2,0,2,255,10,46,3,6,812,0,69,182,154,0,0,17,0,0,1,0,0,1,0,38,0,51,38
K17,stat1995:6400044,statistical_area,stat1995:6400044,1995,6400044,44,loc:6400,6400,הרצליה,2,2,1449,957,947,10,כן,353,173,180,0.372756,173,3,0,0,1,0,2,73,6,27,4,3,353,0,59,80,77,1,0,8,0,0,3,0,0,1,1,15,0,23,34
K17,stat1995:6400045,statistical_area,stat1995:6400045,1995,6400045,45,loc:6400,6400,הרצליה,5,5,3381,2072,2047,25,כן,651,434,217,0.318026,434,6,1,0,4,2,1,233,10,77,1,8,651,0,151,181,110,3,0,13,1,0,2,1,1,1,2,30,1,51,71
K17,stat1995:6400046,statistical_area,stat1995:6400046,1995,6400046,46,loc:6400,6400,הרצליה,3,3,2061,1143,1125,18,כן,329,193,136,0.292444,193,16,0,3,1,1,1,101,3,22,0,1,329,0,129,87,42,2,0,1,0,0,2,0,0,1,2,19,0,37,132
K17,stat1995:6400052,statistical_area,stat1995:6400052,1995,6400052,52,loc:6400,6400,הרצליה,4,4,2809,1748,1725,23,כן,784,204,580,0.454493,188,3,1,1,2,1,2,94,7,55,1,5,784,0,126,204,139,3,0,10,1,0,1,0,0,4,10,23,0,46,14
K17,stat1995:6400053,statistical_area,stat1995:6400053,1995,6400053,53,loc:6400,6400,הרצליה,4,4,2580,1719,1707,12,כן,806,247,559,0.472173,247,3,1,1,6,0,0,119,23,40,3,1,806,2,41,149,161,1,0,12,2,0,0,0,5,0,0,25,0,50,9
K17,stat1995:6400054,statistical_area,stat1995:6400054,1995,6400054,54,loc:6400,6400,הרצליה,3,3,2179,1419,1409,10,כן,594,214,380,0.421576,214,9,0,0,4,1,0,120,9,34,2,5,594,0,42,129,105,2,0,22,0,0,1,0,0,0,0,29,0,58,29
K17,stat1995:6400055,statistical_area,stat1995:6400055,1995,6400055,55,loc:6400,6400,הרצליה,6,6,3935,2274,2255,19,כן,923,423,500,0.409313,423,6,2,0,1,1,3,157,24,61,2,8,923,2,60,156,224,0,0,19,1,0,2,0,0,1,5,30,0,65,79
K17,stat1995:64001,statistical_area,stat1995:64001,1995,64001,1,loc:64,64,"יד רמב""ם",1,1,639,429,426,3,כן,103,70,33,0.241784,53,3,0,0,0,0,0,25,0,63,1,4,103,0,22,70,4,0,0,0,0,0,2,0,0,0,0,5,0,5,66
K17,stat1995:642001,statistical_area,stat1995:642001,1995,642001,1,loc:642,642,מוצמוץ,3,3,1940,1194,1180,14,ד,529,366,163,0.448305,66,0,529,1,366,1,1,2,2,3,0,1,18,0,0,0,7,1,147,1,0,0,0,2,0,0,0,1,3,0,28
K17,stat1995:644001,statistical_area,stat1995:644001,1995,644001,1,loc:644,644,סאלם,1,1,613,304,297,7,ד,129,59,70,0.434343,33,0,129,0,41,0,0,0,0,0,0,0,16,0,0,0,15,0,59,0,0,0,0,0,1,1,1,1,0,0,0
K17,stat1995:645001,statistical_area,stat1995:645001,1995,645001,1,loc:645,645,מושיירפה,4,4,1770,518,507,11,ד,226,111,115,0.445759,22,0,226,0,111,0,0,2,1,1,0,1,71,0,0,1,2,1,59,0,0,0,0,0,0,1,2,3,0,0,3
K17,stat1995:648001,statistical_area,stat1995:648001,1995,648001,1,loc:648,648,מצר,1,1,382,280,278,2,מרצ,129,90,39,0.464029,90,0,0,0,0,0,0,9,0,0,0,1,26,0,4,0,129,0,0,1,0,0,0,0,0,0,0,4,0,14,0
K17,stat1995:649001,statistical_area,stat1995:649001,1995,649001,1,loc:649,649,מייסר,2,2,869,385,378,7,עם,124,84,40,0.328042,84,0,76,0,31,0,0,2,0,0,0,0,7,0,0,2,35,0,124,1,0,0,0,0,1,10,1,3,1,0,0
K17,stat1995:6500011,statistical_area,stat1995:6500011,1995,6500011,11,loc:6500,6500,חדרה,10,10,6621,3224,3168,56,ל,1116,851,265,0.352273,252,79,2,0,2,2,22,108,9,75,5,10,851,3,1116,337,46,2,1,12,1,1,0,2,0,4,5,53,0,39,129
K17,stat1995:6500012,statistical_area,stat1995:6500012,1995,6500012,12,loc:6500,6500,חדרה,6,6,3743,2020,1983,37,כן,524,335,189,0.264246,335,53,1,0,1,0,1,186,10,130,2,7,524,0,113,248,55,0,1,10,3,3,0,0,2,1,1,32,0,35,229
K17,stat1995:6500013,statistical_area,stat1995:6500013,1995,6500013,13,loc:6500,6500,חדרה,2,2,1437,690,674,16,כן,210,177,33,0.311573,79,7,2,0,3,1,2,39,1,19,3,0,210,0,177,78,11,0,1,0,2,0,0,0,0,0,0,9,0,9,21
K17,stat1995:6500015,statistical_area,stat1995:6500015,1995,6500015,15,loc:6500,6500,חדרה,6,6,3412,2044,2011,33,כן,582,348,234,0.289408,348,18,1,0,1,0,4,148,3,210,4,11,582,2,91,273,29,3,0,14,1,0,0,0,1,0,3,29,1,24,210
K17,stat1995:6500016,statistical_area,stat1995:6500016,1995,6500016,16,loc:6500,6500,חדרה,5,5,2895,1323,1301,22,ל,320,285,35,0.245965,144,15,0,0,0,0,88,39,4,47,2,6,285,1,320,201,21,1,2,13,1,4,2,0,3,2,3,10,1,11,75
K17,stat1995:6500021,statistical_area,stat1995:6500021,1995,6500021,21,loc:6500,6500,חדרה,5,5,3533,2163,2139,24,כן,701,360,341,0.327723,360,25,1,1,1,0,3,192,7,182,3,8,701,0,167,196,57,2,0,10,1,1,1,0,0,3,2,31,0,27,157
K17,stat1995:6500022,statistical_area,stat1995:6500022,1995,6500022,22,loc:6500,6500,חדרה,7,7,4535,2569,2517,52,כן,601,403,198,0.238776,403,68,4,1,3,2,35,198,3,158,4,9,601,1,232,330,54,3,1,8,5,3,5,0,0,4,3,22,1,24,332
K17,stat1995:6500023,statistical_area,stat1995:6500023,1995,6500023,23,loc:6500,6500,חדרה,9,9,6009,3429,3373,56,כן,1111,618,493,0.32938,505,35,1,0,1,2,23,217,17,98,8,11,1111,2,618,368,120,3,0,8,4,0,2,1,2,5,3,33,1,50,124
K17,stat1995:6500024,statistical_area,stat1995:6500024,1995,6500024,24,loc:6500,6500,חדרה,8,8,5290,2854,2797,57,כן,620,382,238,0.221666,304,382,5,5,4,0,92,145,7,146,4,4,620,2,333,332,50,1,3,9,3,2,6,1,4,3,13,34,1,34,248
K17,stat1995:6500025,statistical_area,stat1995:6500025,1995,6500025,25,loc:6500,6500,חדרה,5,5,3281,1907,1876,31,כן,536,329,207,0.285714,284,39,1,0,1,1,10,170,1,97,2,8,536,0,329,153,45,1,0,9,1,1,2,1,1,3,2,18,1,24,135
K17,stat1995:6500031,statistical_area,stat1995:6500031,1995,6500031,31,loc:6500,6500,חדרה,10,10,6470,3296,3230,66,כן,909,518,391,0.281424,518,56,0,0,1,0,3,290,7,194,3,17,909,0,443,410,52,1,1,21,0,2,0,0,0,4,8,28,2,32,228
K17,stat1995:6500032,statistical_area,stat1995:6500032,1995,6500032,32,loc:6500,6500,חדרה,6,6,3649,1818,1793,25,כן,564,253,311,0.314557,253,31,1,0,1,2,11,134,0,113,3,6,564,1,247,199,41,3,0,10,2,0,0,0,1,5,4,20,0,17,124
K17,stat1995:6500041,statistical_area,stat1995:6500041,1995,6500041,41,loc:6500,6500,חדרה,4,4,2540,1090,1069,21,כן,248,193,55,0.231993,142,12,0,2,3,1,69,59,2,49,4,1,248,0,193,128,15,1,0,2,0,0,2,0,1,2,1,8,2,13,109
K17,stat1995:6500042,statistical_area,stat1995:6500042,1995,6500042,42,loc:6500,6500,חדרה,3,3,2247,1090,1057,33,שס,212,183,29,0.200568,89,21,1,1,1,1,50,39,2,58,2,9,153,1,183,174,6,0,3,10,3,2,7,0,1,4,2,11,1,10,212
K17,stat1995:6500043,statistical_area,stat1995:6500043,1995,6500043,43,loc:6500,6500,חדרה,4,4,2835,1454,1436,18,שס,351,257,94,0.244429,131,33,1,0,0,0,9,91,4,123,1,10,257,0,114,242,12,2,4,3,1,1,1,0,1,3,3,23,0,15,351
K17,stat1995:6500044,statistical_area,stat1995:6500044,1995,6500044,44,loc:6500,6500,חדרה,5,5,3060,1414,1387,27,שס,377,203,174,0.27181,158,35,2,0,2,0,55,48,3,77,1,8,203,0,178,165,19,3,1,13,2,1,2,1,1,4,5,10,0,13,377
K17,stat1995:65001,statistical_area,stat1995:65001,1995,65001,1,loc:65,65,מגדל,2,2,967,581,575,6,שס,159,99,60,0.276522,32,9,1,0,0,0,0,18,0,35,1,19,97,0,87,99,8,0,4,2,0,0,0,0,0,0,1,3,0,0,159
K17,stat1995:652001,statistical_area,stat1995:652001,1995,652001,1,loc:652,652,אבטין,2,2,1217,640,620,20,עם,277,132,145,0.446774,65,0,132,2,86,0,0,0,0,2,0,0,7,0,1,2,43,0,277,0,0,0,0,0,0,1,0,0,1,0,1
K17,stat1995:658001,statistical_area,stat1995:658001,1995,658001,1,loc:658,658,שייח' דנון,2,2,1250,729,704,25,עם,315,213,102,0.447443,213,0,68,0,67,0,0,0,0,0,0,0,20,0,0,1,15,1,315,0,0,0,0,0,1,1,1,1,0,0,0
K17,stat1995:66001,statistical_area,stat1995:66001,1995,66001,1,loc:66,66,(מרחביה (קיבוץ,1,1,486,331,329,2,מרצ,118,93,25,0.358663,93,0,0,0,0,0,0,5,2,2,0,0,64,0,9,6,118,1,1,4,0,0,0,0,2,0,0,10,0,5,7
K17,stat1995:6600112,statistical_area,stat1995:6600112,1995,6600112,112,loc:6600,6600,חולון,1,1,122,50,49,1,שס,22,13,9,0.44898,0,1,0,0,0,0,0,2,0,3,0,0,5,0,1,13,0,0,0,0,0,0,0,0,0,0,0,1,0,1,22
K17,stat1995:6600121,statistical_area,stat1995:6600121,1995,6600121,121,loc:6600,6600,חולון,6,6,4337,2359,2301,58,כן,676,366,310,0.293785,265,21,1,1,0,5,5,228,11,93,7,3,676,2,366,242,47,0,0,5,2,2,2,0,0,4,4,33,0,33,243
K17,stat1995:6600122,statistical_area,stat1995:6600122,1995,6600122,122,loc:6600,6600,חולון,5,5,3535,1771,1734,37,כן,431,261,170,0.248558,223,8,1,0,2,3,17,147,9,37,2,7,431,1,252,228,36,2,0,6,0,2,2,0,0,8,7,16,0,26,261
K17,stat1995:6600123,statistical_area,stat1995:6600123,1995,6600123,123,loc:6600,6600,חולון,6,6,4201,2523,2474,49,כן,838,320,518,0.338723,320,16,0,0,1,1,1,247,7,69,6,13,838,2,243,291,43,2,0,5,1,0,3,1,0,1,0,25,1,39,298
K17,stat1995:6600124,statistical_area,stat1995:6600124,1995,6600124,124,loc:6600,6600,חולון,6,6,3823,2457,2437,20,כן,809,394,415,0.331966,394,15,0,0,0,1,3,294,2,113,2,4,809,1,128,244,73,2,0,7,3,2,3,0,4,1,2,28,0,59,243
K17,stat1995:6600125,statistical_area,stat1995:6600125,1995,6600125,125,loc:6600,6600,חולון,3,3,2137,1062,1035,27,כן,318,138,180,0.307246,117,3,1,0,0,2,4,98,6,34,4,4,318,0,132,101,33,2,0,1,0,0,2,0,0,2,2,15,0,16,138
K17,stat1995:6600126,statistical_area,stat1995:6600126,1995,6600126,126,loc:6600,6600,חולון,5,5,3360,1943,1912,31,כן,570,252,318,0.298117,252,9,1,0,1,2,3,213,10,63,8,2,570,0,231,233,39,1,0,1,2,0,1,0,4,4,3,22,0,31,206
K17,stat1995:6600127,statistical_area,stat1995:6600127,1995,6600127,127,loc:6600,6600,חולון,2,2,1533,974,954,20,כן,264,197,67,0.27673,197,1,1,0,1,0,3,130,4,52,2,0,264,0,53,100,31,0,0,2,0,2,1,0,0,0,3,14,0,12,81
K17,stat1995:6600131,statistical_area,stat1995:6600131,1995,6600131,131,loc:6600,6600,חולון,3,3,1808,1216,1196,20,כן,372,208,164,0.311037,208,13,0,0,2,0,0,177,6,28,0,4,372,1,54,120,31,0,0,2,0,0,0,1,0,1,0,15,0,23,138
K17,stat1995:6600132,statistical_area,stat1995:6600132,1995,6600132,132,loc:6600,6600,חולון,4,4,2529,1438,1412,26,כן,402,250,152,0.284703,151,12,0,0,0,1,3,130,14,76,2,7,402,0,89,185,30,0,0,6,2,1,1,0,0,0,3,21,0,26,250
K17,stat1995:6600133,statistical_area,stat1995:6600133,1995,6600133,133,loc:6600,6600,חולון,3,3,1939,1228,1219,9,כן,329,224,105,0.269893,224,8,0,1,0,0,1,156,6,51,1,4,329,1,104,136,32,1,0,3,0,0,0,0,0,2,0,13,0,24,122
K17,stat1995:6600134,statistical_area,stat1995:6600134,1995,6600134,134,loc:6600,6600,חולון,5,5,3424,2056,2024,32,כן,475,436,39,0.234684,219,14,0,1,1,6,2,188,4,157,2,5,475,0,98,329,27,1,3,2,2,2,2,0,0,1,2,16,0,29,436
K17,stat1995:6600135,statistical_area,stat1995:6600135,1995,6600135,135,loc:6600,6600,חולון,3,3,2138,1283,1270,13,כן,396,191,205,0.311811,191,8,0,0,1,1,1,169,1,80,1,2,396,0,55,139,49,1,0,6,0,1,0,0,1,2,1,14,0,34,116
K17,stat1995:6600136,statistical_area,stat1995:6600136,1995,6600136,136,loc:6600,6600,חולון,3,3,1926,1265,1255,10,כן,388,232,156,0.309163,232,7,1,0,0,0,0,150,6,68,1,7,388,2,58,142,54,1,0,5,1,1,1,0,0,2,1,13,1,35,78
K17,stat1995:6600137,statistical_area,stat1995:6600137,1995,6600137,137,loc:6600,6600,חולון,5,5,3106,1775,1748,27,כן,555,318,237,0.317506,318,11,0,0,3,3,3,210,7,74,8,6,555,0,125,184,60,2,0,6,0,1,1,0,1,1,1,24,0,19,125
K17,stat1995:6600138,statistical_area,stat1995:6600138,1995,6600138,138,loc:6600,6600,חולון,6,6,3376,1993,1958,35,כן,531,380,151,0.271195,380,15,0,0,3,0,4,246,15,97,9,8,531,0,196,173,61,0,0,5,0,0,0,0,1,2,2,25,8,52,125
K17,stat1995:6600211,statistical_area,stat1995:6600211,1995,6600211,211,loc:6600,6600,חולון,4,4,2531,1439,1409,30,כן,373,237,136,0.264727,237,9,1,0,1,0,0,219,2,70,6,2,373,0,140,173,30,0,0,1,0,1,0,0,2,3,4,10,0,18,107
K17,stat1995:6600212,statistical_area,stat1995:6600212,1995,6600212,212,loc:6600,6600,חולון,3,3,2061,1138,1127,11,כן,362,165,197,0.321207,149,8,0,0,0,3,1,165,4,53,2,4,362,0,126,130,28,1,0,5,1,1,0,0,0,1,0,13,0,17,53
K17,stat1995:6600213,statistical_area,stat1995:6600213,1995,6600213,213,loc:6600,6600,חולון,5,5,2679,1499,1482,17,כן,434,239,195,0.292848,239,7,0,0,1,0,0,179,7,79,2,4,434,2,158,178,39,2,0,3,3,1,1,0,1,0,5,6,0,26,105
K17,stat1995:6600214,statistical_area,stat1995:6600214,1995,6600214,214,loc:6600,6600,חולון,5,5,3407,1985,1948,37,כן,595,323,272,0.305441,323,19,0,0,1,0,2,268,14,72,2,6,595,3,155,229,70,1,1,9,0,0,1,0,1,0,1,33,1,34,107
K17,stat1995:6600215,statistical_area,stat1995:6600215,1995,6600215,215,loc:6600,6600,חולון,3,3,1918,1221,1206,15,כן,438,206,232,0.363184,206,5,0,0,5,0,0,175,4,53,3,0,438,0,57,105,49,0,0,8,0,3,2,0,0,0,0,17,0,28,48
K17,stat1995:6600216,statistical_area,stat1995:6600216,1995,6600216,216,loc:6600,6600,חולון,5,5,3209,1836,1813,23,כן,497,299,198,0.274131,299,11,0,0,2,1,0,227,11,88,3,12,497,0,179,224,50,1,0,7,5,0,1,0,1,1,1,16,0,27,149
K17,stat1995:6600217,statistical_area,stat1995:6600217,1995,6600217,217,loc:6600,6600,חולון,5,5,3429,1765,1741,24,כן,552,263,289,0.317059,263,13,1,0,1,0,1,210,4,70,1,5,552,1,221,176,50,1,0,5,2,0,0,0,0,1,1,10,0,26,126
K17,stat1995:6600218,statistical_area,stat1995:6600218,1995,6600218,218,loc:6600,6600,חולון,5,5,3597,1906,1878,28,כן,466,273,193,0.248136,273,18,0,0,1,0,0,250,4,82,6,11,466,0,176,253,32,2,0,5,1,0,4,0,0,2,1,12,0,29,250
K17,stat1995:6600221,statistical_area,stat1995:6600221,1995,6600221,221,loc:6600,6600,חולון,6,6,3667,2014,1970,44,כן,452,397,55,0.229442,233,31,0,1,0,0,1,176,5,65,5,9,452,1,255,248,29,2,0,1,5,1,2,0,2,0,2,17,0,30,397
K17,stat1995:6600222,statistical_area,stat1995:6600222,1995,6600222,222,loc:6600,6600,חולון,3,3,2306,1397,1374,23,כן,331,287,44,0.240902,156,11,0,1,0,0,0,143,4,44,2,5,331,2,153,187,17,1,0,1,2,0,1,0,0,0,2,10,1,13,287
K17,stat1995:6600223,statistical_area,stat1995:6600223,1995,6600223,223,loc:6600,6600,חולון,7,7,4478,2312,2282,30,שס,826,390,436,0.361963,208,32,1,0,1,1,4,208,4,94,3,7,390,1,195,229,21,2,1,4,2,3,3,0,0,3,4,15,1,19,826
K17,stat1995:6600224,statistical_area,stat1995:6600224,1995,6600224,224,loc:6600,6600,חולון,5,5,3368,1830,1792,38,שס,408,381,27,0.227679,164,20,0,1,0,0,0,218,5,121,2,7,381,0,160,229,23,0,0,6,1,1,0,0,1,1,1,19,0,23,408
K17,stat1995:6600225,statistical_area,stat1995:6600225,1995,6600225,225,loc:6600,6600,חולון,5,5,3447,1929,1892,37,כן,488,320,168,0.257928,224,12,0,1,2,0,5,249,6,85,1,6,488,1,140,275,26,2,0,2,4,2,2,0,0,3,1,14,1,20,320
K17,stat1995:6600311,statistical_area,stat1995:6600311,1995,6600311,311,loc:6600,6600,חולון,4,4,2802,1485,1464,21,כן,441,206,235,0.30123,206,8,0,0,0,0,0,147,10,59,3,8,441,1,123,187,28,2,0,7,1,0,2,0,0,4,1,11,0,28,187
K17,stat1995:6600312,statistical_area,stat1995:6600312,1995,6600312,312,loc:6600,6600,חולון,3,3,1786,1162,1131,31,כן,358,242,116,0.316534,242,5,1,0,0,1,1,150,1,40,3,3,358,0,56,109,47,1,1,8,4,0,1,0,2,2,2,4,0,13,76
K17,stat1995:6600313,statistical_area,stat1995:6600313,1995,6600313,313,loc:6600,6600,חולון,7,7,4427,2398,2346,52,כן,689,339,350,0.293691,313,18,0,0,1,1,1,270,4,104,5,4,689,2,178,303,49,3,1,3,1,2,0,0,1,5,2,16,0,31,339
K17,stat1995:6600314,statistical_area,stat1995:6600314,1995,6600314,314,loc:6600,6600,חולון,4,4,2854,1355,1311,44,שס,384,274,110,0.292906,120,8,1,0,1,1,5,108,3,30,3,8,274,0,186,131,14,0,1,2,4,0,0,0,0,0,2,8,1,16,384
K17,stat1995:6600315,statistical_area,stat1995:6600315,1995,6600315,315,loc:6600,6600,חולון,4,4,2381,1344,1318,26,כן,402,176,226,0.305008,176,8,0,0,3,0,0,176,8,35,4,3,402,0,112,172,41,1,0,2,2,0,1,0,0,4,3,9,0,22,134
K17,stat1995:6600316,statistical_area,stat1995:6600316,1995,6600316,316,loc:6600,6600,חולון,4,4,2513,1491,1464,27,כן,416,226,190,0.284153,226,15,3,0,3,0,4,179,8,60,1,4,416,0,161,128,37,0,0,7,3,1,2,0,0,1,5,15,0,22,163
K17,stat1995:6600321,statistical_area,stat1995:6600321,1995,6600321,321,loc:6600,6600,חולון,6,6,3826,2135,2102,33,כן,601,313,288,0.285918,266,18,0,0,1,1,3,285,5,88,7,3,601,2,155,265,33,1,2,14,0,0,2,0,2,2,4,14,1,14,313
K17,stat1995:6600322,statistical_area,stat1995:6600322,1995,6600322,322,loc:6600,6600,חולון,6,6,3639,2061,2029,32,כן,592,330,262,0.291769,330,8,0,0,2,0,1,259,11,64,6,5,592,0,124,247,59,0,0,13,3,1,2,1,1,3,2,20,0,36,239
K17,stat1995:6600323,statistical_area,stat1995:6600323,1995,6600323,323,loc:6600,6600,חולון,4,4,2708,1787,1765,22,כן,642,256,386,0.363739,256,13,0,0,1,0,0,255,6,57,2,5,642,1,65,218,37,1,0,14,0,0,0,1,0,2,0,15,1,22,151
K17,stat1995:6600324,statistical_area,stat1995:6600324,1995,6600324,324,loc:6600,6600,חולון,5,5,3155,1876,1839,37,כן,508,297,211,0.276237,297,16,0,0,3,5,1,250,3,81,3,9,508,2,83,190,49,0,0,6,0,0,1,0,2,1,5,16,0,27,281
K17,stat1995:6600325,statistical_area,stat1995:6600325,1995,6600325,325,loc:6600,6600,חולון,7,7,4086,2200,2171,29,כן,573,360,213,0.263934,360,25,2,0,2,1,8,275,10,76,3,5,573,0,175,241,48,4,0,10,2,3,0,0,0,2,7,31,1,32,275
K17,stat1995:6600331,statistical_area,stat1995:6600331,1995,6600331,331,loc:6600,6600,חולון,7,7,4783,2274,2195,79,כן,502,413,89,0.228702,212,21,5,1,3,0,9,192,8,63,4,7,502,2,413,259,35,2,0,2,2,1,2,1,6,1,10,35,1,15,381
K17,stat1995:6600332,statistical_area,stat1995:6600332,1995,6600332,332,loc:6600,6600,חולון,7,7,4573,2118,2054,64,שס,521,364,157,0.253651,241,22,0,0,0,2,22,127,8,64,3,7,364,1,354,237,23,2,0,1,4,1,2,0,1,5,13,15,0,14,521
K17,stat1995:6600411,statistical_area,stat1995:6600411,1995,6600411,411,loc:6600,6600,חולון,6,6,3743,2373,2355,18,כן,758,415,343,0.321868,415,15,0,0,1,1,2,300,10,76,6,4,758,0,144,259,57,5,0,7,2,0,4,1,0,2,4,29,0,43,210
K17,stat1995:6600412,statistical_area,stat1995:6600412,1995,6600412,412,loc:6600,6600,חולון,8,8,5303,3523,3490,33,כן,1343,613,730,0.384814,613,23,1,0,3,1,52,352,8,93,5,12,1343,0,153,318,104,3,0,14,0,0,1,0,0,1,0,54,0,66,270
K17,stat1995:6600413,statistical_area,stat1995:6600413,1995,6600413,413,loc:6600,6600,חולון,6,6,4436,2692,2656,36,כן,1046,441,605,0.393825,441,18,0,0,2,0,1,319,11,63,4,5,1046,0,138,279,49,0,0,12,1,1,1,0,0,2,2,24,0,39,198
K17,stat1995:6600414,statistical_area,stat1995:6600414,1995,6600414,414,loc:6600,6600,חולון,2,2,1333,932,923,9,כן,333,164,169,0.36078,164,4,0,0,0,1,0,114,2,27,1,2,333,0,56,97,29,0,0,6,0,0,1,0,2,0,0,9,0,11,64
K17,stat1995:6600421,statistical_area,stat1995:6600421,1995,6600421,421,loc:6600,6600,חולון,1,1,246,163,162,1,כן,51,31,20,0.314815,29,1,0,0,0,0,0,20,0,4,0,0,51,0,3,31,8,0,0,3,0,0,0,0,0,0,0,2,0,3,7
K17,stat1995:6600422,statistical_area,stat1995:6600422,1995,6600422,422,loc:6600,6600,חולון,2,2,960,540,528,12,כן,166,84,82,0.314394,84,6,0,0,0,28,0,35,0,25,0,1,166,0,39,69,7,0,0,1,0,0,1,1,0,1,3,0,0,1,60
K17,stat1995:6600423,statistical_area,stat1995:6600423,1995,6600423,423,loc:6600,6600,חולון,2,2,1333,878,873,5,כן,313,133,180,0.358534,133,6,0,0,0,0,0,118,0,42,2,2,313,1,36,95,21,1,0,3,0,0,0,0,0,0,0,7,0,8,85
K17,stat1995:6600424,statistical_area,stat1995:6600424,1995,6600424,424,loc:6600,6600,חולון,2,2,1152,799,789,10,כן,288,113,175,0.365019,109,4,0,0,0,0,0,102,3,25,2,1,288,0,33,113,17,0,0,4,0,1,0,0,0,0,0,2,0,12,73
K17,stat1995:661001,statistical_area,stat1995:661001,1995,661001,1,loc:661,661,שער אפרים,1,1,718,516,511,5,כן,141,94,47,0.27593,94,1,0,0,0,1,0,51,1,30,0,0,141,1,18,61,17,0,0,4,0,0,0,0,0,0,1,5,0,9,76
K17,stat1995:662001,statistical_area,stat1995:662001,1995,662001,1,loc:662,662,חוסן,1,1,500,348,347,1,כן,106,63,43,0.305476,63,0,0,0,0,0,0,21,0,21,0,2,106,0,20,53,6,0,0,1,0,0,0,0,0,0,0,3,0,6,45
