election,geography_id,geography_type,stat_area_id,stat_area_vintage,stat_area_yishuv_stat,stat_area_number,locality_id,locality_code,locality_name,contributing_rows,contributing_kalpis,eligible_voters,actual_voters,valid_votes,invalid_votes,winning_ballot_letter,winning_votes,runner_up_votes,margin_votes,winning_vote_share,אמת,ג,ודעם,ז,זך,זץ,טב,י,יז,ינ,יף,יק,יר,כ,כן,ל,מחל,נ,נז,ני,נץ,נק,פה,ףז,ץ,ק,קי,קך,קץ,שס
K23,stat2011:530001,statistical_area,stat2011:530001,2011,530001,1,loc:53,53,עתלית,9,9,5921,4257,4246,11,פה,1743,1632,111,0.410504,281,39,28,3,0,0,176,0,1,1,0,0,0,0,0,130,1632,1,0,0,15,0,1743,0,0,0,0,0,1,195
K23,stat2011:5350001,statistical_area,stat2011:5350001,2011,5350001,1,loc:535,535,פסוטה,4,4,2627,1604,1596,8,ודעם,1269,147,1122,0.795113,104,0,1269,0,0,0,0,0,0,3,0,0,1,0,0,147,21,0,0,0,0,1,45,0,0,1,0,0,1,3
K23,stat2011:5360001,statistical_area,stat2011:5360001,2011,5360001,1,loc:536,536,פקיעין (בוקייעה),7,7,4417,2964,2944,20,ודעם,942,858,84,0.319973,341,0,942,0,1,0,0,0,1,4,0,0,0,0,1,858,158,2,2,0,2,2,575,0,0,2,0,0,1,52
K23,stat2011:5380001,statistical_area,stat2011:5380001,2011,5380001,1,loc:538,538,שעב,8,8,4868,3800,3787,13,ודעם,3713,24,3689,0.980459,10,4,3713,0,0,0,2,0,0,4,0,0,1,0,0,1,9,0,0,0,1,2,24,0,0,1,0,1,0,14
K23,stat2011:5390001,statistical_area,stat2011:5390001,2011,5390001,1,loc:539,539,רומאנה,1,1,742,584,581,3,ודעם,530,44,486,0.91222,44,0,530,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
K23,stat2011:5400001,statistical_area,stat2011:5400001,2011,5400001,1,loc:540,540,ריחאנייה,2,2,920,554,547,7,פה,324,94,230,0.592322,94,0,84,0,0,0,8,0,0,0,0,0,0,0,0,21,13,1,0,0,0,0,324,0,0,0,1,0,0,1
K23,stat2011:5430001,statistical_area,stat2011:5430001,2011,5430001,1,loc:543,543,ראמה,9,9,6374,4065,4017,48,ודעם,2619,645,1974,0.651979,119,3,2619,0,0,0,2,0,0,5,1,0,1,1,0,317,230,2,0,0,3,1,645,0,2,4,0,1,0,61
K23,stat2011:5460001,statistical_area,stat2011:5460001,2011,5460001,1,loc:546,546,עין אל-אסד,1,1,639,350,343,7,פה,173,85,88,0.504373,19,0,24,0,0,0,8,0,0,0,0,0,0,0,0,85,32,0,0,0,0,0,173,0,0,2,0,0,0,0
K23,stat2011:5470001,statistical_area,stat2011:5470001,2011,5470001,1,loc:547,547,טמרה (יזרעאל),2,2,1042,723,719,4,ודעם,692,17,675,0.962448,4,0,692,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,17,0,1,1,0,0,0,0
K23,stat2011:5490001,statistical_area,stat2011:5490001,2011,5490001,1,loc:549,549,גנות הדר,1,1,713,545,544,1,פה,327,146,181,0.601103,38,2,1,0,0,0,9,0,0,0,0,0,0,0,0,10,146,0,0,0,0,0,327,0,0,0,0,0,0,11
K23,stat2011:550001,statistical_area,stat2011:550001,2011,550001,1,loc:55,55,נוגה,1,1,409,297,297,0,מחל,186,53,133,0.626263,17,3,0,0,0,0,9,0,0,0,0,0,0,0,0,7,186,0,1,0,3,0,53,0,0,0,0,0,0,18
K23,stat2011:5530001,statistical_area,stat2011:5530001,2011,5530001,1,loc:553,553,ניר בנים,1,1,605,443,443,0,פה,308,73,235,0.69526,73,4,1,2,0,0,5,0,0,0,0,0,0,0,0,5,45,0,0,0,0,0,308,0,0,0,0,0,0,0
K23,stat2011:5550001,statistical_area,stat2011:5550001,2011,5550001,1,loc:555,555,שדמה,1,1,381,277,277,0,פה,195,34,161,0.703971,34,0,8,2,0,0,7,0,0,0,0,0,0,0,0,6,25,0,0,0,0,0,195,0,0,0,0,0,0,0
K23,stat2011:5590001,statistical_area,stat2011:5590001,2011,5590001,1,loc:559,559,בוסתן הגליל,1,1,713,551,550,1,פה,279,182,97,0.507273,46,0,0,2,0,0,9,0,0,0,0,0,0,0,0,11,182,0,0,0,1,0,279,0,0,0,0,0,0,20
K23,stat2011:5620001,statistical_area,stat2011:5620001,2011,5620001,1,loc:562,562,בית אלעזרי,2,2,1047,825,823,2,פה,438,246,192,0.532199,73,6,3,2,0,0,18,0,0,0,0,0,0,0,0,20,246,0,0,0,6,0,438,1,0,0,0,0,0,10
K23,stat2011:5630001,statistical_area,stat2011:5630001,2011,5630001,1,loc:563,563,משמר דוד,1,1,516,440,439,1,פה,267,69,198,0.6082,59,0,4,1,0,0,12,0,0,0,0,0,0,0,0,25,69,0,0,0,1,0,267,0,0,0,0,0,0,1
K23,stat2011:5640001,statistical_area,stat2011:5640001,2011,5640001,1,loc:564,564,רבדים,1,1,589,441,441,0,פה,243,161,82,0.55102,161,2,9,0,0,0,3,0,0,0,0,0,0,0,1,2,19,0,0,1,0,0,243,0,0,0,0,0,0,0
K23,stat2011:5650001,statistical_area,stat2011:5650001,2011,5650001,1,loc:565,565,אזור,5,5,3051,2249,2239,10,מחל,883,828,55,0.394372,114,23,6,0,0,0,69,0,0,0,1,1,0,0,1,78,883,5,0,0,7,0,828,0,1,0,0,0,0,222
K23,stat2011:5650002,statistical_area,stat2011:5650002,2011,5650002,2,loc:565,565,אזור,5,5,2945,1892,1883,9,מחל,779,555,224,0.413702,121,29,5,1,1,0,71,0,0,0,0,0,0,0,0,101,779,5,0,0,16,0,555,1,1,3,0,0,0,194
K23,stat2011:5650003,statistical_area,stat2011:5650003,2011,5650003,3,loc:565,565,אזור,6,6,3782,2589,2567,22,מחל,1088,765,323,0.423841,104,24,13,1,0,0,91,0,0,0,0,0,0,0,0,138,1088,6,1,0,10,1,765,0,0,0,0,2,0,323
K23,stat2011:5670001,statistical_area,stat2011:5670001,2011,5670001,1,loc:567,567,צרעה,2,2,835,555,552,3,פה,302,181,121,0.547101,181,2,38,0,0,0,2,0,0,0,0,0,0,0,0,6,21,0,0,0,0,0,302,0,0,0,0,0,0,0
K23,stat2011:5700001,statistical_area,stat2011:5700001,2011,5700001,1,loc:570,570,מעונה,1,1,652,465,462,3,מחל,244,148,96,0.528139,25,1,0,1,0,0,17,0,0,0,0,0,0,0,0,11,244,0,0,0,0,0,148,1,0,0,0,0,0,14
K23,stat2011:570001,statistical_area,stat2011:570001,2011,570001,1,loc:57,57,כנרת (קבוצה),1,1,634,437,437,0,פה,268,80,188,0.613272,80,1,2,1,0,0,3,0,0,0,0,0,0,0,0,21,58,1,0,0,0,0,268,0,0,0,0,0,0,2
K23,stat2011:5710001,statistical_area,stat2011:5710001,2011,5710001,1,loc:571,571,בית גמליאל,2,2,774,608,608,0,טב,277,206,71,0.455592,6,17,1,1,0,0,277,0,0,0,0,0,0,0,0,7,206,1,0,0,7,0,54,0,0,0,0,0,0,31
K23,stat2011:5720001,statistical_area,stat2011:5720001,2011,5720001,1,loc:572,572,בית העמק,1,1,501,337,337,0,פה,186,113,73,0.551929,113,0,3,1,0,0,1,0,0,0,0,0,0,0,0,14,18,0,0,0,0,1,186,0,0,0,0,0,0,0
K23,stat2011:5730001,statistical_area,stat2011:5730001,2011,5730001,1,loc:573,573,מבקיעים,1,1,369,284,282,2,מחל,135,99,36,0.478723,8,3,0,0,0,0,17,0,0,0,0,0,0,0,0,2,135,0,0,0,1,0,99,0,0,0,0,0,0,17
K23,stat2011:5740001,statistical_area,stat2011:5740001,2011,5740001,1,loc:574,574,גשר הזיו,2,2,1181,819,816,3,פה,397,210,187,0.48652,142,0,7,0,0,0,20,0,0,0,0,0,0,1,0,32,210,1,0,0,2,0,397,1,0,0,0,0,0,3
K23,stat2011:5750001,statistical_area,stat2011:5750001,2011,5750001,1,loc:575,575,יסעור,1,1,533,391,391,0,פה,246,82,164,0.629156,82,1,1,0,0,0,4,0,1,0,0,0,0,0,0,13,42,0,0,0,1,0,246,0,0,0,0,0,0,0
K23,stat2011:5760001,statistical_area,stat2011:5760001,2011,5760001,1,loc:576,576,כברי,2,2,845,601,600,1,פה,399,146,253,0.665,146,0,7,0,0,0,8,0,0,0,0,0,0,0,0,9,30,0,0,0,1,0,399,0,0,0,0,0,0,0
K23,stat2011:5770001,statistical_area,stat2011:5770001,2011,5770001,1,loc:577,577,יד בנימין,3,3,2163,1749,1744,5,טב,779,352,427,0.446674,3,336,0,2,0,0,779,0,0,0,0,0,0,0,0,0,352,0,0,0,48,0,24,1,0,0,0,0,0,199
K23,stat2011:5780001,statistical_area,stat2011:5780001,2011,5780001,1,loc:578,578,סאסא,1,1,421,292,291,1,פה,141,132,9,0.484536,132,0,3,0,0,0,1,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,141,0,0,0,0,0,0,0
K23,stat2011:5790001,statistical_area,stat2011:5790001,2011,5790001,1,loc:579,579,כפר ראש הנקרה,2,2,1001,721,718,3,פה,369,170,199,0.513928,129,0,2,1,0,0,28,0,0,0,0,0,0,0,1,10,170,1,0,0,1,0,369,0,0,0,0,0,0,6
K23,stat2011:5800001,statistical_area,stat2011:5800001,2011,5800001,1,loc:580,580,"כרם מהר""ל",1,1,654,502,501,1,פה,319,88,231,0.636727,88,1,4,1,0,0,20,0,0,0,0,0,1,0,0,3,60,0,0,0,1,0,319,0,0,0,0,0,0,3
K23,stat2011:580001,statistical_area,stat2011:580001,2011,580001,1,loc:58,58,מצפה,1,1,130,92,92,0,פה,49,26,23,0.532609,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,26,1,0,0,0,0,49,0,0,0,0,0,0,0
K23,stat2011:5820001,statistical_area,stat2011:5820001,2011,5820001,1,loc:582,582,כפר הנגיד,2,2,779,599,598,1,פה,377,126,251,0.630435,49,2,1,0,0,0,17,0,0,0,0,0,0,0,0,17,126,1,0,0,3,0,377,0,0,0,0,0,0,5
K23,stat2011:5840001,statistical_area,stat2011:5840001,2011,5840001,1,loc:584,584,זיקים,1,1,717,492,489,3,פה,249,129,120,0.509202,129,0,3,0,0,0,13,0,0,0,0,0,0,0,0,11,79,0,0,0,2,0,249,0,0,0,0,0,0,3
K23,stat2011:5850001,statistical_area,stat2011:5850001,2011,5850001,1,loc:585,585,לביא,1,1,535,382,380,2,טב,204,90,114,0.536842,13,3,0,0,0,0,204,0,0,0,0,0,0,0,0,2,90,2,0,0,1,0,53,0,0,0,0,1,0,11
K23,stat2011:5860001,statistical_area,stat2011:5860001,2011,5860001,1,loc:586,586,מגידו,1,1,634,472,472,0,פה,292,113,179,0.618644,113,0,2,0,0,0,8,0,0,0,0,0,0,0,0,12,44,0,0,0,0,0,292,0,0,0,0,0,0,1
K23,stat2011:5870001,statistical_area,stat2011:5870001,2011,5870001,1,loc:587,587,סביון*,6,6,3874,2607,2603,4,פה,1574,588,986,0.604687,213,17,21,0,0,0,69,0,0,0,0,0,0,0,0,98,588,1,0,0,3,0,1574,1,0,0,0,0,0,18
K23,stat2011:5880001,statistical_area,stat2011:5880001,2011,5880001,1,loc:588,588,בני ראם,2,2,895,723,721,2,מחל,323,206,117,0.447989,6,59,2,0,0,0,206,0,0,0,0,0,0,0,0,3,323,0,0,0,27,0,23,0,0,0,0,0,0,72
K23,stat2011:5890001,statistical_area,stat2011:5890001,2011,5890001,1,loc:589,589,בצת,1,1,298,224,224,0,פה,113,57,56,0.504464,27,0,6,1,0,0,6,0,0,0,0,0,0,0,0,5,57,0,3,0,0,0,113,0,0,0,0,0,0,6
K23,stat2011:5900001,statistical_area,stat2011:5900001,2011,5900001,1,loc:590,590,נווה אור,1,1,342,241,241,0,פה,141,60,81,0.585062,60,0,0,0,0,0,8,0,0,0,0,0,0,0,0,5,24,0,0,0,0,0,141,1,0,0,0,0,0,2
K23,stat2011:590001,statistical_area,stat2011:590001,2011,590001,1,loc:59,59,נחושה,1,1,791,619,618,1,טב,312,198,114,0.504854,8,11,0,1,0,0,312,0,0,0,0,1,0,0,0,1,198,0,0,0,8,0,51,1,0,0,0,0,0,26
K23,stat2011:5910001,statistical_area,stat2011:5910001,2011,5910001,1,loc:591,591,עשרת,2,2,897,701,699,2,פה,479,103,376,0.685265,81,3,1,1,0,0,17,0,0,0,0,0,0,0,0,11,103,0,0,0,0,0,479,0,0,0,0,0,0,3
K23,stat2011:5920001,statistical_area,stat2011:5920001,2011,5920001,1,loc:592,592,בני דרום,1,1,478,398,393,5,טב,213,107,106,0.541985,5,5,0,0,0,0,213,0,0,0,0,0,0,0,0,1,107,0,0,0,5,0,47,0,0,0,0,0,0,10
K23,stat2011:5930001,statistical_area,stat2011:5930001,2011,5930001,1,loc:593,593,ערוגות,1,1,673,544,543,1,פה,310,149,161,0.570902,54,0,1,0,0,0,14,0,0,0,0,0,0,0,0,5,149,0,0,0,1,0,310,0,0,0,0,0,0,9
K23,stat2011:5940001,statistical_area,stat2011:5940001,2011,5940001,1,loc:594,594,צפרייה,1,1,510,412,409,3,טב,195,127,68,0.476773,4,7,0,0,0,0,195,0,0,0,0,0,0,0,0,2,127,0,0,0,11,0,30,0,0,0,0,0,0,33
K23,stat2011:5950001,statistical_area,stat2011:5950001,2011,5950001,1,loc:595,595,לוחמי הגיטאות,1,1,537,415,415,0,פה,259,101,158,0.624096,101,0,1,1,0,0,5,0,0,0,0,0,0,0,0,8,39,0,0,0,1,0,259,0,0,0,0,0,0,0
K23,stat2011:5960001,statistical_area,stat2011:5960001,2011,5960001,1,loc:596,596,מלכייה,1,1,427,257,257,0,פה,144,82,62,0.560311,82,0,2,0,0,0,8,0,0,0,0,0,0,0,0,3,14,1,0,0,0,0,144,0,0,0,0,0,0,3
K23,stat2011:5970001,statistical_area,stat2011:5970001,2011,5970001,1,loc:597,597,פלמחים,1,1,591,442,442,0,פה,234,147,87,0.529412,147,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,45,0,0,0,0,0,234,1,0,0,0,0,0,4
K23,stat2011:5980001,statistical_area,stat2011:5980001,2011,5980001,1,loc:598,598,בית קמה,1,1,675,545,544,1,פה,305,144,161,0.560662,144,1,3,2,0,0,5,0,0,0,0,0,0,0,0,16,66,0,0,0,1,0,305,0,0,0,0,0,0,1
K23,stat2011:5990001,statistical_area,stat2011:5990001,2011,5990001,1,loc:599,599,פרוד,1,1,438,314,312,2,פה,189,66,123,0.605769,66,0,2,0,0,0,5,0,0,0,0,0,0,0,0,8,40,0,0,0,1,0,189,1,0,0,0,0,0,0
K23,stat2011:6020001,statistical_area,stat2011:6020001,2011,6020001,1,loc:602,602,נירים,1,1,379,262,262,0,פה,115,106,9,0.438931,106,0,5,0,0,0,1,0,0,0,0,0,0,0,0,9,21,1,0,0,1,0,115,1,0,0,0,0,0,2
K23,stat2011:6030001,statistical_area,stat2011:6030001,2011,6030001,1,loc:603,603,אלקוש,1,1,242,148,147,1,מחל,85,28,57,0.578231,8,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,85,0,0,0,0,0,28,0,0,0,0,0,0,21
K23,stat2011:6040001,statistical_area,stat2011:6040001,2011,6040001,1,loc:604,604,בית עריף,1,1,738,585,580,5,מחל,347,115,232,0.598276,17,9,1,0,0,0,32,0,0,0,0,0,0,0,0,2,347,0,0,0,6,0,115,0,0,0,0,0,0,51
K23,stat2011:6050001,statistical_area,stat2011:6050001,2011,6050001,1,loc:605,605,כפר שמאי,1,1,335,263,263,0,מחל,143,45,98,0.543726,11,13,1,0,0,0,30,0,0,0,0,0,0,1,0,1,143,1,0,0,4,0,13,0,0,0,0,0,0,45
K23,stat2011:6060001,statistical_area,stat2011:6060001,2011,6060001,1,loc:606,606,מזור,2,2,810,618,616,2,פה,437,80,357,0.709416,63,1,3,0,0,0,16,0,0,0,0,0,0,0,0,14,80,0,0,0,0,0,437,0,0,0,0,0,0,2
K23,stat2011:6070001,statistical_area,stat2011:6070001,2011,6070001,1,loc:607,607,מירון,1,1,453,297,296,1,טב,92,79,13,0.310811,1,79,0,0,0,0,92,0,0,0,0,0,0,0,0,0,46,1,5,0,0,0,13,0,0,0,0,0,0,59
K23,stat2011:6090001,statistical_area,stat2011:6090001,2011,6090001,1,loc:609,609,כפר חושן,1,1,577,427,426,1,מחל,247,80,167,0.579812,12,6,0,0,0,0,14,0,0,0,0,0,0,0,0,5,247,0,0,0,4,0,57,0,0,0,0,1,0,80
K23,stat2011:6100001,statistical_area,stat2011:6100001,2011,6100001,1,loc:610,610,סתרייה,2,2,809,631,629,2,פה,393,95,298,0.624801,85,5,0,1,0,0,22,0,0,0,0,0,0,0,0,23,95,0,1,0,1,0,393,0,0,0,0,0,0,3
K23,stat2011:61000112,statistical_area,stat2011:61000112,2011,61000112,112,loc:6100,6100,בני ברק,2,2,1301,1118,1115,3,שס,739,219,520,0.66278,6,219,0,0,0,0,13,0,0,0,0,0,0,1,0,4,107,0,0,0,7,0,19,0,0,0,0,0,0,739
K23,stat2011:61000113,statistical_area,stat2011:61000113,2011,61000113,113,loc:6100,6100,בני ברק,3,3,1693,1378,1368,10,שס,614,568,46,0.44883,7,568,0,0,0,0,36,0,0,0,0,0,0,0,0,9,102,0,0,0,9,0,23,0,0,0,0,0,0,614
K23,stat2011:61000114,statistical_area,stat2011:61000114,2011,61000114,114,loc:6100,6100,בני ברק,4,4,2473,1875,1864,11,שס,832,746,86,0.446352,9,746,0,2,0,0,50,0,0,0,0,0,0,0,0,19,168,0,0,0,15,0,21,2,0,0,0,0,0,832
K23,stat2011:61000115,statistical_area,stat2011:61000115,2011,61000115,115,loc:6100,6100,בני ברק,6,6,3720,3084,3059,25,שס,1411,1231,180,0.461262,10,1231,1,1,0,0,47,0,0,0,0,0,0,0,0,15,272,0,0,0,16,0,51,0,2,0,0,1,1,1411
K23,stat2011:61000117,statistical_area,stat2011:61000117,2011,61000117,117,loc:6100,6100,בני ברק,3,3,1527,952,949,3,שס,300,255,45,0.316122,52,103,1,0,0,0,27,0,0,0,0,0,0,0,0,53,255,0,0,0,8,0,150,0,0,0,0,0,0,300
K23,stat2011:61000121,statistical_area,stat2011:61000121,2011,61000121,121,loc:6100,6100,בני ברק,3,3,1609,1009,1002,7,שס,327,289,38,0.326347,21,189,0,1,0,0,22,0,0,0,0,0,0,1,0,70,289,1,1,0,10,0,70,0,0,0,0,0,0,327
K23,stat2011:61000122,statistical_area,stat2011:61000122,2011,61000122,122,loc:6100,6100,בני ברק,6,6,3618,2290,2266,24,שס,799,614,185,0.352604,30,614,3,0,0,0,24,0,0,0,0,0,0,1,0,108,547,2,1,0,19,0,116,2,0,0,0,0,0,799
K23,stat2011:61000123,statistical_area,stat2011:61000123,2011,61000123,123,loc:6100,6100,בני ברק,9,9,5398,3908,3880,28,שס,1719,1148,571,0.443041,37,1148,2,3,0,0,50,0,0,0,0,0,0,0,0,74,658,0,0,0,23,0,160,1,0,0,2,0,3,1719
K23,stat2011:61000211,statistical_area,stat2011:61000211,2011,61000211,211,loc:6100,6100,בני ברק,5,5,3143,2512,2486,26,ג,1720,615,1105,0.691874,7,1720,0,0,0,0,28,0,0,0,0,0,0,0,0,0,91,0,0,0,4,0,21,0,0,0,0,0,0,615
K23,stat2011:61000212,statistical_area,stat2011:61000212,2011,61000212,212,loc:6100,6100,בני ברק,4,4,2761,2202,2175,27,ג,1507,544,963,0.692874,5,1507,0,0,0,0,14,0,0,0,0,0,0,0,0,4,83,0,0,0,7,0,11,0,0,0,0,0,0,544
K23,stat2011:61000213,statistical_area,stat2011:61000213,2011,61000213,213,loc:6100,6100,בני ברק,2,2,1388,1042,1032,10,ג,859,145,714,0.832364,0,859,0,0,0,0,10,0,0,0,0,0,0,0,0,0,13,0,0,0,5,0,0,0,0,0,0,0,0,145
K23,stat2011:61000214,statistical_area,stat2011:61000214,2011,61000214,214,loc:6100,6100,בני ברק,6,6,3688,2858,2812,46,ג,2305,433,1872,0.819701,2,2305,0,0,0,0,21,0,0,0,0,0,0,0,0,0,46,0,0,0,4,0,1,0,0,0,0,0,0,433
K23,stat2011:61000221,statistical_area,stat2011:61000221,2011,61000221,221,loc:6100,6100,בני ברק,4,4,2300,1839,1803,36,ג,1451,279,1172,0.80477,1,1451,0,0,0,0,24,2,0,0,0,0,0,0,0,0,33,0,0,0,9,0,3,1,0,0,0,0,0,279
K23,stat2011:61000222,statistical_area,stat2011:61000222,2011,61000222,222,loc:6100,6100,בני ברק,6,6,3788,3118,3079,39,ג,2010,916,1094,0.652809,5,2010,1,0,0,0,16,1,0,0,0,1,0,0,0,3,107,0,0,0,9,0,10,0,0,0,0,0,0,916
K23,stat2011:61000223,statistical_area,stat2011:61000223,2011,61000223,223,loc:6100,6100,בני ברק,7,7,4519,3511,3459,52,ג,2134,1119,1015,0.616941,3,2134,0,2,0,0,30,0,0,0,0,0,0,0,1,1,124,0,0,0,13,1,29,0,0,1,1,0,0,1119
K23,stat2011:61000231,statistical_area,stat2011:61000231,2011,61000231,231,loc:6100,6100,בני ברק,3,3,1991,1510,1502,8,ג,564,463,101,0.375499,16,564,0,3,0,0,114,0,0,0,0,0,0,0,0,8,229,0,0,0,13,0,91,0,0,0,1,0,0,463
K23,stat2011:61000232,statistical_area,stat2011:61000232,2011,61000232,232,loc:6100,6100,בני ברק,7,7,4409,3314,3285,29,ג,1640,1013,627,0.499239,31,1640,4,0,0,0,161,0,0,0,0,0,0,0,0,22,298,1,0,0,18,0,97,0,0,0,0,0,0,1013
K23,stat2011:61000233,statistical_area,stat2011:61000233,2011,61000233,233,loc:6100,6100,בני ברק,7,7,4607,3536,3495,41,ג,2219,882,1337,0.634907,9,2219,1,0,0,0,107,0,1,0,0,1,0,0,0,15,212,0,0,1,9,0,37,0,0,0,0,0,1,882
K23,stat2011:61000311,statistical_area,stat2011:61000311,2011,61000311,311,loc:6100,6100,בני ברק,5,5,3264,2514,2466,48,ג,1835,434,1401,0.74412,8,1835,0,1,0,0,51,0,0,0,0,0,0,0,0,6,84,0,1,0,15,0,31,0,0,0,0,0,0,434
K23,stat2011:61000312,statistical_area,stat2011:61000312,2011,61000312,312,loc:6100,6100,בני ברק,4,4,2680,1977,1953,24,ג,1644,278,1366,0.841782,1,1644,0,0,0,0,6,0,0,0,0,0,0,0,0,0,14,0,2,0,5,0,3,0,0,0,0,0,0,278
K23,stat2011:61000313,statistical_area,stat2011:61000313,2011,61000313,313,loc:6100,6100,בני ברק,3,3,1985,1441,1415,26,ג,1189,190,999,0.840283,1,1189,2,0,0,0,8,0,0,0,0,0,0,0,0,0,15,0,0,0,6,0,3,0,1,0,0,0,0,190
K23,stat2011:61000314,statistical_area,stat2011:61000314,2011,61000314,314,loc:6100,6100,בני ברק,5,5,3407,2773,2746,27,ג,1799,596,1203,0.655135,8,1799,4,0,0,0,102,1,0,1,0,0,0,0,0,10,175,0,0,1,10,0,37,1,0,0,0,0,1,596
K23,stat2011:61000315,statistical_area,stat2011:61000315,2011,61000315,315,loc:6100,6100,בני ברק,7,7,5092,4131,4095,36,ג,2529,1104,1425,0.617582,27,2529,1,1,0,0,62,0,0,0,0,1,0,0,1,16,260,0,0,0,12,0,79,0,0,0,0,0,2,1104
K23,stat2011:61000321,statistical_area,stat2011:61000321,2011,61000321,321,loc:6100,6100,בני ברק,5,5,3072,2407,2371,36,ג,1918,404,1514,0.808941,0,1918,0,0,0,0,13,0,1,0,0,0,0,0,0,0,30,0,0,0,5,0,0,0,0,0,0,0,0,404
K23,stat2011:61000322,statistical_area,stat2011:61000322,2011,61000322,322,loc:6100,6100,בני ברק,6,6,3997,2383,2337,46,ג,1815,474,1341,0.776637,1,1815,1,0,0,0,6,0,0,0,0,0,0,0,0,1,31,0,0,0,6,0,2,0,0,0,0,0,0,474
K23,stat2011:61000323,statistical_area,stat2011:61000323,2011,61000323,323,loc:6100,6100,בני ברק,6,6,4013,2919,2881,38,ג,2314,502,1812,0.803193,0,2314,0,0,0,0,16,0,0,0,0,0,0,0,0,0,35,2,0,2,6,0,4,0,0,0,0,0,0,502
K23,stat2011:61000411,statistical_area,stat2011:61000411,2011,61000411,411,loc:6100,6100,בני ברק,8,8,5246,4386,4366,20,ג,2364,1615,749,0.541457,6,2364,0,0,0,0,50,0,0,0,0,0,0,0,0,8,255,0,0,0,39,0,26,0,3,0,0,0,0,1615
K23,stat2011:61000412,statistical_area,stat2011:61000412,2011,61000412,412,loc:6100,6100,בני ברק,2,2,1354,1077,1066,11,ג,813,197,616,0.762664,1,813,0,0,0,0,10,0,0,0,0,0,0,0,0,1,39,0,0,0,3,0,1,0,0,0,0,0,1,197
K23,stat2011:61000413,statistical_area,stat2011:61000413,2011,61000413,413,loc:6100,6100,בני ברק,5,5,3137,2603,2564,39,ג,1893,597,1296,0.7383,1,1893,0,0,0,0,12,0,0,0,0,0,0,0,0,2,46,0,0,0,8,0,5,0,0,0,0,0,0,597
K23,stat2011:61000414,statistical_area,stat2011:61000414,2011,61000414,414,loc:6100,6100,בני ברק,3,3,1863,1489,1472,17,ג,1003,422,581,0.681386,1,1003,0,0,0,0,4,0,0,0,0,0,0,0,0,2,31,0,0,0,5,0,4,0,0,0,0,0,0,422
K23,stat2011:61000415,statistical_area,stat2011:61000415,2011,61000415,415,loc:6100,6100,בני ברק,4,4,2597,2054,2026,28,ג,1303,675,628,0.643139,1,1303,0,1,0,0,4,0,0,0,0,0,0,0,0,1,34,1,0,0,3,0,3,0,0,0,0,0,0,675
K23,stat2011:61000421,statistical_area,stat2011:61000421,2011,61000421,421,loc:6100,6100,בני ברק,3,3,1668,1133,1119,14,ג,837,216,621,0.747989,2,837,0,0,0,0,6,0,0,0,0,0,0,1,0,15,24,0,0,0,5,0,11,0,0,0,0,2,0,216
K23,stat2011:61000422,statistical_area,stat2011:61000422,2011,61000422,422,loc:6100,6100,בני ברק,1,1,723,555,548,7,ג,436,105,331,0.79562,0,436,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,105
K23,stat2011:61000423,statistical_area,stat2011:61000423,2011,61000423,423,loc:6100,6100,בני ברק,4,4,2552,1946,1934,12,ג,1718,194,1524,0.888314,1,1718,0,0,0,0,2,0,0,0,0,0,0,0,0,0,13,0,0,0,4,0,2,0,0,0,0,0,0,194
K23,stat2011:61000424,statistical_area,stat2011:61000424,2011,61000424,424,loc:6100,6100,בני ברק,4,4,2659,2217,2201,16,ג,1536,604,932,0.697865,2,1536,0,0,0,0,6,0,0,0,0,0,0,0,0,1,44,0,0,0,5,0,3,0,0,0,0,0,0,604
K23,stat2011:61000425,statistical_area,stat2011:61000425,2011,61000425,425,loc:6100,6100,בני ברק,4,4,2684,2224,2200,24,ג,1259,859,400,0.572273,0,1259,1,0,0,0,6,0,0,0,0,0,0,0,0,0,59,0,0,0,13,0,2,1,0,0,0,0,0,859
K23,stat2011:61000426,statistical_area,stat2011:61000426,2011,61000426,426,loc:6100,6100,בני ברק,5,5,3183,2700,2681,19,שס,1599,911,688,0.596419,2,911,0,0,0,0,34,0,0,0,0,0,0,0,0,1,116,0,0,0,13,0,5,0,0,0,0,0,0,1599
K23,stat2011:61000427,statistical_area,stat2011:61000427,2011,61000427,427,loc:6100,6100,בני ברק,4,4,2235,1790,1774,16,ג,1579,174,1405,0.890079,0,1579,0,0,0,0,7,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,2,1,0,0,0,0,0,174
K23,stat2011:6120001,statistical_area,stat2011:6120001,2011,6120001,1,loc:612,612,צרופה,1,1,704,512,512,0,מחל,200,161,39,0.390625,30,32,3,0,0,0,36,0,0,0,0,0,0,0,0,20,200,0,0,0,4,0,161,0,0,1,0,0,0,25
