election,geography_id,geography_type,stat_area_id,stat_area_vintage,stat_area_yishuv_stat,stat_area_number,locality_id,locality_code,locality_name,contributing_rows,contributing_kalpis,eligible_voters,actual_voters,valid_votes,invalid_votes,winning_ballot_letter,winning_votes,runner_up_votes,margin_votes,winning_vote_share,אמת,ג,דעם,ום,ז,זי,זך,זנ,זץ,טב,י,יז,ין,יץ,כ,ךק,ל,מחל,מרצ,נ,נז,נך,נץ,נר,ן,ןך,ןנ,פה,ףז,ףי,ףך,ףנ,ףץ,צק,ץ,ץז,ץי,ק,קי,קן,קף,ר,שס
K21,stat2011:310001,statistical_area,stat2011:310001,2011,310001,1,loc:31,31,אופקים,6,6,3761,2220,2196,24,מחל,1090,278,812,0.496357,19,25,1,0,94,1,0,0,2,123,0,0,1,0,91,0,278,1090,13,74,0,0,0,11,8,0,1,172,0,1,1,0,1,4,2,0,0,0,0,2,0,0,181
K21,stat2011:310002,statistical_area,stat2011:310002,2011,310002,2,loc:31,31,אופקים,7,7,3814,2149,2108,41,מחל,981,237,744,0.46537,53,43,0,2,79,1,0,0,1,105,0,0,0,0,71,0,188,981,15,71,1,0,0,29,12,0,0,209,1,2,1,0,0,1,1,0,0,2,1,0,0,1,237
K21,stat2011:310003,statistical_area,stat2011:310003,2011,310003,3,loc:31,31,אופקים,3,3,1814,932,919,13,מחל,434,151,283,0.472252,7,35,0,0,33,1,0,0,0,36,0,0,0,0,28,0,94,434,2,12,0,0,0,14,4,0,0,64,0,0,1,0,2,0,0,0,0,0,1,0,0,0,151
K21,stat2011:310004,statistical_area,stat2011:310004,2011,310004,4,loc:31,31,אופקים,4,4,2064,1566,1550,16,ג,540,395,145,0.348387,20,540,0,0,34,0,0,0,4,57,0,0,0,0,29,0,10,395,1,28,1,0,2,14,1,0,0,66,0,0,0,0,1,0,0,0,0,1,0,1,0,0,345
K21,stat2011:310006,statistical_area,stat2011:310006,2011,310006,6,loc:31,31,אופקים,6,6,3649,2796,2769,27,שס,1143,1062,81,0.412784,6,1062,0,0,28,0,0,0,1,27,0,0,0,0,25,1,63,359,5,10,0,0,0,2,0,0,0,33,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1143
K21,stat2011:310007,statistical_area,stat2011:310007,2011,310007,7,loc:31,31,אופקים,9,9,5837,4052,4015,37,מחל,1659,562,1097,0.4132,53,460,0,0,162,0,0,0,4,120,0,0,0,0,152,0,261,1659,21,134,2,0,0,45,12,0,1,361,0,1,0,1,0,1,0,0,0,2,0,0,0,1,562
K21,stat2011:3110001,statistical_area,stat2011:3110001,2011,3110001,1,loc:311,311,גן שורק,1,1,262,198,198,0,פה,112,37,75,0.565657,18,0,0,1,3,0,0,0,0,0,0,0,0,0,2,0,1,37,8,6,0,0,0,10,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K21,stat2011:3120001,statistical_area,stat2011:3120001,2011,3120001,1,loc:312,312,נווה ים,1,1,211,154,153,1,פה,53,37,16,0.346405,26,0,0,0,4,0,0,0,0,0,0,0,0,0,14,0,0,37,6,10,0,0,0,1,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
K21,stat2011:3130001,statistical_area,stat2011:3130001,2011,3130001,1,loc:313,313,אפק,1,1,495,380,377,3,פה,209,89,120,0.554377,89,0,0,1,3,0,0,0,0,0,0,0,0,0,12,0,0,17,21,14,0,0,0,8,0,0,0,209,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
K21,stat2011:3150001,statistical_area,stat2011:3150001,2011,3150001,1,loc:315,315,נגבה,1,1,681,480,480,0,פה,260,73,187,0.541667,72,0,1,1,4,0,0,0,0,0,0,0,0,0,8,0,7,28,73,5,0,0,1,18,0,0,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
K21,stat2011:3160001,statistical_area,stat2011:3160001,2011,3160001,1,loc:316,316,כפר נטר,1,1,728,598,597,1,פה,369,74,295,0.61809,53,0,0,0,8,0,0,0,0,1,0,0,0,0,9,0,1,74,54,8,0,0,0,18,0,0,0,369,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
K21,stat2011:3170001,statistical_area,stat2011:3170001,2011,3170001,1,loc:317,317,בית אורן,1,1,302,198,198,0,פה,100,38,62,0.505051,38,3,0,1,10,0,0,0,0,1,0,0,0,0,3,0,0,18,15,1,2,0,0,3,0,0,0,100,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
K21,stat2011:3180001,statistical_area,stat2011:3180001,2011,3180001,1,loc:318,318,עמיעוז,1,1,207,133,133,0,מחל,49,40,9,0.368421,3,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,49,0,12,0,0,0,4,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
K21,stat2011:3190001,statistical_area,stat2011:3190001,2011,3190001,1,loc:319,319,עמיר,1,1,502,372,372,0,פה,167,93,74,0.448925,65,0,0,2,5,0,0,0,0,0,0,0,0,0,9,0,3,15,93,2,0,0,0,11,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K21,stat2011:3200001,statistical_area,stat2011:3200001,2011,3200001,1,loc:320,320,כפר ורבורג,2,2,817,652,651,1,פה,403,92,311,0.619048,53,2,0,1,12,1,0,0,0,8,0,0,0,0,21,0,5,92,30,6,1,0,0,14,0,0,0,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
K21,stat2011:320001,statistical_area,stat2011:320001,2011,320001,1,loc:32,32,עוצם,1,1,426,326,324,2,שס,162,115,47,0.5,1,4,0,0,4,0,0,0,0,3,0,0,0,0,5,0,1,115,0,6,0,0,0,8,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162
K21,stat2011:3220001,statistical_area,stat2011:3220001,2011,3220001,1,loc:322,322,בית הלל,1,1,575,427,423,4,פה,278,67,211,0.65721,67,1,0,0,6,0,0,0,0,1,1,0,0,0,12,0,1,16,21,4,0,0,0,14,0,0,0,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
K21,stat2011:3240001,statistical_area,stat2011:3240001,2011,3240001,1,loc:324,324,שאר ישוב,1,1,425,322,322,0,פה,151,69,82,0.468944,28,0,0,0,6,0,0,0,0,3,0,0,0,1,23,0,4,69,11,1,0,0,1,21,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
K21,stat2011:3250001,statistical_area,stat2011:3250001,2011,3250001,1,loc:325,325,מצובה,2,2,824,616,615,1,פה,344,95,249,0.55935,75,0,0,1,8,0,0,0,0,0,0,0,0,0,16,0,7,95,24,14,0,0,1,23,0,0,0,344,0,0,0,0,0,3,0,0,0,1,0,0,0,0,3
K21,stat2011:3260001,statistical_area,stat2011:3260001,2011,3260001,1,loc:326,326,בית יצחק-שער חפר,3,3,1612,1267,1265,2,פה,827,145,682,0.653755,145,5,0,0,12,0,1,0,3,6,0,0,0,0,24,0,2,131,69,19,0,0,0,19,0,0,0,827,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
K21,stat2011:3270001,statistical_area,stat2011:3270001,2011,3270001,1,loc:327,327,שדות ים,1,1,696,579,579,0,פה,342,101,241,0.590674,101,6,0,2,8,0,0,0,1,1,0,0,0,0,10,0,1,42,39,8,0,0,1,8,0,0,0,342,0,1,0,0,0,2,0,0,0,0,0,1,0,0,5
K21,stat2011:3290001,statistical_area,stat2011:3290001,2011,3290001,1,loc:329,329,שדה נחמיה,1,1,735,575,575,0,פה,261,99,162,0.453913,99,0,0,0,17,0,0,0,0,1,0,0,0,0,41,0,3,90,31,10,0,0,0,19,0,0,0,261,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
K21,stat2011:3300001,statistical_area,stat2011:3300001,2011,3300001,1,loc:330,330,אלומות,1,1,312,227,227,0,פה,112,43,69,0.493392,43,1,0,0,6,1,0,0,0,2,0,0,0,0,11,0,1,18,16,3,0,0,0,12,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
K21,stat2011:330001,statistical_area,stat2011:330001,2011,330001,1,loc:33,33,בת שלמה,1,1,432,358,355,3,פה,168,53,115,0.473239,45,1,0,2,10,0,0,0,0,6,0,0,0,0,12,0,1,53,30,12,0,0,0,9,1,0,0,168,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2
K21,stat2011:3310001,statistical_area,stat2011:3310001,2011,3310001,1,loc:331,331,ניר צבי,2,2,920,739,738,1,פה,435,91,344,0.589431,91,3,0,1,19,0,0,0,0,3,0,0,0,0,14,0,5,68,58,12,0,0,0,24,0,0,0,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
K21,stat2011:3340001,statistical_area,stat2011:3340001,2011,3340001,1,loc:334,334,קבוצת יבנה,1,1,602,451,449,2,פה,146,106,40,0.325167,21,1,0,0,35,0,0,0,0,44,0,0,0,0,8,0,0,52,9,106,0,0,0,25,0,0,0,146,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
K21,stat2011:3350001,statistical_area,stat2011:3350001,2011,3350001,1,loc:335,335,רמת השופט,1,1,718,515,513,2,פה,247,100,147,0.481481,100,1,0,1,5,0,0,0,0,0,1,0,0,0,11,0,3,31,88,5,0,0,0,16,0,0,0,247,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0
K21,stat2011:3360001,statistical_area,stat2011:3360001,2011,3360001,1,loc:336,336,דורות,1,1,551,418,417,1,פה,204,108,96,0.489209,108,0,0,2,20,0,0,0,0,0,0,0,0,0,7,0,2,12,39,8,0,0,0,15,0,0,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K21,stat2011:3380001,statistical_area,stat2011:3380001,2011,3380001,1,loc:338,338,איבים,1,1,100,5,5,0,פה,2,2,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
K21,stat2011:3390001,statistical_area,stat2011:3390001,2011,3390001,1,loc:339,339,רמת צבי,1,1,445,373,373,0,פה,212,68,144,0.568365,68,0,0,1,10,0,0,0,0,5,0,0,0,0,3,0,1,33,17,4,0,0,0,17,0,0,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
K21,stat2011:34000001,statistical_area,stat2011:34000001,2011,34000001,1,loc:3400,3400,חברון,1,1,285,226,226,0,טב,157,21,136,0.69469,0,0,0,0,21,0,0,0,0,157,0,0,0,0,1,0,1,17,1,21,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
K21,stat2011:3400001,statistical_area,stat2011:3400001,2011,3400001,1,loc:340,340,גת (קיבוץ),1,1,539,392,392,0,פה,216,77,139,0.55102,77,0,0,1,9,0,0,0,0,0,0,0,0,0,7,0,0,22,53,1,0,0,1,4,0,0,0,216,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
K21,stat2011:3420001,statistical_area,stat2011:3420001,2011,3420001,1,loc:342,342,גברעם,1,1,320,246,246,0,פה,146,36,110,0.593496,36,0,0,0,10,0,0,0,0,1,0,0,0,0,2,0,4,23,9,3,0,0,0,9,0,0,0,146,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
K21,stat2011:3430001,statistical_area,stat2011:3430001,2011,3430001,1,loc:343,343,חמדיה,1,1,295,209,208,1,פה,107,34,73,0.514423,34,0,0,0,2,0,0,0,0,3,0,0,0,0,7,0,1,25,5,5,0,0,0,18,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
K21,stat2011:3440001,statistical_area,stat2011:3440001,2011,3440001,1,loc:344,344,מענית,1,1,539,445,445,0,פה,216,93,123,0.485393,93,0,0,3,6,0,0,0,0,1,0,0,0,0,4,0,3,20,92,3,0,0,0,3,0,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
K21,stat2011:3450001,statistical_area,stat2011:3450001,2011,3450001,1,loc:345,345,כפר סאלד,1,1,473,353,350,3,פה,189,98,91,0.54,98,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,15,29,2,0,0,0,3,1,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K21,stat2011:3460001,statistical_area,stat2011:3460001,2011,3460001,1,loc:346,346,גליל ים,1,1,346,273,270,3,פה,143,72,71,0.52963,72,0,1,2,2,0,0,0,0,1,0,0,0,0,5,0,0,11,19,1,0,0,2,4,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
K21,stat2011:3470001,statistical_area,stat2011:3470001,2011,3470001,1,loc:347,347,מנרה,1,1,213,146,145,1,פה,68,53,15,0.468966,53,0,0,0,3,0,0,0,0,2,0,0,0,0,1,0,0,4,12,0,0,0,0,2,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K21,stat2011:3480001,statistical_area,stat2011:3480001,2011,3480001,1,loc:348,348,ניר עם,1,1,385,251,251,0,פה,136,42,94,0.541833,42,2,0,0,5,0,0,0,0,0,0,0,0,0,6,0,2,22,17,11,0,0,0,7,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
K21,stat2011:34880001,statistical_area,stat2011:34880001,2011,34880001,1,loc:3488,3488,כפר עציון,1,1,464,358,357,1,נ,155,66,89,0.434174,8,0,0,0,21,0,0,0,0,66,0,0,0,0,10,0,1,60,5,155,0,0,0,11,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K21,stat2011:350001,statistical_area,stat2011:350001,2011,350001,1,loc:35,35,גדות,1,1,374,248,246,2,פה,117,72,45,0.47561,72,0,1,0,4,0,0,0,0,1,0,0,0,0,0,0,1,7,32,4,0,0,0,6,1,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K21,stat2011:3510001,statistical_area,stat2011:3510001,2011,3510001,1,loc:351,351,ניצן,2,2,1338,1080,1075,5,טב,368,344,24,0.342326,5,9,0,0,57,0,0,0,0,368,0,0,0,0,23,0,2,344,2,198,0,0,0,17,0,0,0,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27
K21,stat2011:3520001,statistical_area,stat2011:3520001,2011,3520001,1,loc:352,352,גבולות,1,1,300,200,200,0,פה,66,53,13,0.33,36,0,0,1,7,0,0,0,0,1,0,0,0,0,5,0,22,5,53,1,0,0,0,3,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K21,stat2011:3530001,statistical_area,stat2011:3530001,2011,3530001,1,loc:353,353,בית זיד,1,1,113,70,70,0,פה,36,16,20,0.514286,16,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,7,0,0,0,0,2,0,0,0,36,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0
K21,stat2011:3540001,statistical_area,stat2011:3540001,2011,3540001,1,loc:354,354,רביבים,1,1,696,442,440,2,פה,168,148,20,0.381818,148,1,0,4,7,0,0,0,0,2,1,0,0,0,1,0,10,23,40,6,0,0,0,28,1,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K21,stat2011:3550001,statistical_area,stat2011:3550001,2011,3550001,1,loc:355,355,חורשים,1,1,289,196,196,0,פה,86,35,51,0.438776,32,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,1,25,35,5,0,0,0,7,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K21,stat2011:35550001,statistical_area,stat2011:35550001,2011,35550001,1,loc:3555,3555,נתיב הגדוד,1,1,154,107,107,0,פה,47,36,11,0.439252,1,0,0,0,5,0,0,0,0,1,0,0,0,0,2,0,0,36,4,6,0,0,0,4,1,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K21,stat2011:35560001,statistical_area,stat2011:35560001,2011,35560001,1,loc:3556,3556,אלמוג,1,1,194,136,136,0,פה,57,28,29,0.419118,28,0,0,0,13,0,0,0,0,2,0,0,0,0,1,0,0,16,4,5,1,0,0,9,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K21,stat2011:35570001,statistical_area,stat2011:35570001,2011,35570001,1,loc:3557,3557,קדומים,4,4,2609,2183,2177,6,טב,1100,436,664,0.505282,1,17,0,0,125,0,0,0,0,1100,0,0,0,0,5,0,10,418,3,436,0,0,0,6,1,0,0,24,0,0,0,0,0,0,0,0,0,1,0,0,1,0,29
K21,stat2011:35580001,statistical_area,stat2011:35580001,2011,35580001,1,loc:3558,3558,תומר,1,1,252,209,208,1,פה,94,42,52,0.451923,15,0,0,0,15,0,0,0,0,2,0,0,0,0,8,0,0,42,2,14,0,0,0,15,0,0,0,94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
K21,stat2011:35600001,statistical_area,stat2011:35600001,2011,35600001,1,loc:3560,3560,אלקנה,4,4,2501,2123,2120,3,טב,863,628,235,0.407075,4,15,0,0,84,0,0,0,0,863,0,1,0,0,25,1,5,388,2,628,0,0,6,17,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
K21,stat2011:3560001,statistical_area,stat2011:3560001,2011,3560001,1,loc:356,356,הגושרים,1,1,630,474,472,2,פה,246,101,145,0.521186,101,0,0,2,6,0,0,0,1,0,0,0,0,0,18,0,4,46,25,7,0,0,2,10,0,0,0,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
K21,stat2011:35610001,statistical_area,stat2011:35610001,2011,35610001,1,loc:3561,3561,מגדל עוז,1,1,250,173,173,0,נ,75,44,31,0.433526,0,1,0,0,10,0,0,0,0,44,0,0,0,0,3,0,0,35,0,75,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
K21,stat2011:35630001,statistical_area,stat2011:35630001,2011,35630001,1,loc:3563,3563,תקוע,3,3,2067,1620,1617,3,נ,563,345,218,0.348176,15,19,0,2,249,1,0,0,0,257,0,0,0,0,20,0,37,345,5,563,0,0,0,22,1,0,0,58,2,1,0,0,0,1,0,0,0,1,1,0,0,0,17
K21,stat2011:35640001,statistical_area,stat2011:35640001,2011,35640001,1,loc:3564,3564,כוכב השחר,2,2,1177,997,996,1,טב,629,161,468,0.631526,0,14,0,0,80,0,0,0,0,629,0,0,0,0,2,0,0,88,0,161,0,0,0,4,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13
K21,stat2011:35650001,statistical_area,stat2011:35650001,2011,35650001,1,loc:3565,3565,רימונים,1,1,513,357,356,1,מחל,197,39,158,0.553371,0,1,0,0,27,0,0,0,0,26,0,0,0,0,15,0,7,197,0,29,1,0,0,12,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
K21,stat2011:35660001,statistical_area,stat2011:35660001,2011,35660001,1,loc:3566,3566,יפית,1,1,158,107,107,0,מחל,54,13,41,0.504673,1,0,0,0,4,0,0,0,0,9,0,0,0,0,6,0,2,54,1,8,0,0,0,6,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
K21,stat2011:35670001,statistical_area,stat2011:35670001,2011,35670001,1,loc:3567,3567,סלעית,1,1,710,579,579,0,פה,369,67,302,0.637306,67,1,0,0,13,0,0,0,0,0,0,0,0,0,10,0,1,56,23,20,0,0,0,17,0,0,0,369,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
K21,stat2011:35680001,statistical_area,stat2011:35680001,2011,35680001,1,loc:3568,3568,ריחן,1,1,192,155,155,0,פה,50,36,14,0.322581,17,0,0,0,13,0,0,0,0,5,0,0,0,0,5,1,3,36,4,12,0,0,0,8,0,0,0,50,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
K21,stat2011:35690001,statistical_area,stat2011:35690001,2011,35690001,1,loc:3569,3569,מבוא דותן,1,1,275,192,192,0,מחל,72,45,27,0.375,1,0,0,0,33,0,0,0,0,45,0,0,0,0,5,0,7,72,0,9,0,0,0,6,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
K21,stat2011:35700001,statistical_area,stat2011:35700001,2011,35700001,1,loc:3570,3570,אריאל,4,4,2290,1415,1393,22,מחל,625,223,402,0.448672,20,5,0,1,123,0,0,0,8,41,0,0,0,0,55,0,223,625,4,56,1,0,0,35,3,0,0,156,1,0,0,0,0,3,0,0,0,4,0,0,1,0,28
K21,stat2011:35700002,statistical_area,stat2011:35700002,2011,35700002,2,loc:3570,3570,אריאל,4,4,2627,1675,1660,15,מחל,774,245,529,0.466265,21,3,0,0,102,0,0,0,28,53,0,1,0,0,58,0,214,774,13,86,3,0,1,31,9,0,0,245,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17
K21,stat2011:35700003,statistical_area,stat2011:35700003,2011,35700003,3,loc:3570,3570,אריאל,7,7,4436,3138,3121,17,מחל,1431,402,1029,0.458507,29,11,1,2,225,0,0,0,10,202,2,0,0,0,112,0,361,1431,11,206,1,0,3,53,7,0,0,402,2,0,0,0,0,1,1,0,0,5,1,0,0,1,41
K21,stat2011:35700004,statistical_area,stat2011:35700004,2011,35700004,4,loc:3570,3570,אריאל,5,5,2835,1841,1823,18,מחל,806,337,469,0.442128,21,4,0,1,133,1,0,0,4,55,1,0,0,0,83,0,337,806,7,108,0,0,1,24,9,0,0,206,1,0,1,0,1,0,2,0,1,1,0,0,0,1,14
K21,stat2011:35700005,statistical_area,stat2011:35700005,2011,35700005,5,loc:3570,3570,אריאל,5,5,2934,2027,2006,21,מחל,738,329,409,0.367896,23,11,1,0,161,1,0,0,12,329,1,0,0,0,74,0,290,738,7,76,0,0,0,22,7,0,0,223,1,0,0,0,0,1,0,0,0,0,1,1,0,0,26
K21,stat2011:3570001,statistical_area,stat2011:3570001,2011,3570001,1,loc:357,357,כפר בלום,1,1,731,514,510,4,פה,236,107,129,0.462745,107,2,0,0,8,0,0,0,0,1,0,0,0,0,26,0,5,64,30,13,0,0,0,9,3,0,1,236,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1
K21,stat2011:35710001,statistical_area,stat2011:35710001,2011,35710001,1,loc:3571,3571,שבי שומרון,1,1,543,445,444,1,טב,215,108,107,0.484234,0,8,0,0,23,0,0,0,0,215,0,0,0,0,6,0,6,108,2,64,0,0,0,2,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
K21,stat2011:35720001,statistical_area,stat2011:35720001,2011,35720001,1,loc:3572,3572,כפר תפוח,1,1,602,488,487,1,טב,247,106,141,0.507187,0,2,0,0,46,0,0,0,1,247,0,0,0,0,1,0,2,106,2,62,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
K21,stat2011:35730001,statistical_area,stat2011:35730001,2011,35730001,1,loc:3573,3573,נווה צוף,1,1,752,609,607,2,טב,258,163,95,0.425041,1,5,0,0,41,0,0,0,0,258,0,0,0,0,2,0,3,116,3,163,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
K21,stat2011:35740001,statistical_area,stat2011:35740001,2011,35740001,1,loc:3574,3574,בית אל,5,5,3318,2825,2819,6,טב,2005,310,1695,0.711245,5,39,0,0,147,0,0,0,0,2005,0,0,0,0,5,0,2,310,5,255,0,0,1,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
K21,stat2011:35750001,statistical_area,stat2011:35750001,2011,35750001,1,loc:3575,3575,בית חורון,1,1,803,671,667,4,מחל,187,165,22,0.28036,2,8,0,0,77,0,0,0,0,140,0,0,0,0,18,0,4,187,4,165,1,0,0,10,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
K21,stat2011:35760001,statistical_area,stat2011:35760001,2011,35760001,1,loc:3576,3576,מצפה יריחו,2,2,1272,1037,1034,3,טב,593,170,423,0.573501,3,19,0,0,73,0,0,0,0,593,0,0,0,0,9,0,0,170,1,139,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
K21,stat2011:35780001,statistical_area,stat2011:35780001,2011,35780001,1,loc:3578,3578,שדמות מחולה,1,1,380,326,326,0,טב,172,90,82,0.527607,0,1,0,0,22,0,0,0,0,172,0,0,0,0,2,0,0,32,1,90,0,0,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K21,stat2011:35790001,statistical_area,stat2011:35790001,2011,35790001,1,loc:3579,3579,אלון מורה,2,2,916,733,732,1,טב,589,58,531,0.804645,0,4,0,0,28,0,0,0,0,589,0,0,0,0,2,0,0,58,0,39,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
K21,stat2011:3580001,statistical_area,stat2011:3580001,2011,3580001,1,loc:358,358,יד מרדכי,1,1,695,526,525,1,פה,260,115,145,0.495238,53,0,0,0,11,0,0,0,0,3,0,0,0,0,11,0,3,53,115,10,0,0,0,5,0,0,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
K21,stat2011:3590001,statistical_area,stat2011:3590001,2011,3590001,1,loc:359,359,ניצנים,1,1,329,250,249,1,פה,138,60,78,0.554217,60,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,5,29,2,0,0,0,7,0,0,0,138,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
K21,stat2011:35980001,statistical_area,stat2011:35980001,2011,35980001,1,loc:3598,3598,ארגמן,1,1,128,83,83,0,מחל,32,24,8,0.385542,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,32,1,4,0,0,0,8,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
K21,stat2011:35990001,statistical_area,stat2011:35990001,2011,35990001,1,loc:3599,3599,מחולה,1,1,484,415,415,0,טב,167,107,60,0.40241,1,0,0,0,36,0,0,0,0,167,0,0,0,1,6,0,1,58,1,107,0,0,0,18,0,0,0,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
K21,stat2011:3600001,statistical_area,stat2011:3600001,2011,3600001,1,loc:360,360,"גבעת ניל""י",1,1,432,361,361,0,מחל,154,115,39,0.426593,28,0,0,0,19,0,0,0,0,4,0,0,0,0,14,0,0,154,13,6,0,0,0,7,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
K21,stat2011:360001,statistical_area,stat2011:360001,2011,360001,1,loc:36,36,שדה דוד,1,1,395,299,299,0,מחל,170,58,112,0.568562,10,2,0,0,2,0,0,0,0,1,0,0,0,0,7,0,0,170,0,11,0,0,0,3,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
K21,stat2011:36010001,statistical_area,stat2011:36010001,2011,36010001,1,loc:3601,3601,קליה,1,1,372,279,279,0,פה,104,45,59,0.37276,19,3,0,0,19,0,0,0,0,10,1,0,0,0,11,0,3,45,4,33,0,0,0,27,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K21,stat2011:36020001,statistical_area,stat2011:36020001,2011,36020001,1,loc:3602,3602,ראש צורים,1,1,484,427,426,1,נ,241,97,144,0.565728,0,0,0,0,17,0,0,0,0,97,0,0,0,0,7,0,0,51,0,241,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K21,stat2011:36030001,statistical_area,stat2011:36030001,2011,36030001,1,loc:3603,3603,הר גילה,2,2,973,766,765,1,מחל,324,163,161,0.423529,42,1,1,0,45,0,0,0,4,21,1,0,0,0,29,0,18,324,10,41,0,0,1,28,1,0,0,163,0,0,0,0,0,0,0,0,0,1,0,0,0,1,33
K21,stat2011:36040001,statistical_area,stat2011:36040001,2011,36040001,1,loc:3604,3604,אלון שבות,3,3,2169,1740,1735,5,נ,648,558,90,0.373487,23,14,1,0,101,0,0,0,2,558,0,0,0,0,20,0,3,269,13,648,0,0,0,22,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
