source_row_uid,election,election_number,source_row_id,source_order,source_locality_code,source_locality_name,source_kalpi,eligible_voters,actual_voters,valid_votes,invalid_votes,is_envelope,אמת,ג,ד,ה,ו,ז,זה,זך,חץ,טב,יש,כ,כן,כץ,ל,מחל,מרצ,נץ,עם,פ,פז,פכ,פץ,ף,צה,ק,קז,קנ,קפ,רק,שס,geography_assignment_status,geography_type,geography_id,stat_area_id,stat_area_vintage,stat_area_yishuv_stat,stat_area_number,locality_id,locality_code,locality_name,locality_assignment_status,locality_geography_type,locality_geography_id,locality_result_code,locality_result_name,is_locality_mapped,custom_geography_id,is_mapped,is_geographic,final_assignment_method,final_assignment_source,assignment_evidence_class,assignment_confidence,assignment_is_synthetic_link,unresolved_reason
K17:4740,K17,17,4740,4740,,תל אביב - יפו,4750,440,194,192,2,False,41,2,0,0,5,0,0,20,1,9,0,4,33,0,11,20,18,0,0,0,0,1,1,0,0,0,0,11,0,6,9,official_crosswalk_assigned,statistical_area,stat1995:5000546,stat1995:5000546,1995,5000546,546,loc:5000,5000,תל אביב-יפו,current_locality_assigned,locality,loc:5000,5000,תל אביב -יפו,True,,True,True,official_cbs_ballot_crosswalk_k17_tenths_encoding,k17_ballot_to_stat1995.xls,official_direct_crosswalk,authoritative,False,
K17:4741,K17,17,4741,4741,,תל אביב - יפו,4760,645,270,270,0,False,57,4,1,0,3,0,1,16,0,9,0,0,71,0,12,24,25,0,0,1,0,0,0,0,0,1,1,12,0,18,14,official_crosswalk_assigned,statistical_area,stat1995:5000521,stat1995:5000521,1995,5000521,521,loc:5000,5000,תל אביב-יפו,current_locality_assigned,locality,loc:5000,5000,תל אביב -יפו,True,,True,True,official_cbs_ballot_crosswalk_k17_tenths_encoding,k17_ballot_to_stat1995.xls,official_direct_crosswalk,authoritative,False,
K17:4742,K17,17,4742,4742,,תל אביב - יפו,4770,620,297,295,2,False,72,4,0,0,2,0,0,33,1,7,1,1,60,0,9,33,22,0,0,2,0,0,2,0,0,0,3,13,0,16,14,official_crosswalk_assigned,statistical_area,stat1995:5000521,stat1995:5000521,1995,5000521,521,loc:5000,5000,תל אביב-יפו,current_locality_assigned,locality,loc:5000,5000,תל אביב -יפו,True,,True,True,official_cbs_ballot_crosswalk_k17_tenths_encoding,k17_ballot_to_stat1995.xls,official_direct_crosswalk,authoritative,False,
K17:4743,K17,17,4743,4743,,תל אביב - יפו,4780,674,292,290,2,False,59,4,0,0,6,0,0,28,3,7,0,3,62,0,12,24,37,0,0,2,0,2,0,1,0,1,0,11,0,13,15,official_crosswalk_assigned,statistical_area,stat1995:5000521,stat1995:5000521,1995,5000521,521,loc:5000,5000,תל אביב-יפו,current_locality_assigned,locality,loc:5000,5000,תל אביב -יפו,True,,True,True,official_cbs_ballot_crosswalk_k17_tenths_encoding,k17_ballot_to_stat1995.xls,official_direct_crosswalk,authoritative,False,
K17:4744,K17,17,4744,4744,,תל אביב - יפו,4800,623,339,337,2,False,58,7,0,0,3,0,1,42,1,17,2,1,81,0,4,46,23,0,0,1,0,1,2,0,0,1,0,12,0,10,24,official_crosswalk_assigned,statistical_area,stat1995:5000522,stat1995:5000522,1995,5000522,522,loc:5000,5000,תל אביב-יפו,current_locality_assigned,locality,loc:5000,5000,תל אביב -יפו,True,,True,True,official_cbs_ballot_crosswalk_k17_tenths_encoding,k17_ballot_to_stat1995.xls,official_direct_crosswalk,authoritative,False,
K17:4745,K17,17,4745,4745,,תל אביב - יפו,4810,650,276,275,1,False,63,5,0,0,4,0,0,20,2,9,1,0,61,0,8,22,20,3,0,2,0,0,0,0,0,2,0,11,0,14,28,official_crosswalk_assigned,statistical_area,stat1995:5000522,stat1995:5000522,1995,5000522,522,loc:5000,5000,תל אביב-יפו,current_locality_assigned,locality,loc:5000,5000,תל אביב -יפו,True,,True,True,official_cbs_ballot_crosswalk_k17_tenths_encoding,k17_ballot_to_stat1995.xls,official_direct_crosswalk,authoritative,False,
K17:4746,K17,17,4746,4746,,תל אביב - יפו,4820,690,280,279,1,False,55,11,0,0,4,2,0,31,1,11,0,0,61,0,8,25,17,1,0,0,0,0,0,0,0,0,1,17,0,9,25,official_crosswalk_assigned,statistical_area,stat1995:5000522,stat1995:5000522,1995,5000522,522,loc:5000,5000,תל אביב-יפו,current_locality_assigned,locality,loc:5000,5000,תל אביב -יפו,True,,True,True,official_cbs_ballot_crosswalk_k17_tenths_encoding,k17_ballot_to_stat1995.xls,official_direct_crosswalk,authoritative,False,
K17:4747,K17,17,4747,4747,,תל אביב - יפו,4830,697,355,351,4,False,62,6,0,0,2,0,0,36,1,7,3,0,58,1,5,46,38,0,1,4,0,0,0,0,1,0,0,19,0,16,45,official_crosswalk_assigned,statistical_area,stat1995:5000523,stat1995:5000523,1995,5000523,523,loc:5000,5000,תל אביב-יפו,current_locality_assigned,locality,loc:5000,5000,תל אביב -יפו,True,,True,True,official_cbs_ballot_crosswalk_k17_tenths_encoding,k17_ballot_to_stat1995.xls,official_direct_crosswalk,authoritative,False,
K17:4748,K17,17,4748,4748,,תל אביב - יפו,4870,801,318,315,3,False,54,1,0,0,5,0,1,26,1,6,0,3,66,0,7,59,32,0,0,0,0,0,0,1,0,1,0,19,0,15,18,official_crosswalk_assigned,statistical_area,stat1995:5000523,stat1995:5000523,1995,5000523,523,loc:5000,5000,תל אביב-יפו,current_locality_assigned,locality,loc:5000,5000,תל אביב -יפו,True,,True,True,official_cbs_ballot_crosswalk_k17_tenths_encoding,k17_ballot_to_stat1995.xls,official_direct_crosswalk,authoritative,False,
K17:4749,K17,17,4749,4749,,תל אביב - יפו,4910,612,288,284,4,False,68,2,1,1,11,1,1,15,0,10,0,4,56,0,10,16,33,0,0,0,0,0,1,0,0,1,1,18,0,11,23,official_crosswalk_assigned,statistical_area,stat1995:5000541,stat1995:5000541,1995,5000541,541,loc:5000,5000,תל אביב-יפו,current_locality_assigned,locality,loc:5000,5000,תל אביב -יפו,True,,True,True,official_cbs_ballot_crosswalk_k17_tenths_encoding,k17_ballot_to_stat1995.xls,official_direct_crosswalk,authoritative,False,
K17:4750,K17,17,4750,4750,,תל אביב - יפו,4920,524,269,268,1,False,37,3,2,0,4,0,0,19,0,10,2,2,55,0,10,47,28,0,0,1,0,0,0,0,0,0,0,12,0,11,25,official_crosswalk_assigned,statistical_area,stat1995:5000541,stat1995:5000541,1995,5000541,541,loc:5000,5000,תל אביב-יפו,current_locality_assigned,locality,loc:5000,5000,תל אביב -יפו,True,,True,True,official_cbs_ballot_crosswalk_k17_tenths_encoding,k17_ballot_to_stat1995.xls,official_direct_crosswalk,authoritative,False,
K17:4751,K17,17,4751,4751,,תל אביב - יפו,4940,638,379,375,4,False,114,25,0,1,9,0,1,22,0,6,0,0,91,0,3,19,44,0,0,1,1,0,0,0,0,3,1,10,0,16,8,official_crosswalk_assigned,statistical_area,stat1995:5000553,stat1995:5000553,1995,5000553,553,loc:5000,5000,תל אביב-יפו,current_locality_assigned,locality,loc:5000,5000,תל אביב -יפו,True,,True,True,official_cbs_ballot_crosswalk_k17_tenths_encoding,k17_ballot_to_stat1995.xls,official_direct_crosswalk,authoritative,False,
K17:4752,K17,17,4752,4752,,תל אביב - יפו,4950,432,291,289,2,False,76,18,0,0,3,0,0,32,0,7,0,0,58,0,2,6,51,0,0,0,0,0,0,0,0,0,0,8,0,17,11,official_crosswalk_assigned,statistical_area,stat1995:5000553,stat1995:5000553,1995,5000553,553,loc:5000,5000,תל אביב-יפו,current_locality_assigned,locality,loc:5000,5000,תל אביב -יפו,True,,True,True,official_cbs_ballot_crosswalk_k17_tenths_encoding,k17_ballot_to_stat1995.xls,official_direct_crosswalk,authoritative,False,
K17:4753,K17,17,4753,4753,,תל אביב - יפו,4960,701,416,414,2,False,109,23,1,0,4,0,0,31,6,6,0,0,95,0,6,15,77,0,0,3,0,0,1,0,0,2,0,11,0,19,5,official_crosswalk_assigned,statistical_area,stat1995:5000544,stat1995:5000544,1995,5000544,544,loc:5000,5000,תל אביב-יפו,current_locality_assigned,locality,loc:5000,5000,תל אביב -יפו,True,,True,True,official_cbs_ballot_crosswalk_k17_tenths_encoding,k17_ballot_to_stat1995.xls,official_direct_crosswalk,authoritative,False,
K17:4754,K17,17,4754,4754,,תל אביב - יפו,4970,197,116,114,2,False,28,3,2,0,1,0,0,12,0,1,0,1,25,0,4,8,12,0,0,1,0,0,0,0,0,1,0,6,0,5,4,official_crosswalk_assigned,statistical_area,stat1995:5000552,stat1995:5000552,1995,5000552,552,loc:5000,5000,תל אביב-יפו,current_locality_assigned,locality,loc:5000,5000,תל אביב -יפו,True,,True,True,official_cbs_ballot_crosswalk_k17_tenths_encoding,k17_ballot_to_stat1995.xls,official_direct_crosswalk,authoritative,False,
K17:4755,K17,17,4755,4755,,תל אביב - יפו,4980,504,266,265,1,False,63,14,0,0,6,0,0,25,0,5,2,3,47,0,5,16,46,0,0,0,0,0,0,0,0,0,0,13,0,15,5,official_crosswalk_assigned,statistical_area,stat1995:5000544,stat1995:5000544,1995,5000544,544,loc:5000,5000,תל אביב-יפו,current_locality_assigned,locality,loc:5000,5000,תל אביב -יפו,True,,True,True,official_cbs_ballot_crosswalk_k17_tenths_encoding,k17_ballot_to_stat1995.xls,official_direct_crosswalk,authoritative,False,
K17:4756,K17,17,4756,4756,,תל אביב - יפו,4990,806,508,507,1,False,146,28,0,1,8,1,0,35,2,10,1,1,102,0,6,35,81,0,0,3,0,1,0,0,0,0,1,18,0,20,7,official_crosswalk_assigned,statistical_area,stat1995:5000544,stat1995:5000544,1995,5000544,544,loc:5000,5000,תל אביב-יפו,current_locality_assigned,locality,loc:5000,5000,תל אביב -יפו,True,,True,True,official_cbs_ballot_crosswalk_k17_tenths_encoding,k17_ballot_to_stat1995.xls,official_direct_crosswalk,authoritative,False,
K17:4757,K17,17,4757,4757,,תל אביב - יפו,5010,570,354,350,4,False,98,32,0,0,11,0,0,30,3,9,1,0,67,0,4,11,44,0,0,1,0,0,0,0,0,0,0,11,0,20,8,official_crosswalk_assigned,statistical_area,stat1995:5000554,stat1995:5000554,1995,5000554,554,loc:5000,5000,תל אביב-יפו,current_locality_assigned,locality,loc:5000,5000,תל אביב -יפו,True,,True,True,official_cbs_ballot_crosswalk_k17_tenths_encoding,k17_ballot_to_stat1995.xls,official_direct_crosswalk,authoritative,False,
K17:4758,K17,17,4758,4758,,תל אביב - יפו,5020,288,118,116,2,False,16,1,0,0,1,0,0,15,3,4,0,0,39,0,4,5,9,2,0,0,1,0,0,0,0,0,1,6,0,4,5,official_crosswalk_assigned,statistical_area,stat1995:5000545,stat1995:5000545,1995,5000545,545,loc:5000,5000,תל אביב-יפו,current_locality_assigned,locality,loc:5000,5000,תל אביב -יפו,True,,True,True,official_cbs_ballot_crosswalk_k17_tenths_encoding,k17_ballot_to_stat1995.xls,official_direct_crosswalk,authoritative,False,
K17:4759,K17,17,4759,4759,,תל אביב - יפו,5030,602,348,347,1,False,80,4,0,0,7,0,0,31,0,5,1,3,83,0,3,14,70,0,0,0,1,0,0,0,0,1,0,22,0,11,11,official_crosswalk_assigned,statistical_area,stat1995:5000554,stat1995:5000554,1995,5000554,554,loc:5000,5000,תל אביב-יפו,current_locality_assigned,locality,loc:5000,5000,תל אביב -יפו,True,,True,True,official_cbs_ballot_crosswalk_k17_tenths_encoding,k17_ballot_to_stat1995.xls,official_direct_crosswalk,authoritative,False,
K17:4760,K17,17,4760,4760,,תל אביב - יפו,5040,488,192,192,0,False,43,0,0,0,2,0,0,23,0,3,2,0,40,0,7,17,22,0,0,1,0,0,1,0,0,2,2,12,0,10,5,official_crosswalk_assigned,statistical_area,stat1995:5000557,stat1995:5000557,1995,5000557,557,loc:5000,5000,תל אביב-יפו,current_locality_assigned,locality,loc:5000,5000,תל אביב -יפו,True,,True,True,official_cbs_ballot_crosswalk_k17_tenths_encoding,k17_ballot_to_stat1995.xls,official_direct_crosswalk,authoritative,False,
K17:4761,K17,17,4761,4761,,תל אביב - יפו,5060,134,59,59,0,False,16,0,0,0,3,0,0,4,1,0,0,0,13,0,4,3,7,0,0,1,0,0,0,0,0,0,0,2,0,2,3,official_crosswalk_assigned,statistical_area,stat1995:5000551,stat1995:5000551,1995,5000551,551,loc:5000,5000,תל אביב-יפו,current_locality_assigned,locality,loc:5000,5000,תל אביב -יפו,True,,True,True,official_cbs_ballot_crosswalk_k17_tenths_encoding,k17_ballot_to_stat1995.xls,official_direct_crosswalk,authoritative,False,
K17:4762,K17,17,4762,4762,,תל אביב - יפו,5070,246,83,83,0,False,19,2,0,0,3,0,0,7,0,2,0,0,13,0,5,1,10,1,1,0,0,0,0,0,0,0,0,8,0,9,2,official_crosswalk_assigned,statistical_area,stat1995:5000556,stat1995:5000556,1995,5000556,556,loc:5000,5000,תל אביב-יפו,current_locality_assigned,locality,loc:5000,5000,תל אביב -יפו,True,,True,True,official_cbs_ballot_crosswalk_k17_tenths_encoding,k17_ballot_to_stat1995.xls,official_direct_crosswalk,authoritative,False,
K17:4763,K17,17,4763,4763,,תל אביב - יפו,5080,314,116,114,2,False,27,0,0,0,2,0,0,9,2,4,0,0,28,0,6,10,10,1,0,0,0,0,0,0,0,0,0,11,0,3,1,official_crosswalk_assigned,statistical_area,stat1995:5000555,stat1995:5000555,1995,5000555,555,loc:5000,5000,תל אביב-יפו,current_locality_assigned,locality,loc:5000,5000,תל אביב -יפו,True,,True,True,official_cbs_ballot_crosswalk_k17_tenths_encoding,k17_ballot_to_stat1995.xls,official_direct_crosswalk,authoritative,False,
K17:4764,K17,17,4764,4764,,תל אביב - יפו,5090,679,402,401,1,False,97,35,1,0,5,0,0,32,1,9,1,0,83,0,14,21,64,0,0,3,0,0,0,0,0,2,0,13,0,15,5,official_crosswalk_assigned,statistical_area,stat1995:5000554,stat1995:5000554,1995,5000554,554,loc:5000,5000,תל אביב-יפו,current_locality_assigned,locality,loc:5000,5000,תל אביב -יפו,True,,True,True,official_cbs_ballot_crosswalk_k17_tenths_encoding,k17_ballot_to_stat1995.xls,official_direct_crosswalk,authoritative,False,
K17:4765,K17,17,4765,4765,,תל אביב - יפו,5290,656,364,360,4,False,61,7,0,0,3,0,1,34,0,13,0,1,80,0,7,39,43,0,0,0,0,0,0,0,0,0,0,8,0,9,54,official_crosswalk_assigned,statistical_area,stat1995:5000533,stat1995:5000533,1995,5000533,533,loc:5000,5000,תל אביב-יפו,current_locality_assigned,locality,loc:5000,5000,תל אביב -יפו,True,,True,True,official_cbs_ballot_crosswalk_k17_tenths_encoding,k17_ballot_to_stat1995.xls,official_direct_crosswalk,authoritative,False,
K17:4766,K17,17,4766,4766,,תל אביב - יפו,5330,656,307,303,4,False,42,8,0,0,3,0,0,32,0,18,1,0,67,0,10,32,27,0,0,0,0,0,2,0,1,0,0,7,0,12,41,official_crosswalk_assigned,statistical_area,stat1995:5000533,stat1995:5000533,1995,5000533,533,loc:5000,5000,תל אביב-יפו,current_locality_assigned,locality,loc:5000,5000,תל אביב -יפו,True,,True,True,official_cbs_ballot_crosswalk_k17_tenths_encoding,k17_ballot_to_stat1995.xls,official_direct_crosswalk,authoritative,False,
K17:4767,K17,17,4767,4767,,תל אביב - יפו,5340,718,420,414,6,False,87,6,1,0,6,0,1,50,2,10,1,3,73,0,2,29,61,0,0,3,0,0,0,0,0,1,0,11,0,24,43,official_crosswalk_assigned,statistical_area,stat1995:5000533,stat1995:5000533,1995,5000533,533,loc:5000,5000,תל אביב-יפו,current_locality_assigned,locality,loc:5000,5000,תל אביב -יפו,True,,True,True,official_cbs_ballot_crosswalk_k17_tenths_encoding,k17_ballot_to_stat1995.xls,official_direct_crosswalk,authoritative,False,
K17:4768,K17,17,4768,4768,,תל אביב - יפו,5350,580,296,292,4,False,65,3,0,0,6,1,0,28,1,10,0,1,60,1,7,20,31,0,0,1,0,1,0,0,1,0,0,13,0,18,24,official_crosswalk_assigned,statistical_area,stat1995:5000533,stat1995:5000533,1995,5000533,533,loc:5000,5000,תל אביב-יפו,current_locality_assigned,locality,loc:5000,5000,תל אביב -יפו,True,,True,True,official_cbs_ballot_crosswalk_k17_tenths_encoding,k17_ballot_to_stat1995.xls,official_direct_crosswalk,authoritative,False,
K17:4769,K17,17,4769,4769,,תל אביב - יפו,5460,763,344,340,4,False,86,4,1,1,6,1,0,26,4,11,1,5,71,0,5,14,47,0,0,2,0,0,0,0,0,1,0,7,0,16,31,official_crosswalk_assigned,statistical_area,stat1995:5000532,stat1995:5000532,1995,5000532,532,loc:5000,5000,תל אביב-יפו,current_locality_assigned,locality,loc:5000,5000,תל אביב -יפו,True,,True,True,official_cbs_ballot_crosswalk_k17_tenths_encoding,k17_ballot_to_stat1995.xls,official_direct_crosswalk,authoritative,False,
K17:4770,K17,17,4770,4770,,תל אביב - יפו,5480,708,446,444,2,False,96,1,0,0,2,0,0,32,2,9,0,3,106,1,9,30,85,0,0,2,0,0,0,0,0,0,0,16,0,25,25,official_crosswalk_assigned,statistical_area,stat1995:5000533,stat1995:5000533,1995,5000533,533,loc:5000,5000,תל אביב-יפו,current_locality_assigned,locality,loc:5000,5000,תל אביב -יפו,True,,True,True,official_cbs_ballot_crosswalk_k17_tenths_encoding,k17_ballot_to_stat1995.xls,official_direct_crosswalk,authoritative,False,
K17:4771,K17,17,4771,4771,,תל אביב - יפו,5690,770,265,262,3,False,64,3,1,0,5,0,0,22,0,7,0,1,47,0,16,23,29,0,0,1,1,0,0,0,0,0,1,14,0,11,16,official_crosswalk_assigned,statistical_area,stat1995:5000812,stat1995:5000812,1995,5000812,812,loc:5000,5000,תל אביב-יפו,current_locality_assigned,locality,loc:5000,5000,תל אביב -יפו,True,,True,True,official_cbs_ballot_crosswalk_k17_tenths_encoding,k17_ballot_to_stat1995.xls,official_direct_crosswalk,authoritative,False,
K17:4772,K17,17,4772,4772,,תל אביב - יפו,5710,718,334,334,0,False,69,2,0,0,15,0,0,29,0,5,1,2,51,0,15,22,40,0,2,0,0,0,0,0,0,2,2,34,0,17,26,official_crosswalk_assigned,statistical_area,stat1995:5000813,stat1995:5000813,1995,5000813,813,loc:5000,5000,תל אביב-יפו,current_locality_assigned,locality,loc:5000,5000,תל אביב -יפו,True,,True,True,official_cbs_ballot_crosswalk_k17_tenths_encoding,k17_ballot_to_stat1995.xls,official_direct_crosswalk,authoritative,False,
K17:4773,K17,17,4773,4773,,תל אביב - יפו,5720,672,327,322,5,False,73,5,1,0,10,0,0,35,0,5,3,0,45,0,13,30,40,0,4,3,0,0,2,0,1,0,0,17,0,17,18,official_crosswalk_assigned,statistical_area,stat1995:5000813,stat1995:5000813,1995,5000813,813,loc:5000,5000,תל אביב-יפו,current_locality_assigned,locality,loc:5000,5000,תל אביב -יפו,True,,True,True,official_cbs_ballot_crosswalk_k17_tenths_encoding,k17_ballot_to_stat1995.xls,official_direct_crosswalk,authoritative,False,
K17:4774,K17,17,4774,4774,,תל אביב - יפו,5730,408,128,127,1,False,25,1,0,0,4,0,0,16,0,2,2,2,22,0,4,4,14,0,0,2,0,0,0,0,0,0,0,10,0,3,16,official_crosswalk_assigned,statistical_area,stat1995:5000811,stat1995:5000811,1995,5000811,811,loc:5000,5000,תל אביב-יפו,current_locality_assigned,locality,loc:5000,5000,תל אביב -יפו,True,,True,True,official_cbs_ballot_crosswalk_k17_tenths_encoding,k17_ballot_to_stat1995.xls,official_direct_crosswalk,authoritative,False,
K17:4775,K17,17,4775,4775,,תל אביב - יפו,5750,824,390,389,1,False,94,5,0,0,10,0,0,37,2,5,0,5,47,0,17,21,62,1,0,2,0,0,2,0,0,2,1,27,0,26,23,official_crosswalk_assigned,statistical_area,stat1995:5000813,stat1995:5000813,1995,5000813,813,loc:5000,5000,תל אביב-יפו,current_locality_assigned,locality,loc:5000,5000,תל אביב -יפו,True,,True,True,official_cbs_ballot_crosswalk_k17_tenths_encoding,k17_ballot_to_stat1995.xls,official_direct_crosswalk,authoritative,False,
K17:4776,K17,17,4776,4776,,תל אביב - יפו,5770,755,297,289,8,False,71,6,0,0,5,0,0,24,0,9,1,0,51,1,14,26,27,0,0,0,0,0,0,0,0,1,1,21,0,8,23,official_crosswalk_assigned,statistical_area,stat1995:5000813,stat1995:5000813,1995,5000813,813,loc:5000,5000,תל אביב-יפו,current_locality_assigned,locality,loc:5000,5000,תל אביב -יפו,True,,True,True,official_cbs_ballot_crosswalk_k17_tenths_encoding,k17_ballot_to_stat1995.xls,official_direct_crosswalk,authoritative,False,
K17:4777,K17,17,4777,4777,,תל אביב - יפו,5780,640,247,242,5,False,44,5,0,0,4,0,0,30,3,2,0,0,54,0,19,23,15,1,0,1,0,0,0,0,0,0,1,12,0,7,21,official_crosswalk_assigned,statistical_area,stat1995:5000814,stat1995:5000814,1995,5000814,814,loc:5000,5000,תל אביב-יפו,current_locality_assigned,locality,loc:5000,5000,תל אביב -יפו,True,,True,True,official_cbs_ballot_crosswalk_k17_tenths_encoding,k17_ballot_to_stat1995.xls,official_direct_crosswalk,authoritative,False,
K17:4778,K17,17,4778,4778,,תל אביב - יפו,5790,643,240,234,6,False,50,3,1,0,5,1,0,34,2,4,0,1,43,0,18,12,17,1,0,1,2,0,0,0,0,0,0,20,0,10,9,official_crosswalk_assigned,statistical_area,stat1995:5000814,stat1995:5000814,1995,5000814,814,loc:5000,5000,תל אביב-יפו,current_locality_assigned,locality,loc:5000,5000,תל אביב -יפו,True,,True,True,official_cbs_ballot_crosswalk_k17_tenths_encoding,k17_ballot_to_stat1995.xls,official_direct_crosswalk,authoritative,False,
K17:4779,K17,17,4779,4779,,תל אביב - יפו,5800,811,218,215,3,False,38,4,0,0,1,0,1,18,0,10,1,4,30,0,26,33,12,0,2,1,0,0,1,0,0,0,0,5,0,1,27,official_crosswalk_assigned,statistical_area,stat1995:5000815,stat1995:5000815,1995,5000815,815,loc:5000,5000,תל אביב-יפו,current_locality_assigned,locality,loc:5000,5000,תל אביב -יפו,True,,True,True,official_cbs_ballot_crosswalk_k17_tenths_encoding,k17_ballot_to_stat1995.xls,official_direct_crosswalk,authoritative,False,
K17:4780,K17,17,4780,4780,,תל אביב - יפו,5820,678,182,176,6,False,39,1,0,0,0,0,0,13,2,5,0,1,35,0,13,16,6,0,0,0,1,0,1,0,0,0,0,9,0,7,27,official_crosswalk_assigned,statistical_area,stat1995:5000815,stat1995:5000815,1995,5000815,815,loc:5000,5000,תל אביב-יפו,current_locality_assigned,locality,loc:5000,5000,תל אביב -יפו,True,,True,True,official_cbs_ballot_crosswalk_k17_tenths_encoding,k17_ballot_to_stat1995.xls,official_direct_crosswalk,authoritative,False,
K17:4781,K17,17,4781,4781,,תל אביב - יפו,5850,804,199,190,9,False,40,4,0,1,0,0,0,15,0,4,0,0,35,0,24,25,9,0,0,1,0,0,2,1,0,0,1,5,0,2,21,official_crosswalk_assigned,statistical_area,stat1995:5000815,stat1995:5000815,1995,5000815,815,loc:5000,5000,תל אביב-יפו,current_locality_assigned,locality,loc:5000,5000,תל אביב -יפו,True,,True,True,official_cbs_ballot_crosswalk_k17_tenths_encoding,k17_ballot_to_stat1995.xls,official_direct_crosswalk,authoritative,False,
K17:4782,K17,17,4782,4782,,תל אביב - יפו,5870,486,126,123,3,False,13,4,0,0,0,0,0,14,0,10,0,3,36,0,14,14,0,0,1,0,0,0,0,0,0,1,0,1,0,0,12,official_crosswalk_assigned,statistical_area,stat1995:5000816,stat1995:5000816,1995,5000816,816,loc:5000,5000,תל אביב-יפו,current_locality_assigned,locality,loc:5000,5000,תל אביב -יפו,True,,True,True,official_cbs_ballot_crosswalk_k17_tenths_encoding,k17_ballot_to_stat1995.xls,official_direct_crosswalk,authoritative,False,
K17:4783,K17,17,4783,4783,,תל אביב - יפו,5880,524,147,141,6,False,26,7,0,0,0,0,0,10,2,3,0,3,23,0,15,26,3,0,0,1,0,0,1,0,0,1,0,2,0,1,17,official_crosswalk_assigned,statistical_area,stat1995:5000816,stat1995:5000816,1995,5000816,816,loc:5000,5000,תל אביב-יפו,current_locality_assigned,locality,loc:5000,5000,תל אביב -יפו,True,,True,True,official_cbs_ballot_crosswalk_k17_tenths_encoding,k17_ballot_to_stat1995.xls,official_direct_crosswalk,authoritative,False,
K17:4784,K17,17,4784,4784,,תל אביב - יפו,5920,687,199,197,2,False,24,1,0,0,1,1,2,13,3,8,0,0,56,1,27,27,3,0,0,0,0,0,1,0,0,0,0,2,0,0,27,official_crosswalk_assigned,statistical_area,stat1995:5000817,stat1995:5000817,1995,5000817,817,loc:5000,5000,תל אביב-יפו,current_locality_assigned,locality,loc:5000,5000,תל אביב -יפו,True,,True,True,official_cbs_ballot_crosswalk_k17_tenths_encoding,k17_ballot_to_stat1995.xls,official_direct_crosswalk,authoritative,False,
K17:4785,K17,17,4785,4785,,תל אביב - יפו,6110,714,446,444,2,False,138,23,1,0,16,0,1,32,2,8,0,1,82,0,6,20,76,0,0,2,0,0,0,0,0,0,0,12,0,20,4,official_crosswalk_assigned,statistical_area,stat1995:5000611,stat1995:5000611,1995,5000611,611,loc:5000,5000,תל אביב-יפו,current_locality_assigned,locality,loc:5000,5000,תל אביב -יפו,True,,True,True,official_cbs_ballot_crosswalk_k17_tenths_encoding,k17_ballot_to_stat1995.xls,official_direct_crosswalk,authoritative,False,
