geography_id,geography_type,geography_package,geometry_archive,stat_area_id,stat_area_vintage,yishuv_stat,locality_id,locality_code,locality_name_he,locality_name_en,stat_area_number,geometry_source,display_geometry_source
stat2008:13470001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:13470001,2008,13470001,loc:1347,1347,קצר א-סר,QASR A-SIR,1,official_cbs,official_cbs
stat2008:13480001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:13480001,2008,13480001,loc:1348,1348,ביר הדאג',BIR HADAGE,1,official_cbs,official_cbs
stat2008:13490001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:13490001,2008,13490001,loc:1349,1349,דריג'את,DERIG'AT,1,official_cbs,official_cbs
stat2008:13580001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:13580001,2008,13580001,loc:1358,1358,אום בטין,UMM BATIN,1,official_cbs,official_cbs
stat2008:13590001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:13590001,2008,13590001,loc:1359,1359,אל סייד,AL SAYYID,1,official_cbs,official_cbs
stat2008:13600001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:13600001,2008,13600001,loc:1360,1360,מולדה*,MOLADA*,1,official_cbs,official_cbs
stat2008:13610001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:13610001,2008,13610001,loc:1361,1361,בת חן,BAT HEN,1,official_cbs,official_cbs
stat2008:14190001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:14190001,2008,14190001,loc:1419,1419,ניצן ב',NIZZAN B,1,official_cbs,official_cbs
stat2008:17220001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:17220001,2008,17220001,loc:1722,1722,מגדל תפן,,1,official_cbs,official_cbs
stat2008:20020001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:20020001,2008,20020001,loc:2002,2002,תנובות,TENUVOT,1,official_cbs,official_cbs
stat2008:20030001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:20030001,2008,20030001,loc:2003,2003,תלמי אלעזר,TALME EL'AZAR,1,official_cbs,official_cbs
stat2008:20060001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:20060001,2008,20060001,loc:2006,2006,כנות,KANNOT,1,official_cbs,official_cbs
stat2008:20080001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:20080001,2008,20080001,loc:2008,2008,שדה יצחק,SEDE YIZHAQ,1,official_cbs,official_cbs
stat2008:20090001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:20090001,2008,20090001,loc:2009,2009,יובל,YUVAL,1,official_cbs,official_cbs
stat2008:20100001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:20100001,2008,20100001,loc:2010,2010,כפר בן נון,KEFAR BIN NUN,1,official_cbs,official_cbs
stat2008:20110001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:20110001,2008,20110001,loc:2011,2011,ינון,YINNON,1,official_cbs,official_cbs
stat2008:20120001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:20120001,2008,20120001,loc:2012,2012,אורות,OROT,1,official_cbs,official_cbs
stat2008:20130001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:20130001,2008,20130001,loc:2013,2013,בן שמן (מושב),BEN SHEMEN (MOSHAV),1,official_cbs,official_cbs
stat2008:20140001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:20140001,2008,20140001,loc:2014,2014,גבעולים,GIV'OLIM,1,official_cbs,official_cbs
stat2008:20150001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:20150001,2008,20150001,loc:2015,2015,שדי חמד,SEDE HEMED,1,official_cbs,official_cbs
stat2008:20160001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:20160001,2008,20160001,loc:2016,2016,רוויה,REWAYA,1,official_cbs,official_cbs
stat2008:20180001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:20180001,2008,20180001,loc:2018,2018,גבעת חיים (איחוד),GIV'AT HAYYIM (IHUD),1,official_cbs,official_cbs
stat2008:20210001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:20210001,2008,20210001,loc:2021,2021,אשל הנשיא,ESHEL HANASI,1,official_cbs,official_cbs
stat2008:20230001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:20230001,2008,20230001,loc:2023,2023,להב,LAHAV,1,official_cbs,official_cbs
stat2008:20240001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:20240001,2008,20240001,loc:2024,2024,אום אל-קוטוף,UMM AL-QUTUF,1,official_cbs,official_cbs
stat2008:20260001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:20260001,2008,20260001,loc:2026,2026,ירדנה,YARDENA,1,official_cbs,official_cbs
stat2008:20290001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:20290001,2008,20290001,loc:2029,2029,מדרך עוז,MIDRAKH OZ,1,official_cbs,official_cbs
stat2008:20300001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:20300001,2008,20300001,loc:2030,2030,מנוחה,MENUHA,1,official_cbs,official_cbs
stat2008:20330001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:20330001,2008,20330001,loc:2033,2033,בית חלקיה,BET HILQIYYA,1,official_cbs,official_cbs
stat2008:20340001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:20340001,2008,20340001,loc:2034,2034,חצור הגלילית,HAZOR HAGELILIT,1,official_cbs,official_cbs
stat2008:20350001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:20350001,2008,20350001,loc:2035,2035,עדנים,ADANIM,1,official_cbs,official_cbs
stat2008:20380001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:20380001,2008,20380001,loc:2038,2038,ברקת,BAREQET,1,official_cbs,official_cbs
stat2008:20390001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:20390001,2008,20390001,loc:2039,2039,קריית יערים (מוסד),QIRYAT YE'ARIM(INSTITUTE),1,official_cbs,official_cbs
stat2008:20420001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:20420001,2008,20420001,loc:2042,2042,עין גדי,EN GEDI,1,official_cbs,official_cbs
stat2008:20430001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:20430001,2008,20430001,loc:2043,2043,בחן,BAHAN,1,official_cbs,official_cbs
stat2008:20440001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:20440001,2008,20440001,loc:2044,2044,מלילות,MELILOT,1,official_cbs,official_cbs
stat2008:20450001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:20450001,2008,20450001,loc:2045,2045,נחלה,NAHALA,1,official_cbs,official_cbs
stat2008:20460001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:20460001,2008,20460001,loc:2046,2046,סגולה,SEGULLA,1,official_cbs,official_cbs
stat2008:20470001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:20470001,2008,20470001,loc:2047,2047,ניר משה,NIR MOSHE,1,official_cbs,official_cbs
stat2008:20480001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:20480001,2008,20480001,loc:2048,2048,ניר עקיבא,NIR AQIVA,1,official_cbs,official_cbs
stat2008:20490001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:20490001,2008,20490001,loc:2049,2049,שדה צבי,SEDE ZEVI,1,official_cbs,official_cbs
stat2008:20500001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:20500001,2008,20500001,loc:2050,2050,תלמי בילו,TALME BILU,1,official_cbs,official_cbs
stat2008:20510001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:20510001,2008,20510001,loc:2051,2051,רווחה,REWAHA,1,official_cbs,official_cbs
stat2008:20520001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:20520001,2008,20520001,loc:2052,2052,אביטל,AVITAL,1,official_cbs,official_cbs
stat2008:20530001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:20530001,2008,20530001,loc:2053,2053,פרזון,PERAZON,1,official_cbs,official_cbs
stat2008:20540001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:20540001,2008,20540001,loc:2054,2054,מיטב,METAV,1,official_cbs,official_cbs
stat2008:20550001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:20550001,2008,20550001,loc:2055,2055,מאור,MA'OR,1,official_cbs,official_cbs
stat2008:20570001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:20570001,2008,20570001,loc:2057,2057,שדי תרומות,SEDE TERUMOT,1,official_cbs,official_cbs
stat2008:20590001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:20590001,2008,20590001,loc:2059,2059,פעמי תשז,PA'AME TASHAZ,1,official_cbs,official_cbs
stat2008:20600001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:20600001,2008,20600001,loc:2060,2060,ברוש,BEROSH,1,official_cbs,official_cbs
stat2008:20610001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:20610001,2008,20610001,loc:2061,2061,תדהר,TIDHAR,1,official_cbs,official_cbs
stat2008:20620001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:20620001,2008,20620001,loc:2062,2062,תאשור,TE'ASHUR,1,official_cbs,official_cbs
stat2008:20630001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:20630001,2008,20630001,loc:2063,2063,דישון,DISHON,1,official_cbs,official_cbs
stat2008:20640001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:20640001,2008,20640001,loc:2064,2064,זרועה,ZERU'A,1,official_cbs,official_cbs
stat2008:21000001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:21000001,2008,21000001,loc:2100,2100,טירת כרמל,TIRAT KARMEL,1,official_cbs,official_cbs
stat2008:21000002,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:21000002,2008,21000002,loc:2100,2100,טירת כרמל,TIRAT KARMEL,2,official_cbs,official_cbs
stat2008:21000003,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:21000003,2008,21000003,loc:2100,2100,טירת כרמל,TIRAT KARMEL,3,official_cbs,official_cbs
stat2008:21000004,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:21000004,2008,21000004,loc:2100,2100,טירת כרמל,TIRAT KARMEL,4,official_cbs,official_cbs
stat2008:21000005,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:21000005,2008,21000005,loc:2100,2100,טירת כרמל,TIRAT KARMEL,5,official_cbs,official_cbs
stat2008:21000006,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:21000006,2008,21000006,loc:2100,2100,טירת כרמל,TIRAT KARMEL,6,official_cbs,official_cbs
stat2008:21000007,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:21000007,2008,21000007,loc:2100,2100,טירת כרמל,TIRAT KARMEL,7,official_cbs,official_cbs
stat2008:22000001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:22000001,2008,22000001,loc:2200,2200,דימונה,DIMONA,1,official_cbs,official_cbs
stat2008:22000002,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:22000002,2008,22000002,loc:2200,2200,דימונה,DIMONA,2,official_cbs,official_cbs
stat2008:22000003,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:22000003,2008,22000003,loc:2200,2200,דימונה,DIMONA,3,official_cbs,official_cbs
stat2008:22000004,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:22000004,2008,22000004,loc:2200,2200,דימונה,DIMONA,4,official_cbs,official_cbs
stat2008:22000005,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:22000005,2008,22000005,loc:2200,2200,דימונה,DIMONA,5,official_cbs,official_cbs
stat2008:22000006,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:22000006,2008,22000006,loc:2200,2200,דימונה,DIMONA,6,official_cbs,official_cbs
stat2008:22000007,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:22000007,2008,22000007,loc:2200,2200,דימונה,DIMONA,7,official_cbs,official_cbs
stat2008:22000008,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:22000008,2008,22000008,loc:2200,2200,דימונה,DIMONA,8,official_cbs,official_cbs
stat2008:22000009,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:22000009,2008,22000009,loc:2200,2200,דימונה,DIMONA,9,official_cbs,official_cbs
stat2008:22000010,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:22000010,2008,22000010,loc:2200,2200,דימונה,DIMONA,10,official_cbs,official_cbs
stat2008:22000011,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:22000011,2008,22000011,loc:2200,2200,דימונה,DIMONA,11,official_cbs,official_cbs
stat2008:22000012,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:22000012,2008,22000012,loc:2200,2200,דימונה,DIMONA,12,official_cbs,official_cbs
stat2008:23000001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:23000001,2008,23000001,loc:2300,2300,קריית טבעון,QIRYAT TIV'ON,1,official_cbs,official_cbs
stat2008:23000002,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:23000002,2008,23000002,loc:2300,2300,קריית טבעון,QIRYAT TIV'ON,2,official_cbs,official_cbs
stat2008:23000003,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:23000003,2008,23000003,loc:2300,2300,קריית טבעון,QIRYAT TIV'ON,3,official_cbs,official_cbs
stat2008:23000004,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:23000004,2008,23000004,loc:2300,2300,קריית טבעון,QIRYAT TIV'ON,4,official_cbs,official_cbs
stat2008:24000001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:24000001,2008,24000001,loc:2400,2400,אור יהודה,OR YEHUDA,1,official_cbs,official_cbs
stat2008:24000002,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:24000002,2008,24000002,loc:2400,2400,אור יהודה,OR YEHUDA,2,official_cbs,official_cbs
stat2008:24000003,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:24000003,2008,24000003,loc:2400,2400,אור יהודה,OR YEHUDA,3,official_cbs,official_cbs
stat2008:24000004,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:24000004,2008,24000004,loc:2400,2400,אור יהודה,OR YEHUDA,4,official_cbs,official_cbs
stat2008:24000005,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:24000005,2008,24000005,loc:2400,2400,אור יהודה,OR YEHUDA,5,official_cbs,official_cbs
stat2008:24000006,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:24000006,2008,24000006,loc:2400,2400,אור יהודה,OR YEHUDA,6,official_cbs,official_cbs
stat2008:24000007,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:24000007,2008,24000007,loc:2400,2400,אור יהודה,OR YEHUDA,7,official_cbs,official_cbs
stat2008:24000008,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:24000008,2008,24000008,loc:2400,2400,אור יהודה,OR YEHUDA,8,official_cbs,official_cbs
stat2008:24000009,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:24000009,2008,24000009,loc:2400,2400,אור יהודה,OR YEHUDA,9,official_cbs,official_cbs
stat2008:24000010,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:24000010,2008,24000010,loc:2400,2400,אור יהודה,OR YEHUDA,10,official_cbs,official_cbs
stat2008:24000011,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:24000011,2008,24000011,loc:2400,2400,אור יהודה,OR YEHUDA,11,official_cbs,official_cbs
stat2008:24000012,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:24000012,2008,24000012,loc:2400,2400,אור יהודה,OR YEHUDA,12,official_cbs,official_cbs
stat2008:24000013,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:24000013,2008,24000013,loc:2400,2400,אור יהודה,OR YEHUDA,13,official_cbs,official_cbs
stat2008:25000001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:25000001,2008,25000001,loc:2500,2500,נשר,NESHER,1,official_cbs,official_cbs
stat2008:25000002,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:25000002,2008,25000002,loc:2500,2500,נשר,NESHER,2,official_cbs,official_cbs
stat2008:25000003,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:25000003,2008,25000003,loc:2500,2500,נשר,NESHER,3,official_cbs,official_cbs
stat2008:25000004,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:25000004,2008,25000004,loc:2500,2500,נשר,NESHER,4,official_cbs,official_cbs
stat2008:25000005,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:25000005,2008,25000005,loc:2500,2500,נשר,NESHER,5,official_cbs,official_cbs
stat2008:25000006,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:25000006,2008,25000006,loc:2500,2500,נשר,NESHER,6,official_cbs,official_cbs
stat2008:25000007,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:25000007,2008,25000007,loc:2500,2500,נשר,NESHER,7,official_cbs,official_cbs
stat2008:25300001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:25300001,2008,25300001,loc:2530,2530,באר יעקב,BE'ER YA'AQOV,1,official_cbs,official_cbs
stat2008:25500001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:25500001,2008,25500001,loc:2550,2550,גדרה,GEDERA,1,official_cbs,official_cbs
stat2008:25500002,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:25500002,2008,25500002,loc:2550,2550,גדרה,GEDERA,2,official_cbs,official_cbs
stat2008:25500003,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:25500003,2008,25500003,loc:2550,2550,גדרה,GEDERA,3,official_cbs,official_cbs
stat2008:25500004,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:25500004,2008,25500004,loc:2550,2550,גדרה,GEDERA,4,official_cbs,official_cbs
stat2008:25600001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:25600001,2008,25600001,loc:2560,2560,ערד,ARAD,1,official_cbs,official_cbs
stat2008:25600002,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:25600002,2008,25600002,loc:2560,2560,ערד,ARAD,2,official_cbs,official_cbs
stat2008:25600003,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:25600003,2008,25600003,loc:2560,2560,ערד,ARAD,3,official_cbs,official_cbs
stat2008:25600004,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:25600004,2008,25600004,loc:2560,2560,ערד,ARAD,4,official_cbs,official_cbs
stat2008:25600005,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:25600005,2008,25600005,loc:2560,2560,ערד,ARAD,5,official_cbs,official_cbs
stat2008:25600006,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:25600006,2008,25600006,loc:2560,2560,ערד,ARAD,6,official_cbs,official_cbs
stat2008:26000011,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:26000011,2008,26000011,loc:2600,2600,אילת,ELAT,11,official_cbs,official_cbs
stat2008:26000012,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:26000012,2008,26000012,loc:2600,2600,אילת,ELAT,12,official_cbs,official_cbs
stat2008:26000013,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:26000013,2008,26000013,loc:2600,2600,אילת,ELAT,13,official_cbs,official_cbs
stat2008:26000014,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:26000014,2008,26000014,loc:2600,2600,אילת,ELAT,14,official_cbs,official_cbs
stat2008:26000015,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:26000015,2008,26000015,loc:2600,2600,אילת,ELAT,15,official_cbs,official_cbs
stat2008:26000016,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:26000016,2008,26000016,loc:2600,2600,אילת,ELAT,16,official_cbs,official_cbs
stat2008:26000021,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:26000021,2008,26000021,loc:2600,2600,אילת,ELAT,21,official_cbs,official_cbs
stat2008:26000022,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:26000022,2008,26000022,loc:2600,2600,אילת,ELAT,22,official_cbs,official_cbs
stat2008:26000023,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:26000023,2008,26000023,loc:2600,2600,אילת,ELAT,23,official_cbs,official_cbs
stat2008:26000024,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:26000024,2008,26000024,loc:2600,2600,אילת,ELAT,24,official_cbs,official_cbs
stat2008:26000025,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:26000025,2008,26000025,loc:2600,2600,אילת,ELAT,25,official_cbs,official_cbs
stat2008:26000031,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:26000031,2008,26000031,loc:2600,2600,אילת,ELAT,31,official_cbs,official_cbs
stat2008:26000032,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:26000032,2008,26000032,loc:2600,2600,אילת,ELAT,32,official_cbs,official_cbs
stat2008:26000033,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:26000033,2008,26000033,loc:2600,2600,אילת,ELAT,33,official_cbs,official_cbs
stat2008:26000034,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:26000034,2008,26000034,loc:2600,2600,אילת,ELAT,34,official_cbs,official_cbs
stat2008:26000035,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:26000035,2008,26000035,loc:2600,2600,אילת,ELAT,35,official_cbs,official_cbs
stat2008:26000036,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:26000036,2008,26000036,loc:2600,2600,אילת,ELAT,36,official_cbs,official_cbs
stat2008:26100011,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:26100011,2008,26100011,loc:2610,2610,בית שמש,BET SHEMESH,11,official_cbs,official_cbs
stat2008:26100012,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:26100012,2008,26100012,loc:2610,2610,בית שמש,BET SHEMESH,12,official_cbs,official_cbs
stat2008:26100013,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:26100013,2008,26100013,loc:2610,2610,בית שמש,BET SHEMESH,13,official_cbs,official_cbs
stat2008:26100014,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:26100014,2008,26100014,loc:2610,2610,בית שמש,BET SHEMESH,14,official_cbs,official_cbs
stat2008:26100015,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:26100015,2008,26100015,loc:2610,2610,בית שמש,BET SHEMESH,15,official_cbs,official_cbs
stat2008:26100016,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:26100016,2008,26100016,loc:2610,2610,בית שמש,BET SHEMESH,16,official_cbs,official_cbs
stat2008:26100017,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:26100017,2008,26100017,loc:2610,2610,בית שמש,BET SHEMESH,17,official_cbs,official_cbs
stat2008:26100021,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:26100021,2008,26100021,loc:2610,2610,בית שמש,BET SHEMESH,21,official_cbs,official_cbs
stat2008:26100022,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:26100022,2008,26100022,loc:2610,2610,בית שמש,BET SHEMESH,22,official_cbs,official_cbs
stat2008:26100023,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:26100023,2008,26100023,loc:2610,2610,בית שמש,BET SHEMESH,23,official_cbs,official_cbs
stat2008:26100024,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:26100024,2008,26100024,loc:2610,2610,בית שמש,BET SHEMESH,24,official_cbs,official_cbs
stat2008:26100025,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:26100025,2008,26100025,loc:2610,2610,בית שמש,BET SHEMESH,25,official_cbs,official_cbs
stat2008:26100026,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:26100026,2008,26100026,loc:2610,2610,בית שמש,BET SHEMESH,26,official_cbs,official_cbs
stat2008:26100027,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:26100027,2008,26100027,loc:2610,2610,בית שמש,BET SHEMESH,27,official_cbs,official_cbs
stat2008:26100031,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:26100031,2008,26100031,loc:2610,2610,בית שמש,BET SHEMESH,31,official_cbs,official_cbs
stat2008:26100032,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:26100032,2008,26100032,loc:2610,2610,בית שמש,BET SHEMESH,32,official_cbs,official_cbs
stat2008:26100033,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:26100033,2008,26100033,loc:2610,2610,בית שמש,BET SHEMESH,33,official_cbs,official_cbs
stat2008:26100034,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:26100034,2008,26100034,loc:2610,2610,בית שמש,BET SHEMESH,34,official_cbs,official_cbs
stat2008:26100035,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:26100035,2008,26100035,loc:2610,2610,בית שמש,BET SHEMESH,35,official_cbs,official_cbs
stat2008:26100036,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:26100036,2008,26100036,loc:2610,2610,בית שמש,BET SHEMESH,36,official_cbs,official_cbs
stat2008:26100037,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:26100037,2008,26100037,loc:2610,2610,בית שמש,BET SHEMESH,37,official_cbs,official_cbs
