source_row_uid,election,source_row_id,source_locality_code,source_locality_name,source_kalpi,geography_assignment_status,geography_type,geography_id,stat_area_id,stat_area_vintage,stat_area_yishuv_stat,stat_area_number,locality_id,locality_code,locality_name,custom_geography_id,final_assignment_method,final_assignment_source,eligible_voters,actual_voters,valid_votes,invalid_votes,אמת,ג,ודעם,ז,זכ,זן,זץ,טב,י,יז,ינ,יף,יק,כ,כי,כף,ל,מחל,מרצ,נ,נך,נץ,פה,ףז,צ,צן,ץ,ק,קך,קץ,רק,שס,unresolved_reason
K22:6125,K22,6125,9999,מעטפות חיצוניות,176,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,1001,994,7,45,51,33,0,0,0,4,109,1,4,0,0,0,0,1,25,44,303,37,1,0,0,269,0,1,0,1,0,0,0,0,65,Non-geographic row is counted but not mapped
K22:6126,K22,6126,9999,מעטפות חיצוניות,177,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,1000,995,5,55,33,60,0,0,0,2,76,0,0,0,0,0,0,0,22,69,292,46,0,0,0,256,0,1,0,0,1,0,0,0,82,Non-geographic row is counted but not mapped
K22:6127,K22,6127,9999,מעטפות חיצוניות,178,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,1002,995,7,55,64,26,0,0,0,7,126,0,4,0,0,0,0,0,41,40,266,28,0,0,0,221,2,1,0,0,0,0,0,1,113,Non-geographic row is counted but not mapped
K22:6128,K22,6128,9999,מעטפות חיצוניות,179,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,999,990,9,39,24,18,1,0,0,2,99,0,9,0,1,0,0,0,30,35,295,52,0,0,0,333,0,1,0,0,0,0,0,0,51,Non-geographic row is counted but not mapped
K22:6129,K22,6129,9999,מעטפות חיצוניות,180,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,1000,993,7,46,42,14,0,0,0,5,100,0,0,0,0,0,0,0,14,44,298,63,0,1,0,314,0,1,0,0,0,0,0,1,50,Non-geographic row is counted but not mapped
K22:6130,K22,6130,9999,מעטפות חיצוניות,186,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,381,376,5,13,15,50,0,0,0,0,56,0,0,0,0,1,0,0,5,21,126,5,0,1,0,57,0,0,0,0,0,0,0,0,26,Non-geographic row is counted but not mapped
K22:6131,K22,6131,9999,מעטפות חיצוניות,187,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,500,497,3,23,53,93,0,0,0,1,32,0,1,0,0,0,0,0,4,17,70,34,0,1,0,131,0,3,0,0,0,0,0,0,34,Non-geographic row is counted but not mapped
K22:6132,K22,6132,9999,מעטפות חיצוניות,188,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,502,499,3,15,104,52,0,0,0,0,46,0,0,0,0,0,0,0,8,13,73,24,0,1,0,75,0,1,0,1,0,0,0,0,86,Non-geographic row is counted but not mapped
K22:6133,K22,6133,9999,מעטפות חיצוניות,189,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,507,507,0,27,38,2,0,1,0,0,59,0,0,0,0,0,0,0,16,30,124,19,0,0,0,143,1,0,0,0,0,0,0,0,47,Non-geographic row is counted but not mapped
K22:6134,K22,6134,9999,מעטפות חיצוניות,190,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,517,514,3,24,35,2,0,0,0,0,36,0,2,0,0,0,0,0,10,18,106,26,0,0,0,183,1,2,0,0,0,0,0,0,69,Non-geographic row is counted but not mapped
K22:6135,K22,6135,9999,מעטפות חיצוניות,191,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,497,493,4,27,27,39,0,0,0,2,65,0,0,0,0,0,0,0,8,24,118,14,1,0,0,122,0,2,0,0,1,0,0,0,43,Non-geographic row is counted but not mapped
K22:6136,K22,6136,9999,מעטפות חיצוניות,192,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,499,495,4,38,19,25,0,0,0,3,54,0,3,0,0,0,0,0,9,11,97,41,0,0,0,166,1,0,0,0,1,0,0,0,27,Non-geographic row is counted but not mapped
K22:6137,K22,6137,9999,מעטפות חיצוניות,193,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,303,302,1,14,41,6,0,0,0,2,29,0,3,0,0,0,0,0,10,15,65,9,0,0,0,83,1,0,0,0,0,0,0,0,24,Non-geographic row is counted but not mapped
K22:6138,K22,6138,9999,מעטפות חיצוניות,194,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,502,498,4,25,40,33,0,0,0,0,79,0,3,0,0,0,0,0,18,14,125,23,0,0,0,105,1,0,0,0,1,0,0,0,31,Non-geographic row is counted but not mapped
K22:6139,K22,6139,9999,מעטפות חיצוניות,196,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,503,491,12,22,33,51,0,0,0,0,38,0,3,0,0,0,0,0,0,19,93,32,0,1,0,155,0,0,1,1,0,0,0,0,42,Non-geographic row is counted but not mapped
K22:6140,K22,6140,9999,מעטפות חיצוניות,197,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,202,200,2,10,16,1,0,0,0,3,33,0,0,0,0,0,0,0,7,11,41,5,0,0,0,46,1,0,0,0,0,0,0,0,26,Non-geographic row is counted but not mapped
K22:6141,K22,6141,9999,מעטפות חיצוניות,199,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,458,458,0,23,62,2,1,0,0,1,38,0,1,0,0,0,0,0,13,16,100,20,0,0,0,131,2,0,0,0,0,0,0,0,48,Non-geographic row is counted but not mapped
K22:6142,K22,6142,9999,מעטפות חיצוניות,200,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,500,498,2,19,52,37,0,0,0,1,59,0,1,0,0,0,0,0,15,23,119,19,0,1,0,107,1,3,0,0,0,0,0,0,41,Non-geographic row is counted but not mapped
K22:6143,K22,6143,9999,מעטפות חיצוניות,202,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,484,483,1,20,32,15,0,0,0,1,62,0,3,1,0,0,0,0,17,21,131,15,0,0,0,121,0,0,0,0,0,0,0,0,44,Non-geographic row is counted but not mapped
K22:6144,K22,6144,9999,מעטפות חיצוניות,203,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,513,511,2,32,37,32,0,0,0,2,46,0,1,0,0,0,0,0,17,26,105,43,0,0,0,129,0,2,0,0,0,0,1,0,38,Non-geographic row is counted but not mapped
K22:6145,K22,6145,9999,מעטפות חיצוניות,204,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,497,492,5,29,48,12,0,0,0,1,65,0,1,0,0,0,0,1,23,19,98,29,0,0,0,128,1,1,0,0,0,0,0,0,36,Non-geographic row is counted but not mapped
K22:6146,K22,6146,9999,מעטפות חיצוניות,205,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,505,502,3,13,62,9,0,0,0,1,64,0,0,0,0,0,0,0,20,17,124,13,1,1,0,115,0,0,0,0,0,0,0,0,62,Non-geographic row is counted but not mapped
K22:6147,K22,6147,9999,מעטפות חיצוניות,206,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,501,501,0,28,62,25,0,1,0,1,51,0,1,0,0,0,0,0,17,21,97,21,0,0,0,137,0,2,0,0,0,0,0,0,37,Non-geographic row is counted but not mapped
K22:6148,K22,6148,9999,מעטפות חיצוניות,208,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,501,497,4,22,61,33,0,0,0,1,61,0,0,0,0,0,0,0,12,16,96,20,0,0,0,123,0,0,0,0,0,0,0,1,51,Non-geographic row is counted but not mapped
K22:6149,K22,6149,9999,מעטפות חיצוניות,209,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,509,507,2,18,36,3,0,0,0,1,75,0,4,0,0,0,0,0,22,25,160,17,0,0,0,107,0,1,0,0,0,0,0,1,37,Non-geographic row is counted but not mapped
K22:6150,K22,6150,9999,מעטפות חיצוניות,210,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,500,496,4,25,35,24,0,0,0,0,61,0,1,0,0,0,0,0,15,13,112,36,0,0,0,125,1,0,0,0,0,0,0,0,48,Non-geographic row is counted but not mapped
K22:6151,K22,6151,9999,מעטפות חיצוניות,212,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,511,511,0,28,42,27,0,0,0,0,26,0,1,0,1,0,0,0,15,15,140,27,0,0,0,135,0,0,0,1,0,0,0,0,53,Non-geographic row is counted but not mapped
K22:6152,K22,6152,9999,מעטפות חיצוניות,213,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,493,490,3,26,23,30,1,0,0,1,41,0,2,0,0,0,0,2,17,26,120,31,0,0,0,133,1,0,0,0,2,0,0,0,34,Non-geographic row is counted but not mapped
K22:6153,K22,6153,9999,מעטפות חיצוניות,214,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,502,502,0,23,44,11,0,0,0,1,45,0,1,0,0,0,0,0,20,26,131,25,0,0,0,119,0,0,1,0,0,0,0,1,54,Non-geographic row is counted but not mapped
K22:6154,K22,6154,9999,מעטפות חיצוניות,215,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,505,499,6,24,39,50,0,0,0,0,66,0,2,0,0,0,0,0,6,23,123,13,0,0,0,100,0,1,0,1,0,2,0,0,49,Non-geographic row is counted but not mapped
K22:6155,K22,6155,9999,מעטפות חיצוניות,216,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,502,500,2,18,57,8,0,0,0,2,57,0,1,0,0,0,0,0,28,18,89,26,0,0,0,127,0,0,0,0,0,0,0,1,68,Non-geographic row is counted but not mapped
K22:6156,K22,6156,9999,מעטפות חיצוניות,217,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,290,289,1,13,14,8,0,0,0,2,58,0,3,0,0,0,0,0,19,18,69,11,0,0,0,56,0,0,1,0,0,0,0,0,17,Non-geographic row is counted but not mapped
K22:6157,K22,6157,9999,מעטפות חיצוניות,218,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,300,298,2,7,27,1,0,0,0,2,26,0,1,0,0,0,0,0,13,10,74,14,0,0,0,87,2,0,1,0,0,0,0,0,33,Non-geographic row is counted but not mapped
K22:6158,K22,6158,9999,מעטפות חיצוניות,219,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,685,681,4,37,75,27,1,0,0,4,69,0,0,0,1,0,0,0,19,30,156,28,0,0,0,173,0,1,0,0,0,0,0,0,60,Non-geographic row is counted but not mapped
K22:6159,K22,6159,9999,מעטפות חיצוניות,220,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,285,283,2,27,32,4,0,0,0,1,14,0,0,0,0,0,0,0,8,9,53,19,0,0,0,94,0,0,0,0,1,0,0,2,19,Non-geographic row is counted but not mapped
K22:6160,K22,6160,9999,מעטפות חיצוניות,221,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,291,290,1,11,4,4,0,0,0,1,30,0,0,0,0,0,0,0,8,15,115,9,0,0,0,82,1,1,0,0,0,0,0,0,9,Non-geographic row is counted but not mapped
K22:6161,K22,6161,9999,מעטפות חיצוניות,222,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,294,294,0,17,37,10,0,0,0,1,24,0,0,0,0,0,0,0,3,15,81,16,0,0,0,66,0,1,0,0,0,0,0,0,23,Non-geographic row is counted but not mapped
K22:6162,K22,6162,9999,מעטפות חיצוניות,223,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,498,496,2,26,45,4,0,0,0,1,39,0,1,0,0,0,0,0,13,22,123,28,0,0,0,160,0,0,0,0,0,0,1,0,33,Non-geographic row is counted but not mapped
K22:6163,K22,6163,9999,מעטפות חיצוניות,224,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,503,500,3,27,42,15,0,0,0,2,45,0,3,1,0,0,0,1,10,42,117,20,0,0,0,127,1,0,0,0,0,0,0,0,47,Non-geographic row is counted but not mapped
K22:6164,K22,6164,9999,מעטפות חיצוניות,225,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,501,499,2,23,31,38,1,0,0,2,48,0,3,0,0,0,0,0,9,19,144,15,0,0,0,134,0,1,0,0,0,0,0,1,30,Non-geographic row is counted but not mapped
K22:6165,K22,6165,9999,מעטפות חיצוניות,226,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,500,495,5,32,25,20,0,0,0,0,67,0,1,0,0,0,0,0,13,28,140,16,0,0,0,122,0,2,0,0,0,0,0,0,29,Non-geographic row is counted but not mapped
K22:6166,K22,6166,9999,מעטפות חיצוניות,227,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,500,497,3,28,100,10,0,0,0,0,45,1,1,0,0,0,0,0,28,18,87,13,0,0,0,104,0,0,2,0,0,0,0,0,60,Non-geographic row is counted but not mapped
K22:6167,K22,6167,9999,מעטפות חיצוניות,228,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,497,492,5,27,36,10,1,0,0,2,38,0,3,0,0,0,0,0,15,20,135,28,0,0,0,134,0,0,0,2,0,0,1,1,39,Non-geographic row is counted but not mapped
K22:6168,K22,6168,9999,מעטפות חיצוניות,229,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,466,461,5,22,62,19,0,0,0,0,39,0,0,0,0,0,0,0,16,21,120,13,0,0,0,102,0,0,0,0,0,0,0,0,47,Non-geographic row is counted but not mapped
K22:6169,K22,6169,9999,מעטפות חיצוניות,230,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,489,485,4,20,74,6,0,0,0,1,41,0,0,0,0,0,0,0,17,15,136,14,0,0,0,102,0,0,0,0,0,0,0,0,59,Non-geographic row is counted but not mapped
K22:6170,K22,6170,9999,מעטפות חיצוניות,231,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,700,695,5,38,21,54,0,0,0,3,62,0,2,0,0,0,0,1,12,16,179,38,0,0,0,217,0,1,0,0,0,0,1,0,50,Non-geographic row is counted but not mapped
K22:6171,K22,6171,9999,מעטפות חיצוניות,232,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,517,513,4,22,20,40,0,0,0,0,23,0,1,0,0,0,0,1,14,27,113,22,0,0,0,174,0,0,0,0,0,1,0,0,55,Non-geographic row is counted but not mapped
K22:6172,K22,6172,9999,מעטפות חיצוניות,233,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,498,495,3,34,43,10,0,0,0,1,53,0,4,0,0,0,0,0,13,13,125,23,0,0,0,129,2,1,0,1,0,0,0,1,42,Non-geographic row is counted but not mapped
K22:6173,K22,6173,9999,מעטפות חיצוניות,234,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,706,703,3,46,56,25,0,0,0,5,39,0,2,0,0,0,0,1,24,36,185,28,0,0,0,216,0,0,0,0,0,0,1,1,38,Non-geographic row is counted but not mapped
K22:6174,K22,6174,9999,מעטפות חיצוניות,235,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,692,688,4,38,76,46,1,0,0,0,53,0,4,0,0,1,0,0,20,31,175,26,0,0,0,145,2,0,0,1,0,1,0,1,67,Non-geographic row is counted but not mapped
K22:6175,K22,6175,9999,מעטפות חיצוניות,236,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,703,698,5,31,40,41,1,0,0,2,48,0,3,0,0,0,0,1,21,32,172,32,0,0,0,207,0,1,0,0,0,0,0,0,66,Non-geographic row is counted but not mapped
K22:6176,K22,6176,9999,מעטפות חיצוניות,237,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,700,697,3,32,44,37,2,0,0,1,68,0,4,0,0,1,0,0,9,28,174,52,1,0,0,205,2,1,0,1,1,0,0,0,34,Non-geographic row is counted but not mapped
K22:6177,K22,6177,9999,מעטפות חיצוניות,238,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,650,647,3,36,80,15,0,0,0,1,48,0,1,0,0,0,0,0,28,24,133,28,0,0,0,156,2,1,0,0,1,0,0,0,93,Non-geographic row is counted but not mapped
K22:6178,K22,6178,9999,מעטפות חיצוניות,239,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,710,704,6,34,40,28,0,1,0,0,88,0,5,0,0,0,0,1,21,25,195,33,1,0,0,177,2,2,0,0,1,0,0,0,50,Non-geographic row is counted but not mapped
K22:6179,K22,6179,9999,מעטפות חיצוניות,240,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,689,686,3,40,27,11,0,0,0,2,60,0,3,0,0,0,0,0,20,26,184,51,0,0,0,214,1,1,0,0,0,0,0,0,46,Non-geographic row is counted but not mapped
K22:6180,K22,6180,9999,מעטפות חיצוניות,241,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,711,703,8,26,56,17,0,0,0,6,57,0,5,0,2,0,0,0,13,30,195,32,0,0,0,207,1,1,0,0,0,0,0,1,54,Non-geographic row is counted but not mapped
K22:6181,K22,6181,9999,מעטפות חיצוניות,242,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,705,701,4,25,12,42,0,0,0,0,72,0,3,1,0,0,0,0,18,31,215,24,0,0,0,204,2,1,0,0,2,0,1,1,47,Non-geographic row is counted but not mapped
K22:6182,K22,6182,9999,מעטפות חיצוניות,243,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,1022,1017,5,56,76,38,0,1,0,2,122,1,2,0,1,0,0,1,31,48,225,48,1,0,0,259,1,0,0,0,0,0,0,1,103,Non-geographic row is counted but not mapped
K22:6183,K22,6183,9999,מעטפות חיצוניות,244,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,700,691,9,27,77,12,0,0,0,1,57,0,0,0,0,0,0,0,30,34,154,23,0,0,0,173,1,0,1,0,0,0,0,1,100,Non-geographic row is counted but not mapped
K22:6184,K22,6184,9999,מעטפות חיצוניות,245,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,1006,994,12,46,33,29,0,0,0,2,87,0,4,0,0,0,0,0,23,42,302,55,0,0,0,300,0,3,0,0,0,0,0,1,67,Non-geographic row is counted but not mapped
K22:6185,K22,6185,9999,מעטפות חיצוניות,247,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,705,701,4,35,48,9,0,0,0,1,100,0,0,0,0,0,0,0,20,34,186,27,0,0,0,209,1,1,0,0,0,0,0,0,30,Non-geographic row is counted but not mapped
K22:6186,K22,6186,9999,מעטפות חיצוניות,248,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,902,897,5,50,64,39,0,0,0,2,85,0,4,0,0,0,0,4,19,30,245,37,0,0,0,247,0,1,0,0,0,0,0,0,70,Non-geographic row is counted but not mapped
