source_row_uid,election,source_row_id,source_locality_code,source_locality_name,source_kalpi,geography_assignment_status,geography_type,geography_id,stat_area_id,stat_area_vintage,stat_area_yishuv_stat,stat_area_number,locality_id,locality_code,locality_name,custom_geography_id,final_assignment_method,final_assignment_source,eligible_voters,actual_voters,valid_votes,invalid_votes,אמת,ג,ד,הי,הפ,הק,ו,ז,זה,זך,טב,יק,כן,מחל,מרץ,נ,ני,נץ,נק,עם,פ,פה,פז,פי,פך,פנ,פץ,ץ,צפ,צק,ק,קנ,רק,שס,address_match_status,address_query,unresolved_reason
K19:1320,K19,1320,480,בית ג'ן,7,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,480,בית ג'ן,,direct_address_geocode_needed,automatic_code_match,638,382,378,4,96,0,33,0,0,0,27,0,0,0,2,0,32,54,4,0,0,0,0,1,0,5,0,0,0,0,1,0,75,0,0,1,0,47,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:1321,K19,1321,480,בית ג'ן,8,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,480,בית ג'ן,,direct_address_geocode_needed,automatic_code_match,572,303,297,6,82,0,4,0,0,0,7,0,0,0,1,0,37,39,27,0,0,0,0,2,0,7,2,0,0,0,0,2,47,0,0,0,0,40,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:1322,K19,1322,480,בית ג'ן,9,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,480,בית ג'ן,,direct_address_geocode_needed,automatic_code_match,590,372,372,0,118,0,14,0,0,0,9,0,0,0,1,0,41,57,18,0,0,0,0,3,0,6,1,0,0,0,0,2,51,0,0,3,0,48,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:1323,K19,1323,480,בית ג'ן,10,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,480,בית ג'ן,,direct_address_geocode_needed,automatic_code_match,600,366,361,5,108,0,30,0,0,0,14,0,0,1,0,0,32,71,2,0,0,0,1,4,0,1,0,0,0,0,0,0,60,0,0,0,1,36,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:1324,K19,1324,480,בית ג'ן,11,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,480,בית ג'ן,,direct_address_geocode_needed,automatic_code_match,572,320,320,0,85,0,11,0,0,0,17,0,0,0,0,0,12,117,0,0,0,0,0,0,0,4,0,0,0,0,0,0,44,0,0,0,0,30,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:1325,K19,1325,480,בית ג'ן,12,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,480,בית ג'ן,,direct_address_geocode_needed,automatic_code_match,608,295,294,1,45,0,29,0,1,0,18,0,0,0,0,0,7,120,0,0,0,0,0,0,0,3,0,0,0,0,0,0,45,0,0,0,0,26,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:1974,K19,1974,1292,ג'דיידה-מכר,1,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,1292,ג'דיידה-מכר,,direct_address_geocode_needed,automatic_code_match,661,475,475,0,0,0,119,0,0,0,146,0,0,0,0,0,28,22,4,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:1975,K19,1975,1292,ג'דיידה-מכר,2,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,1292,ג'דיידה-מכר,,direct_address_geocode_needed,automatic_code_match,739,438,433,5,3,1,147,0,1,0,111,0,0,0,1,0,2,16,8,0,0,0,0,134,0,1,0,0,0,0,0,1,3,0,1,0,0,3,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:1976,K19,1976,1292,ג'דיידה-מכר,3,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,1292,ג'דיידה-מכר,,direct_address_geocode_needed,automatic_code_match,758,407,404,3,2,0,69,0,0,0,226,0,0,0,0,0,0,0,15,0,0,0,0,88,0,1,0,0,0,1,0,0,1,0,0,0,0,1,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:1977,K19,1977,1292,ג'דיידה-מכר,4,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,1292,ג'דיידה-מכר,,direct_address_geocode_needed,automatic_code_match,687,320,315,5,6,1,102,0,0,1,76,0,0,0,3,0,4,14,2,0,0,1,0,95,1,2,0,1,0,0,0,2,2,0,2,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:1978,K19,1978,1292,ג'דיידה-מכר,5,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,1292,ג'דיידה-מכר,,direct_address_geocode_needed,automatic_code_match,712,405,405,0,1,2,185,0,0,0,68,2,0,0,0,0,10,10,0,0,0,0,0,101,0,2,0,1,0,0,0,7,0,4,2,0,1,9,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:1979,K19,1979,1292,ג'דיידה-מכר,6,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,1292,ג'דיידה-מכר,,direct_address_geocode_needed,automatic_code_match,684,346,345,1,10,0,104,0,0,0,74,0,0,1,0,0,1,3,4,0,0,0,0,138,0,1,0,0,0,0,1,0,2,0,0,0,1,5,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:1980,K19,1980,1292,ג'דיידה-מכר,7,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,1292,ג'דיידה-מכר,,direct_address_geocode_needed,automatic_code_match,760,427,422,5,11,0,128,1,0,1,70,0,0,0,0,0,17,4,8,0,0,0,0,174,1,0,2,0,0,0,0,2,0,0,0,0,1,2,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:1981,K19,1981,1292,ג'דיידה-מכר,8,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,1292,ג'דיידה-מכר,,direct_address_geocode_needed,automatic_code_match,700,421,411,10,1,1,110,0,0,0,91,0,0,0,1,0,23,3,2,0,0,0,0,175,0,0,0,0,0,0,0,1,0,1,0,1,0,1,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:1982,K19,1982,1292,ג'דיידה-מכר,9,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,1292,ג'דיידה-מכר,,direct_address_geocode_needed,automatic_code_match,728,362,354,8,3,0,114,0,0,0,75,0,0,0,1,0,5,2,1,1,0,0,1,140,1,0,0,0,0,0,0,2,1,2,1,0,0,4,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:1983,K19,1983,1292,ג'דיידה-מכר,10,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,1292,ג'דיידה-מכר,,direct_address_geocode_needed,automatic_code_match,669,328,324,4,0,3,99,0,1,0,111,0,0,0,0,0,4,4,6,0,0,0,0,85,1,0,0,0,0,2,0,3,1,0,0,1,1,2,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:1984,K19,1984,1292,ג'דיידה-מכר,11,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,1292,ג'דיידה-מכר,,direct_address_geocode_needed,automatic_code_match,730,410,410,0,5,0,156,1,0,0,101,0,0,0,0,0,2,4,2,0,0,0,1,132,0,0,0,0,0,0,0,1,2,0,0,0,0,3,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:1985,K19,1985,1292,ג'דיידה-מכר,12,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,1292,ג'דיידה-מכר,,direct_address_geocode_needed,automatic_code_match,627,340,334,6,6,1,114,0,0,0,96,0,0,0,0,0,4,8,6,0,0,0,0,95,0,2,0,0,0,0,0,0,2,0,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:1986,K19,1986,1292,ג'דיידה-מכר,13,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,1292,ג'דיידה-מכר,,direct_address_geocode_needed,automatic_code_match,703,343,338,5,2,1,104,0,1,1,68,0,0,0,3,0,4,2,3,0,0,0,0,138,0,0,0,0,0,0,1,3,1,0,3,1,1,1,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:1987,K19,1987,1292,ג'דיידה-מכר,14,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,1292,ג'דיידה-מכר,,direct_address_geocode_needed,automatic_code_match,630,327,325,2,0,0,123,0,1,0,84,1,0,0,1,0,9,2,3,0,0,1,0,96,0,0,0,0,0,0,0,1,2,0,0,0,0,1,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:1988,K19,1988,1292,ג'דיידה-מכר,15,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,1292,ג'דיידה-מכר,,direct_address_geocode_needed,automatic_code_match,623,288,288,0,2,0,61,0,0,0,66,0,0,0,0,0,10,17,8,0,0,1,0,109,1,1,0,0,0,1,0,1,0,0,1,4,0,5,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:1989,K19,1989,1292,ג'דיידה-מכר,16,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,1292,ג'דיידה-מכר,,direct_address_geocode_needed,automatic_code_match,693,391,386,5,16,0,136,0,0,0,49,0,0,0,0,0,4,19,3,0,0,2,0,142,0,1,1,0,0,1,0,1,4,0,0,0,1,6,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:1990,K19,1990,1292,ג'דיידה-מכר,17,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,1292,ג'דיידה-מכר,,direct_address_geocode_needed,automatic_code_match,679,356,355,1,0,1,145,0,0,0,80,0,0,0,2,0,5,4,10,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:2006,K19,2006,541,ג'סר א-זרקא,1,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,541,ג'סר א-זרקא,,direct_address_geocode_needed,automatic_code_match,666,469,468,1,7,0,194,0,0,0,11,0,0,0,0,0,0,2,79,0,0,0,0,148,0,4,0,0,0,0,0,4,1,0,1,0,0,17,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:2007,K19,2007,541,ג'סר א-זרקא,2,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,541,ג'סר א-זרקא,,direct_address_geocode_needed,automatic_code_match,605,191,186,5,6,0,75,0,0,0,6,0,0,1,1,0,0,2,13,0,0,0,0,49,0,0,0,0,0,0,0,0,13,0,0,0,0,20,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:2008,K19,2008,541,ג'סר א-זרקא,3,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,541,ג'סר א-זרקא,,direct_address_geocode_needed,automatic_code_match,638,142,142,0,6,0,58,0,0,0,5,0,0,0,2,1,0,9,1,1,0,2,0,43,0,0,0,0,0,1,0,0,1,0,0,0,0,12,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:2009,K19,2009,541,ג'סר א-זרקא,4,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,541,ג'סר א-זרקא,,direct_address_geocode_needed,automatic_code_match,703,172,170,2,1,0,59,0,0,0,4,1,0,0,4,0,1,1,9,0,0,0,0,70,0,0,0,0,0,0,0,2,0,1,0,0,0,17,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:2010,K19,2010,541,ג'סר א-זרקא,5,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,541,ג'סר א-זרקא,,direct_address_geocode_needed,automatic_code_match,678,215,214,1,9,0,80,0,0,0,0,0,0,0,0,0,0,1,21,0,0,0,0,82,0,0,0,0,0,0,0,2,2,1,0,0,0,16,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:2011,K19,2011,541,ג'סר א-זרקא,6,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,541,ג'סר א-זרקא,,direct_address_geocode_needed,automatic_code_match,709,180,175,5,3,0,67,2,0,0,3,0,0,0,0,0,0,1,17,0,0,0,0,49,0,0,0,0,0,0,0,3,1,4,2,1,0,22,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:2012,K19,2012,541,ג'סר א-זרקא,7,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,541,ג'סר א-זרקא,,direct_address_geocode_needed,automatic_code_match,656,568,568,0,102,0,176,0,0,0,29,0,0,0,0,0,35,5,21,0,0,0,0,138,0,1,0,0,0,0,0,0,1,0,0,0,0,60,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:2013,K19,2013,541,ג'סר א-זרקא,8,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,541,ג'סר א-זרקא,,direct_address_geocode_needed,automatic_code_match,641,206,206,0,3,0,68,0,0,0,32,0,0,0,1,0,0,0,16,0,0,0,0,70,0,4,0,0,0,0,0,0,0,0,0,0,0,12,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:2014,K19,2014,541,ג'סר א-זרקא,9,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,541,ג'סר א-זרקא,,direct_address_geocode_needed,automatic_code_match,657,371,371,0,9,0,162,0,0,0,5,0,0,0,1,0,11,2,45,0,0,0,0,107,0,9,0,0,0,0,0,0,5,0,1,0,14,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:2015,K19,2015,541,ג'סר א-זרקא,10,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,541,ג'סר א-זרקא,,direct_address_geocode_needed,automatic_code_match,648,277,276,1,6,1,104,0,0,0,34,0,0,0,0,0,0,1,3,0,0,0,0,100,0,2,0,0,0,0,0,3,1,0,0,0,0,21,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:2016,K19,2016,541,ג'סר א-זרקא,11,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,541,ג'סר א-זרקא,,direct_address_geocode_needed,automatic_code_match,707,202,200,2,3,0,96,0,0,0,3,0,0,0,0,0,2,0,14,0,1,0,0,54,1,2,0,1,0,0,0,2,1,1,0,1,0,18,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:2021,K19,2021,628,ג'ת,1,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,628,ג'ת,,direct_address_geocode_needed,automatic_code_match,613,220,213,7,8,0,76,0,0,0,9,1,0,0,0,0,6,1,11,0,0,0,0,92,1,1,0,0,0,0,0,1,0,2,3,0,0,1,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:2022,K19,2022,628,ג'ת,2,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,628,ג'ת,,direct_address_geocode_needed,automatic_code_match,575,198,191,7,8,1,51,0,0,0,12,0,0,0,0,0,5,0,5,0,0,0,0,108,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:2023,K19,2023,628,ג'ת,3,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,628,ג'ת,,direct_address_geocode_needed,automatic_code_match,573,177,175,2,6,0,76,0,0,0,6,0,0,0,2,0,2,0,8,0,0,0,1,69,0,1,0,0,0,0,0,1,0,0,1,1,0,1,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:2024,K19,2024,628,ג'ת,4,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,628,ג'ת,,direct_address_geocode_needed,automatic_code_match,661,288,283,5,9,0,80,0,0,0,10,0,0,0,0,0,16,0,12,0,0,0,0,150,0,0,0,0,0,0,1,1,0,0,1,0,0,3,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:2025,K19,2025,628,ג'ת,5,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,628,ג'ת,,direct_address_geocode_needed,automatic_code_match,674,259,254,5,6,0,63,0,0,0,17,0,0,0,0,0,10,1,5,0,0,0,0,148,0,0,0,0,0,0,0,0,0,1,3,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:2026,K19,2026,628,ג'ת,6,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,628,ג'ת,,direct_address_geocode_needed,automatic_code_match,579,219,214,5,9,0,59,0,1,0,10,0,0,0,0,0,3,1,5,0,0,1,0,121,0,1,0,0,0,0,0,0,0,1,1,0,0,1,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:2027,K19,2027,628,ג'ת,7,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,628,ג'ת,,direct_address_geocode_needed,automatic_code_match,549,235,229,6,12,0,63,0,0,0,9,1,0,0,1,0,3,0,3,0,0,0,0,130,0,1,0,0,0,0,0,0,0,2,0,1,0,3,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:2028,K19,2028,628,ג'ת,8,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,628,ג'ת,,direct_address_geocode_needed,automatic_code_match,558,212,204,8,6,0,63,0,0,0,15,0,0,0,0,0,2,0,3,0,0,0,0,112,0,0,0,0,0,0,0,1,0,1,0,0,0,1,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:2029,K19,2029,628,ג'ת,9,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,628,ג'ת,,direct_address_geocode_needed,automatic_code_match,532,208,200,8,15,0,49,0,0,0,13,0,0,0,2,0,9,0,17,0,0,1,0,92,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:2030,K19,2030,628,ג'ת,10,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,628,ג'ת,,direct_address_geocode_needed,automatic_code_match,613,250,247,3,12,0,109,0,0,0,12,0,0,0,0,0,2,0,6,0,0,0,1,99,0,0,0,0,0,0,0,0,1,2,2,1,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:2031,K19,2031,628,ג'ת,11,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,628,ג'ת,,direct_address_geocode_needed,automatic_code_match,627,283,273,10,21,0,68,0,0,1,34,0,0,0,0,0,8,0,1,0,0,0,0,132,0,0,0,0,0,0,1,0,1,4,1,0,0,1,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:2313,K19,2313,494,דאלית אל-כרמל,1,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,494,דאלית אל-כרמל,,direct_address_geocode_needed,automatic_code_match,497,286,286,0,10,0,5,0,0,0,10,1,0,0,0,0,143,34,25,0,0,0,1,4,0,18,1,0,0,0,0,0,13,0,1,2,0,18,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:2314,K19,2314,494,דאלית אל-כרמל,2,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,494,דאלית אל-כרמל,,direct_address_geocode_needed,automatic_code_match,731,413,413,0,29,0,6,0,1,0,13,0,0,1,2,0,188,57,25,0,0,0,0,2,0,31,0,0,0,0,0,0,28,0,0,2,0,28,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:2315,K19,2315,494,דאלית אל-כרמל,3,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,494,דאלית אל-כרמל,,direct_address_geocode_needed,automatic_code_match,744,435,430,5,25,0,7,0,1,0,24,0,0,0,1,0,193,34,39,0,0,0,0,3,0,48,1,0,0,0,0,0,32,0,2,2,0,18,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:2316,K19,2316,494,דאלית אל-כרמל,4,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,494,דאלית אל-כרמל,,direct_address_geocode_needed,automatic_code_match,694,368,365,3,40,0,15,0,0,0,14,0,0,0,1,0,173,31,21,0,0,0,0,0,0,34,1,0,0,0,1,0,15,0,0,6,0,13,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:2317,K19,2317,494,דאלית אל-כרמל,5,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,494,דאלית אל-כרמל,,direct_address_geocode_needed,automatic_code_match,641,368,358,10,20,0,5,0,0,0,8,0,0,0,3,0,173,37,25,0,0,0,0,6,0,25,0,0,0,0,1,1,30,0,1,4,0,19,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:2318,K19,2318,494,דאלית אל-כרמל,6,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,494,דאלית אל-כרמל,,direct_address_geocode_needed,automatic_code_match,667,358,350,8,33,0,0,8,0,0,17,0,0,0,5,0,155,44,7,0,0,0,0,3,0,21,2,0,0,0,0,2,19,0,1,4,0,29,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:2319,K19,2319,494,דאלית אל-כרמל,7,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,494,דאלית אל-כרמל,,direct_address_geocode_needed,automatic_code_match,743,424,420,4,32,0,5,0,0,0,6,1,0,0,1,0,221,49,21,0,0,0,0,2,0,36,1,0,0,0,0,0,8,0,1,6,0,30,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:2320,K19,2320,494,דאלית אל-כרמל,8,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,494,דאלית אל-כרמל,,direct_address_geocode_needed,automatic_code_match,659,417,413,4,30,0,2,1,1,0,10,1,0,0,0,0,208,54,23,1,0,0,1,2,0,22,2,1,0,1,0,0,16,0,0,3,0,34,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:2321,K19,2321,494,דאלית אל-כרמל,9,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,494,דאלית אל-כרמל,,direct_address_geocode_needed,automatic_code_match,582,333,331,2,24,0,7,0,1,0,29,0,0,0,0,0,151,34,9,0,0,0,1,1,0,22,2,0,0,1,0,0,21,0,1,3,0,24,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:2322,K19,2322,494,דאלית אל-כרמל,10,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,494,דאלית אל-כרמל,,direct_address_geocode_needed,automatic_code_match,710,359,353,6,65,0,24,0,0,1,37,2,0,0,0,0,80,35,33,0,0,0,0,10,0,28,0,0,0,0,0,1,20,0,2,2,0,13,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
