source_row_uid,election,source_row_id,source_locality_code,source_locality_name,source_kalpi,geography_assignment_status,geography_type,geography_id,stat_area_id,stat_area_vintage,stat_area_yishuv_stat,stat_area_number,locality_id,locality_code,locality_name,custom_geography_id,final_assignment_method,final_assignment_source,eligible_voters,actual_voters,valid_votes,invalid_votes,אמת,אר,ב,ג,ד,ה,ו,זך,חי,ט,ים,ינ,יק,כן,ל,מחל,מרצ,נ,נפ,נץ,נר,עם,פ,פח,פי,פק,ץ,צי,ק,קנ,קפ,קץ,רק,שס,unresolved_reason
K18:6000,K18,6000,7500,סח'נין,20,no_direct_historical_assignment,statistical_area_pending,,,,,,,7500,סח'נין,,historical_stat_area_pending,automatic_code_match,719,579,579,0,2,0,0,0,88,0,58,0,3,0,1,0,0,0,0,1,2,0,0,1,0,417,0,0,0,0,0,1,0,0,0,0,0,5,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:6001,K18,6001,7500,סח'נין,21,no_direct_historical_assignment,statistical_area_pending,,,,,,,7500,סח'נין,,historical_stat_area_pending,automatic_code_match,624,495,493,2,0,0,0,1,47,1,151,0,2,0,0,0,0,0,0,0,3,0,0,0,0,282,0,0,0,0,0,0,0,0,0,1,0,5,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:6002,K18,6002,7500,סח'נין,22,no_direct_historical_assignment,statistical_area_pending,,,,,,,7500,סח'נין,,historical_stat_area_pending,automatic_code_match,667,499,497,2,0,0,0,0,82,1,150,0,1,0,0,0,0,3,1,1,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,4,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:6003,K18,6003,7500,סח'נין,23,no_direct_historical_assignment,statistical_area_pending,,,,,,,7500,סח'נין,,historical_stat_area_pending,automatic_code_match,690,656,655,1,20,0,0,0,160,2,206,0,2,0,0,0,0,0,0,0,0,0,0,0,0,261,0,0,0,0,0,0,0,0,0,0,0,4,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:6004,K18,6004,7500,סח'נין,24,no_direct_historical_assignment,statistical_area_pending,,,,,,,7500,סח'נין,,historical_stat_area_pending,automatic_code_match,660,450,450,0,3,0,0,0,46,0,59,0,1,0,0,0,0,0,1,1,1,0,0,0,0,334,0,0,0,0,0,0,0,0,0,0,0,4,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:6095,K18,6095,532,עין מאהל,1,no_direct_historical_assignment,statistical_area_pending,,,,,,,532,עין מאהל,,historical_stat_area_pending,automatic_code_match,640,347,343,4,2,0,0,1,36,0,123,0,0,0,0,0,1,2,0,2,0,0,0,0,0,160,1,0,0,0,0,0,1,0,0,0,0,14,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:6096,K18,6096,532,עין מאהל,2,no_direct_historical_assignment,statistical_area_pending,,,,,,,532,עין מאהל,,historical_stat_area_pending,automatic_code_match,585,298,297,1,2,0,0,0,36,0,109,0,0,0,1,0,0,1,0,0,0,1,0,0,0,138,1,0,0,0,0,0,0,0,0,0,0,8,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:6097,K18,6097,532,עין מאהל,3,no_direct_historical_assignment,statistical_area_pending,,,,,,,532,עין מאהל,,historical_stat_area_pending,automatic_code_match,658,354,354,0,1,0,0,0,38,0,126,0,0,0,0,0,0,2,0,2,1,0,0,0,0,165,0,0,0,0,0,1,0,0,0,0,0,18,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:6098,K18,6098,532,עין מאהל,4,no_direct_historical_assignment,statistical_area_pending,,,,,,,532,עין מאהל,,historical_stat_area_pending,automatic_code_match,668,366,366,0,10,0,0,0,33,0,144,0,0,0,4,0,0,2,0,2,0,0,0,0,0,160,1,0,0,0,1,0,0,1,0,0,0,8,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:6099,K18,6099,532,עין מאהל,5,no_direct_historical_assignment,statistical_area_pending,,,,,,,532,עין מאהל,,historical_stat_area_pending,automatic_code_match,649,380,377,3,0,0,0,0,120,0,121,0,0,0,0,0,0,1,0,10,4,0,0,0,1,116,2,0,0,0,0,1,1,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:6100,K18,6100,532,עין מאהל,6,no_direct_historical_assignment,statistical_area_pending,,,,,,,532,עין מאהל,,historical_stat_area_pending,automatic_code_match,735,438,436,2,0,0,0,0,181,1,128,0,0,0,1,0,0,5,0,6,1,0,0,0,0,107,1,0,0,0,1,0,0,1,0,0,0,3,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:6101,K18,6101,532,עין מאהל,7,no_direct_historical_assignment,statistical_area_pending,,,,,,,532,עין מאהל,,historical_stat_area_pending,automatic_code_match,718,450,445,5,0,0,0,0,173,0,167,0,0,1,0,0,0,1,0,1,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:6102,K18,6102,532,עין מאהל,8,no_direct_historical_assignment,statistical_area_pending,,,,,,,532,עין מאהל,,historical_stat_area_pending,automatic_code_match,556,353,353,0,8,0,0,0,134,0,126,0,0,0,0,0,0,2,0,2,2,0,0,0,0,78,0,0,0,0,1,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:6103,K18,6103,532,עין מאהל,9,no_direct_historical_assignment,statistical_area_pending,,,,,,,532,עין מאהל,,historical_stat_area_pending,automatic_code_match,568,290,287,3,5,0,0,0,95,0,108,1,0,0,1,1,0,2,0,2,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,1,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:6104,K18,6104,532,עין מאהל,10,no_direct_historical_assignment,statistical_area_pending,,,,,,,532,עין מאהל,,historical_stat_area_pending,automatic_code_match,597,286,280,6,0,0,0,1,46,0,103,0,0,1,1,0,0,0,0,0,0,0,0,0,1,114,6,0,0,0,0,1,0,0,1,0,0,5,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:6117,K18,6117,494,עיר כרמל,1,no_direct_historical_assignment,statistical_area_pending,,,,,,,,דאלית אל-כרמל | עספיא,,historical_stat_area_pending,reviewed_historical_target_set,551,239,237,2,48,0,0,0,9,0,7,0,0,0,0,0,0,68,4,56,16,0,0,0,0,0,2,0,0,0,0,0,1,2,0,2,0,22,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:6118,K18,6118,494,עיר כרמל,2,no_direct_historical_assignment,statistical_area_pending,,,,,,,,דאלית אל-כרמל | עספיא,,historical_stat_area_pending,reviewed_historical_target_set,743,313,299,14,58,0,0,1,11,0,8,2,1,0,0,0,0,102,15,61,13,0,0,0,0,1,6,0,0,0,0,1,0,1,0,0,0,18,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:6119,K18,6119,494,עיר כרמל,3,no_direct_historical_assignment,statistical_area_pending,,,,,,,,דאלית אל-כרמל | עספיא,,historical_stat_area_pending,reviewed_historical_target_set,720,354,352,2,92,0,0,0,18,0,16,1,2,1,2,0,0,86,12,58,18,0,0,0,0,2,5,0,0,0,0,0,2,1,0,1,0,35,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:6120,K18,6120,494,עיר כרמל,4,no_direct_historical_assignment,statistical_area_pending,,,,,,,,דאלית אל-כרמל | עספיא,,historical_stat_area_pending,reviewed_historical_target_set,668,295,291,4,85,0,0,0,16,0,12,0,0,1,0,0,0,57,9,83,5,0,0,0,0,0,8,0,0,0,0,0,1,3,0,0,0,11,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:6121,K18,6121,494,עיר כרמל,5,no_direct_historical_assignment,statistical_area_pending,,,,,,,,דאלית אל-כרמל | עספיא,,historical_stat_area_pending,reviewed_historical_target_set,681,307,301,6,80,0,0,0,15,1,10,0,0,1,0,0,0,70,14,50,13,0,0,0,0,0,0,0,0,0,0,1,3,6,0,0,1,36,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:6122,K18,6122,494,עיר כרמל,6,no_direct_historical_assignment,statistical_area_pending,,,,,,,,דאלית אל-כרמל | עספיא,,historical_stat_area_pending,reviewed_historical_target_set,682,291,283,8,70,0,1,0,22,0,13,1,0,8,0,0,1,74,9,52,5,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,23,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:6123,K18,6123,494,עיר כרמל,7,no_direct_historical_assignment,statistical_area_pending,,,,,,,,דאלית אל-כרמל | עספיא,,historical_stat_area_pending,reviewed_historical_target_set,669,100,98,2,15,0,0,0,3,0,1,1,0,0,0,0,0,38,9,14,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:6124,K18,6124,494,עיר כרמל,8,no_direct_historical_assignment,statistical_area_pending,,,,,,,,דאלית אל-כרמל | עספיא,,historical_stat_area_pending,reviewed_historical_target_set,603,324,320,4,86,1,0,0,21,0,4,0,2,1,0,0,0,54,16,61,16,0,0,0,0,0,2,0,0,2,1,0,0,2,0,0,0,51,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:6125,K18,6125,494,עיר כרמל,9,no_direct_historical_assignment,statistical_area_pending,,,,,,,,דאלית אל-כרמל | עספיא,,historical_stat_area_pending,reviewed_historical_target_set,604,272,269,3,65,0,0,0,12,1,20,0,1,0,1,0,0,69,22,46,7,0,0,0,0,0,9,0,3,0,0,0,1,1,1,0,0,10,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:6126,K18,6126,494,עיר כרמל,10,no_direct_historical_assignment,statistical_area_pending,,,,,,,,דאלית אל-כרמל | עספיא,,historical_stat_area_pending,reviewed_historical_target_set,725,284,284,0,50,0,0,1,31,2,23,1,0,0,1,0,0,66,20,47,25,0,0,0,0,4,1,0,0,0,0,0,1,1,0,1,0,9,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:6127,K18,6127,494,עיר כרמל,11,no_direct_historical_assignment,statistical_area_pending,,,,,,,,דאלית אל-כרמל | עספיא,,historical_stat_area_pending,reviewed_historical_target_set,594,281,270,11,58,0,0,0,8,0,0,13,0,0,0,0,0,65,6,90,9,0,0,0,0,0,8,0,0,0,0,0,1,1,0,0,0,11,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:6128,K18,6128,494,עיר כרמל,12,no_direct_historical_assignment,statistical_area_pending,,,,,,,,דאלית אל-כרמל | עספיא,,historical_stat_area_pending,reviewed_historical_target_set,673,315,311,4,54,0,0,0,32,0,9,2,0,0,0,0,0,80,13,85,13,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,18,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:6129,K18,6129,494,עיר כרמל,13,no_direct_historical_assignment,statistical_area_pending,,,,,,,,דאלית אל-כרמל | עספיא,,historical_stat_area_pending,reviewed_historical_target_set,550,233,229,4,45,0,0,0,7,0,7,1,2,4,0,0,0,34,12,90,8,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,13,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:6130,K18,6130,494,עיר כרמל,14,no_direct_historical_assignment,statistical_area_pending,,,,,,,,דאלית אל-כרמל | עספיא,,historical_stat_area_pending,reviewed_historical_target_set,603,277,277,0,60,0,0,0,10,0,5,1,0,0,0,0,1,69,17,65,16,0,0,0,0,2,3,0,0,1,0,1,0,1,0,0,2,23,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:6131,K18,6131,494,עיר כרמל,15,no_direct_historical_assignment,statistical_area_pending,,,,,,,,דאלית אל-כרמל | עספיא,,historical_stat_area_pending,reviewed_historical_target_set,660,326,324,2,72,0,0,0,9,0,2,0,2,0,0,0,0,97,11,104,11,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,12,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:6132,K18,6132,494,עיר כרמל,16,no_direct_historical_assignment,statistical_area_pending,,,,,,,,דאלית אל-כרמל | עספיא,,historical_stat_area_pending,reviewed_historical_target_set,514,258,254,4,52,0,0,1,12,0,4,0,0,0,0,0,0,59,10,69,12,0,0,0,0,0,3,0,1,0,0,0,0,3,0,0,0,28,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:6133,K18,6133,494,עיר כרמל,101,no_direct_historical_assignment,statistical_area_pending,,,,,,,,דאלית אל-כרמל | עספיא,,historical_stat_area_pending,reviewed_historical_target_set,665,323,319,4,132,0,0,0,36,0,5,1,0,0,0,0,0,55,37,10,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,2,0,35,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:6134,K18,6134,494,עיר כרמל,102,no_direct_historical_assignment,statistical_area_pending,,,,,,,,דאלית אל-כרמל | עספיא,,historical_stat_area_pending,reviewed_historical_target_set,660,354,348,6,134,0,0,0,64,0,10,1,0,0,0,0,0,44,24,15,5,0,0,0,0,2,1,0,0,0,0,0,0,3,0,5,0,40,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:6135,K18,6135,494,עיר כרמל,103,no_direct_historical_assignment,statistical_area_pending,,,,,,,,דאלית אל-כרמל | עספיא,,historical_stat_area_pending,reviewed_historical_target_set,675,350,347,3,105,0,0,0,62,0,81,0,0,0,0,0,0,51,12,22,6,0,0,0,0,2,0,0,0,0,0,1,0,1,0,1,1,2,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:6136,K18,6136,494,עיר כרמל,104,no_direct_historical_assignment,statistical_area_pending,,,,,,,,דאלית אל-כרמל | עספיא,,historical_stat_area_pending,reviewed_historical_target_set,611,281,280,1,104,0,0,0,56,0,17,0,0,0,0,0,0,38,17,25,5,0,0,0,0,7,0,0,0,0,0,0,0,1,0,2,0,8,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:6137,K18,6137,494,עיר כרמל,105,no_direct_historical_assignment,statistical_area_pending,,,,,,,,דאלית אל-כרמל | עספיא,,historical_stat_area_pending,reviewed_historical_target_set,566,260,260,0,147,0,0,1,34,0,0,0,0,0,0,0,0,20,15,14,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,21,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:6138,K18,6138,494,עיר כרמל,106,no_direct_historical_assignment,statistical_area_pending,,,,,,,,דאלית אל-כרמל | עספיא,,historical_stat_area_pending,reviewed_historical_target_set,732,309,308,1,126,0,0,1,60,0,18,0,0,1,0,0,0,32,38,12,3,0,0,0,0,5,0,0,0,0,1,0,1,0,0,0,0,10,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:6139,K18,6139,494,עיר כרמל,107,no_direct_historical_assignment,statistical_area_pending,,,,,,,534,עספיא,,historical_stat_area_pending,reviewed_component_locality_override,674,270,265,5,127,0,0,1,25,1,9,0,0,0,0,0,0,47,15,18,1,0,0,0,0,3,0,0,0,0,0,1,0,0,1,1,1,14,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:6140,K18,6140,494,עיר כרמל,108,no_direct_historical_assignment,statistical_area_pending,,,,,,,,דאלית אל-כרמל | עספיא,,historical_stat_area_pending,reviewed_historical_target_set,682,317,314,3,117,0,1,0,46,1,19,0,0,0,0,0,0,47,24,17,2,0,1,0,0,7,0,0,0,0,0,2,0,0,0,2,0,28,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:6141,K18,6141,494,עיר כרמל,109,no_direct_historical_assignment,statistical_area_pending,,,,,,,,דאלית אל-כרמל | עספיא,,historical_stat_area_pending,reviewed_historical_target_set,609,297,294,3,116,1,1,1,29,0,13,0,0,0,0,0,0,53,33,25,2,0,0,1,1,2,0,0,0,0,0,0,0,1,0,6,0,9,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:6142,K18,6142,494,עיר כרמל,110,no_direct_historical_assignment,statistical_area_pending,,,,,,,,דאלית אל-כרמל | עספיא,,historical_stat_area_pending,reviewed_historical_target_set,602,309,301,8,104,0,0,0,59,2,31,0,1,0,0,0,0,41,20,9,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,17,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:6143,K18,6143,494,עיר כרמל,111,no_direct_historical_assignment,statistical_area_pending,,,,,,,,דאלית אל-כרמל | עספיא,,historical_stat_area_pending,reviewed_historical_target_set,537,196,195,1,64,0,0,1,28,0,24,0,0,0,0,0,0,22,13,8,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:6282,K18,6282,531,עראבה,1,no_direct_historical_assignment,statistical_area_pending,,,,,,,531,עראבה,,historical_stat_area_pending,automatic_code_match,613,444,444,0,26,0,0,1,101,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,0,0,0,0,0,0,0,0,0,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:6283,K18,6283,531,עראבה,2,no_direct_historical_assignment,statistical_area_pending,,,,,,,531,עראבה,,historical_stat_area_pending,automatic_code_match,576,313,312,1,0,0,0,1,50,0,102,0,0,0,0,0,0,0,0,1,2,0,0,0,1,154,0,0,0,0,0,0,0,1,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:6284,K18,6284,531,עראבה,3,no_direct_historical_assignment,statistical_area_pending,,,,,,,531,עראבה,,historical_stat_area_pending,automatic_code_match,613,356,355,1,3,0,0,0,68,0,120,1,0,0,0,0,0,4,1,0,8,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:6285,K18,6285,531,עראבה,4,no_direct_historical_assignment,statistical_area_pending,,,,,,,531,עראבה,,historical_stat_area_pending,automatic_code_match,587,312,312,0,0,0,0,0,45,0,155,0,1,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:6286,K18,6286,531,עראבה,5,no_direct_historical_assignment,statistical_area_pending,,,,,,,531,עראבה,,historical_stat_area_pending,automatic_code_match,578,475,475,0,10,0,0,1,65,0,276,0,0,0,0,0,0,4,1,0,12,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:6287,K18,6287,531,עראבה,6,no_direct_historical_assignment,statistical_area_pending,,,,,,,531,עראבה,,historical_stat_area_pending,automatic_code_match,603,497,497,0,11,0,0,2,107,0,234,0,0,0,0,0,0,0,0,0,3,0,0,0,0,139,1,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:6288,K18,6288,531,עראבה,7,no_direct_historical_assignment,statistical_area_pending,,,,,,,531,עראבה,,historical_stat_area_pending,automatic_code_match,681,459,459,0,1,0,0,1,91,0,229,0,0,2,0,0,0,2,0,0,7,0,0,0,0,124,0,0,0,1,0,0,1,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:6289,K18,6289,531,עראבה,8,no_direct_historical_assignment,statistical_area_pending,,,,,,,531,עראבה,,historical_stat_area_pending,automatic_code_match,589,519,519,0,4,0,0,0,158,0,233,0,0,0,0,0,0,17,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:6290,K18,6290,531,עראבה,9,no_direct_historical_assignment,statistical_area_pending,,,,,,,531,עראבה,,historical_stat_area_pending,automatic_code_match,603,509,509,0,11,0,0,0,184,0,127,0,0,0,1,0,0,14,0,0,0,0,0,0,0,169,2,0,0,0,0,0,0,0,0,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:6291,K18,6291,531,עראבה,10,no_direct_historical_assignment,statistical_area_pending,,,,,,,531,עראבה,,historical_stat_area_pending,automatic_code_match,639,347,344,3,9,0,0,0,113,0,79,0,0,0,0,0,0,5,0,4,0,0,0,0,0,129,2,0,0,0,1,0,0,1,0,1,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
