source_row_uid,election,source_row_id,source_locality_code,source_locality_name,source_kalpi,geography_assignment_status,geography_type,geography_id,stat_area_id,stat_area_vintage,stat_area_yishuv_stat,stat_area_number,locality_id,locality_code,locality_name,custom_geography_id,final_assignment_method,final_assignment_source,eligible_voters,actual_voters,valid_votes,invalid_votes,אמת,ג,דעם,ום,ז,זי,זך,זנ,זץ,טב,י,יז,ין,יץ,כ,ךק,ל,מחל,מרצ,נ,נז,נך,נץ,נר,ן,ןך,ןנ,פה,ףז,ףי,ףך,ףנ,ףץ,צק,ץ,ץז,ץי,ק,קי,קן,קף,ר,שס,unresolved_reason
K21:6109,K21,6109,99999,מעטפות חיצוניות,220,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,813,808,5,23,69,11,9,51,0,0,0,0,48,0,0,0,0,29,0,14,223,32,43,0,0,2,12,1,0,0,174,0,0,0,0,0,1,0,0,0,0,0,0,0,0,66,Non-geographic row is counted but not mapped
K21:6110,K21,6110,99999,מעטפות חיצוניות,221,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,801,798,3,39,32,17,15,35,0,0,0,0,47,1,0,0,0,31,0,46,190,30,26,0,0,0,10,1,0,0,227,0,0,0,0,0,0,0,0,0,3,0,0,0,2,46,Non-geographic row is counted but not mapped
K21:6111,K21,6111,99999,מעטפות חיצוניות,222,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,821,816,5,40,49,30,30,48,0,0,0,2,65,2,0,0,0,41,0,24,191,27,31,0,0,1,14,1,0,0,147,0,0,0,0,0,3,0,0,0,0,0,0,0,3,67,Non-geographic row is counted but not mapped
K21:6112,K21,6112,99999,מעטפות חיצוניות,223,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,806,804,2,43,41,31,17,29,0,0,0,1,42,0,0,0,0,13,0,76,184,33,34,1,0,1,14,0,0,0,203,0,0,0,0,0,1,0,0,1,0,0,0,1,0,38,Non-geographic row is counted but not mapped
K21:6113,K21,6113,99999,מעטפות חיצוניות,224,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,804,800,4,58,47,28,33,30,1,0,0,1,33,1,0,0,0,32,0,23,231,31,35,0,0,0,8,1,0,0,162,0,0,0,0,0,1,0,0,0,2,0,0,0,0,42,Non-geographic row is counted but not mapped
K21:6114,K21,6114,99999,מעטפות חיצוניות,225,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,800,793,7,41,115,27,34,27,0,0,0,0,44,0,0,0,0,19,0,22,201,17,26,0,0,1,8,0,0,0,136,1,0,0,0,0,0,0,0,1,1,1,0,1,1,69,Non-geographic row is counted but not mapped
K21:6115,K21,6115,99999,מעטפות חיצוניות,226,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,811,799,12,28,60,19,26,34,0,0,0,0,39,0,0,2,0,32,0,22,228,23,29,0,0,1,11,1,0,0,176,0,1,1,0,0,0,1,0,1,2,0,1,3,1,57,Non-geographic row is counted but not mapped
K21:6116,K21,6116,99999,מעטפות חיצוניות,227,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,816,812,4,44,75,17,25,44,0,0,0,0,42,0,0,0,0,19,0,15,174,35,32,0,0,0,15,0,0,0,202,0,0,0,0,0,1,0,0,0,1,0,1,0,0,70,Non-geographic row is counted but not mapped
K21:6117,K21,6117,99999,מעטפות חיצוניות,228,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,805,786,19,56,87,40,19,39,0,0,0,2,25,1,0,0,0,16,0,41,126,36,25,1,0,1,13,0,0,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,Non-geographic row is counted but not mapped
K21:6118,K21,6118,99999,מעטפות חיצוניות,229,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,803,798,5,50,25,9,30,36,0,0,0,0,28,0,0,0,0,34,0,41,202,44,21,0,0,1,6,2,0,0,214,0,0,0,0,0,0,0,0,0,0,1,0,0,1,53,Non-geographic row is counted but not mapped
K21:6119,K21,6119,99999,מעטפות חיצוניות,230,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,349,343,6,12,17,15,15,10,0,0,0,0,19,0,0,0,0,4,0,16,85,19,15,0,0,0,3,0,1,0,89,0,1,0,0,0,0,0,0,0,0,0,0,0,2,20,Non-geographic row is counted but not mapped
K21:6120,K21,6120,99999,מעטפות חיצוניות,231,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,807,804,3,42,40,25,36,44,0,0,0,0,27,1,0,0,0,17,0,28,185,39,18,0,0,0,13,0,0,0,230,0,0,0,0,1,0,0,0,0,0,0,0,1,0,57,Non-geographic row is counted but not mapped
K21:6121,K21,6121,99999,מעטפות חיצוניות,233,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,788,780,8,29,101,29,15,51,0,0,0,0,1,33,0,0,0,21,0,15,162,25,26,0,0,0,18,1,0,0,173,0,0,1,0,0,0,0,0,1,2,2,0,0,0,74,Non-geographic row is counted but not mapped
K21:6122,K21,6122,99999,מעטפות חיצוניות,234,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,796,792,4,56,25,28,36,35,0,0,0,2,42,0,0,0,0,25,1,40,167,36,32,0,0,1,19,1,0,0,209,0,0,1,0,0,2,0,0,1,0,0,0,0,3,30,Non-geographic row is counted but not mapped
K21:6123,K21,6123,99999,מעטפות חיצוניות,235,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,800,791,9,44,74,15,48,29,0,0,0,0,61,0,0,0,0,38,0,19,161,25,34,0,0,1,15,1,0,0,169,0,1,0,0,0,0,0,0,0,1,0,0,0,0,55,Non-geographic row is counted but not mapped
K21:6124,K21,6124,99999,מעטפות חיצוניות,236,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,804,796,8,47,33,30,55,48,0,0,0,0,41,0,0,0,0,18,0,22,187,39,30,0,0,0,11,0,0,0,185,1,0,0,0,0,1,0,0,0,0,0,1,0,3,44,Non-geographic row is counted but not mapped
K21:6125,K21,6125,99999,מעטפות חיצוניות,237,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,806,796,10,50,40,30,30,30,0,0,0,1,45,0,0,0,0,16,1,24,165,44,21,0,0,1,17,1,1,1,237,0,0,0,0,0,0,0,0,0,0,0,0,2,0,39,Non-geographic row is counted but not mapped
K21:6126,K21,6126,99999,מעטפות חיצוניות,238,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,808,800,8,41,79,13,14,30,1,0,0,1,33,0,0,0,0,34,0,19,206,20,27,0,0,1,16,2,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,Non-geographic row is counted but not mapped
K21:6127,K21,6127,99999,מעטפות חיצוניות,240,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,813,803,10,37,30,34,32,52,0,0,0,0,42,0,0,0,0,18,0,12,196,48,38,0,0,0,22,0,0,0,199,0,2,0,0,0,3,0,0,0,2,0,0,1,1,34,Non-geographic row is counted but not mapped
K21:6128,K21,6128,99999,מעטפות חיצוניות,241,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,792,788,4,35,6,1,2,55,1,0,0,0,36,0,0,0,0,29,0,12,286,21,36,0,0,0,12,0,0,0,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,Non-geographic row is counted but not mapped
K21:6129,K21,6129,99999,מעטפות חיצוניות,242,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,881,870,11,35,10,0,5,50,0,0,0,0,57,0,0,0,0,28,0,36,317,13,47,2,0,0,13,1,0,1,232,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,Non-geographic row is counted but not mapped
K21:6130,K21,6130,99999,מעטפות חיצוניות,245,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,804,786,18,21,128,9,14,23,0,0,0,1,62,0,0,0,0,16,0,13,208,23,22,1,0,0,12,3,0,1,97,0,1,1,0,0,0,0,0,0,1,0,0,0,1,128,Non-geographic row is counted but not mapped
K21:6131,K21,6131,99999,מעטפות חיצוניות,246,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,805,800,5,34,46,11,16,43,0,0,0,2,73,0,0,0,0,28,0,18,216,20,47,1,0,0,11,2,1,0,148,0,0,1,0,0,3,0,0,0,0,0,0,0,0,79,Non-geographic row is counted but not mapped
K21:6132,K21,6132,99999,מעטפות חיצוניות,247,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,797,793,4,43,48,9,25,35,0,0,0,0,32,0,0,0,0,22,0,24,197,38,40,0,0,1,19,1,0,0,172,0,0,1,0,1,2,0,0,0,3,1,0,0,1,78,Non-geographic row is counted but not mapped
K21:6133,K21,6133,99999,מעטפות חיצוניות,248,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,832,827,5,30,39,9,34,45,0,0,0,1,40,0,0,0,0,22,1,23,219,41,68,0,0,0,10,0,0,0,192,1,0,0,0,0,4,0,0,0,2,1,0,0,0,45,Non-geographic row is counted but not mapped
K21:6134,K21,6134,99999,מעטפות חיצוניות,249,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,802,796,6,50,35,7,15,50,1,0,0,0,41,1,0,0,0,25,0,16,217,24,25,1,0,0,11,3,0,0,229,1,0,0,0,0,0,0,0,0,1,0,1,2,0,40,Non-geographic row is counted but not mapped
K21:6135,K21,6135,99999,מעטפות חיצוניות,250,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,829,812,17,21,140,20,41,40,0,1,0,0,54,0,0,0,0,22,1,13,182,17,21,0,0,1,10,1,0,0,125,0,0,0,0,0,1,0,0,1,0,0,0,0,1,99,Non-geographic row is counted but not mapped
K21:6136,K21,6136,99999,מעטפות חיצוניות,251,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,801,794,7,52,48,20,28,44,0,0,0,0,45,1,0,0,0,14,0,12,160,30,20,1,0,0,17,0,0,0,251,0,1,0,0,0,0,0,0,0,0,1,0,0,0,49,Non-geographic row is counted but not mapped
K21:6137,K21,6137,99999,מעטפות חיצוניות,252,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,802,794,8,33,27,3,3,78,0,0,0,1,39,1,0,0,0,27,0,16,248,14,36,0,0,0,10,1,0,0,229,1,0,0,0,0,0,0,0,0,0,1,0,0,0,26,Non-geographic row is counted but not mapped
K21:6138,K21,6138,99999,מעטפות חיצוניות,253,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,800,796,4,23,172,4,10,37,0,0,0,2,57,1,0,0,0,15,0,7,163,21,32,0,0,0,15,1,0,0,111,0,1,0,0,0,0,0,0,0,1,0,0,0,0,123,Non-geographic row is counted but not mapped
K21:6139,K21,6139,99999,מעטפות חיצוניות,254,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,699,690,9,37,9,0,1,67,0,0,0,0,27,0,0,0,0,24,0,3,218,16,43,0,0,0,9,0,0,0,225,0,2,0,1,0,1,0,0,0,0,0,0,0,0,7,Non-geographic row is counted but not mapped
K21:6140,K21,6140,99999,מעטפות חיצוניות,255,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,786,776,10,29,62,20,22,32,1,0,0,0,53,0,0,0,0,29,0,25,224,29,28,0,0,1,5,2,0,0,125,1,0,2,1,0,0,0,0,0,2,0,1,0,0,82,Non-geographic row is counted but not mapped
K21:6141,K21,6141,99999,מעטפות חיצוניות,256,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,792,785,7,70,16,15,28,15,1,1,0,0,15,1,0,0,0,30,0,51,208,47,10,1,0,2,18,2,0,0,216,0,0,0,0,0,2,0,0,2,3,0,1,0,3,27,Non-geographic row is counted but not mapped
K21:6142,K21,6142,99999,מעטפות חיצוניות,257,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,600,596,4,42,24,2,8,33,0,0,0,0,24,2,0,0,0,21,0,16,172,7,30,1,0,0,9,3,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,Non-geographic row is counted but not mapped
K21:6143,K21,6143,99999,מעטפות חיצוניות,258,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,800,796,4,29,65,10,28,27,0,0,0,0,46,0,0,0,0,24,0,24,236,31,28,0,0,0,12,0,0,1,186,0,0,0,0,0,0,0,0,0,2,0,0,0,0,47,Non-geographic row is counted but not mapped
K21:6144,K21,6144,99999,מעטפות חיצוניות,259,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,897,878,19,42,18,34,57,22,0,1,0,1,26,0,0,0,2,34,0,39,280,28,19,0,0,1,12,3,0,1,212,1,1,0,0,0,3,1,0,0,1,0,0,1,2,36,Non-geographic row is counted but not mapped
K21:6145,K21,6145,99999,מעטפות חיצוניות,260,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,809,796,13,40,51,24,47,38,0,0,0,0,46,1,0,0,0,27,0,16,218,20,47,1,0,2,14,3,0,0,126,0,0,0,0,0,0,1,0,0,2,0,0,0,4,68,Non-geographic row is counted but not mapped
K21:6146,K21,6146,99999,מעטפות חיצוניות,261,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,800,790,10,44,52,19,30,36,0,0,0,2,50,0,0,0,0,23,0,29,181,38,31,1,0,1,17,0,0,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,Non-geographic row is counted but not mapped
K21:6147,K21,6147,99999,מעטפות חיצוניות,262,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,745,738,7,38,112,23,27,26,0,0,0,0,40,0,0,0,0,25,0,21,150,25,24,0,0,0,11,2,0,0,135,1,0,0,0,1,1,0,0,0,0,0,0,0,1,75,Non-geographic row is counted but not mapped
K21:6148,K21,6148,99999,מעטפות חיצוניות,263,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,800,797,3,48,6,0,1,55,0,0,0,0,17,1,0,0,0,24,0,12,249,31,23,0,0,0,11,1,0,0,305,1,0,1,0,0,0,0,0,0,0,0,1,0,0,10,Non-geographic row is counted but not mapped
K21:6149,K21,6149,99999,מעטפות חיצוניות,264,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,802,801,1,69,50,22,43,23,0,0,0,0,32,0,0,0,0,23,0,17,183,24,33,0,0,1,12,2,0,0,214,0,2,0,0,1,0,1,0,0,0,0,0,0,0,49,Non-geographic row is counted but not mapped
K21:6150,K21,6150,99999,מעטפות חיצוניות,265,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,803,795,8,50,51,51,68,30,1,0,0,0,38,0,0,0,0,28,0,25,180,35,22,0,0,0,9,1,0,0,151,0,1,0,0,0,0,0,0,0,1,0,0,0,0,53,Non-geographic row is counted but not mapped
K21:6151,K21,6151,99999,מעטפות חיצוניות,266,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,799,788,11,45,19,34,36,25,1,0,0,1,48,0,0,0,0,29,0,26,206,31,23,0,0,0,13,1,0,0,173,1,0,0,0,2,2,1,0,0,0,0,0,0,1,70,Non-geographic row is counted but not mapped
K21:6152,K21,6152,99999,מעטפות חיצוניות,267,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,800,792,8,41,119,12,21,42,0,0,0,1,62,0,0,0,0,20,0,18,159,22,28,0,0,1,9,0,0,0,169,0,0,0,0,0,1,0,0,0,0,1,0,0,0,66,Non-geographic row is counted but not mapped
K21:6153,K21,6153,99999,מעטפות חיצוניות,268,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,802,794,8,55,63,41,28,39,0,0,0,0,64,0,0,1,0,32,0,15,169,25,39,0,0,1,9,0,0,0,167,0,0,0,0,0,1,0,0,0,0,0,0,0,1,44,Non-geographic row is counted but not mapped
K21:6154,K21,6154,99999,מעטפות חיצוניות,269,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,800,789,11,63,22,28,44,33,0,0,0,1,35,0,0,0,0,15,1,18,124,58,25,0,0,0,23,2,0,0,258,0,0,0,1,0,0,0,0,0,3,0,0,0,4,31,Non-geographic row is counted but not mapped
K21:6155,K21,6155,99999,מעטפות חיצוניות,270,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,804,799,5,51,7,9,33,49,0,0,0,1,17,1,0,0,1,28,0,23,252,32,26,1,0,1,13,4,0,0,229,0,0,0,0,0,1,0,0,0,2,0,0,1,0,17,Non-geographic row is counted but not mapped
K21:6156,K21,6156,99999,מעטפות חיצוניות,271,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,802,793,9,20,13,3,4,61,1,0,0,1,29,1,0,0,0,39,1,12,299,20,35,0,0,1,11,4,1,1,196,1,0,0,0,0,2,0,0,0,1,0,0,0,2,34,Non-geographic row is counted but not mapped
K21:6157,K21,6157,99999,מעטפות חיצוניות,272,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,800,792,8,39,53,26,45,30,0,0,0,1,56,0,0,1,0,25,0,14,206,31,29,0,0,0,15,0,0,0,154,1,0,1,0,2,3,0,0,0,0,0,0,0,0,60,Non-geographic row is counted but not mapped
K21:6158,K21,6158,99999,מעטפות חיצוניות,273,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,803,797,6,43,47,9,16,37,1,0,0,1,30,0,0,0,0,21,1,28,208,31,26,0,0,0,10,0,2,0,221,0,0,0,0,0,2,0,0,0,3,0,1,0,1,58,Non-geographic row is counted but not mapped
K21:6159,K21,6159,99999,מעטפות חיצוניות,274,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,900,894,6,37,36,20,12,50,1,0,0,1,51,1,0,0,0,29,1,21,306,29,33,0,0,1,21,1,0,0,204,0,0,0,0,0,1,0,0,0,1,0,0,0,0,37,Non-geographic row is counted but not mapped
K21:6160,K21,6160,99999,מעטפות חיצוניות,275,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,815,810,5,39,104,19,16,31,0,0,0,0,54,0,0,0,0,30,0,17,207,22,29,0,0,0,6,0,0,0,157,0,0,2,0,0,1,0,0,0,0,0,0,0,0,76,Non-geographic row is counted but not mapped
K21:6161,K21,6161,99999,מעטפות חיצוניות,276,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,784,775,9,26,4,0,0,70,0,0,0,0,34,1,0,0,1,24,0,5,234,23,25,0,0,1,15,1,1,0,293,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16,Non-geographic row is counted but not mapped
K21:6162,K21,6162,99999,מעטפות חיצוניות,277,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,800,793,7,48,55,26,28,20,0,0,0,0,48,0,0,0,0,32,0,16,172,37,22,1,0,0,17,0,0,0,215,0,0,0,0,0,1,0,0,0,1,0,0,0,0,54,Non-geographic row is counted but not mapped
K21:6163,K21,6163,99999,מעטפות חיצוניות,278,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,793,786,7,46,49,16,14,27,1,0,0,1,36,0,0,0,1,35,0,17,203,31,36,0,0,0,14,0,1,0,182,0,0,0,0,2,2,1,0,0,2,0,0,0,0,69,Non-geographic row is counted but not mapped
K21:6164,K21,6164,99999,מעטפות חיצוניות,279,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,827,822,5,37,33,32,65,51,0,0,0,1,53,0,0,0,0,23,0,15,193,36,42,0,0,0,18,0,0,0,164,0,0,1,0,0,0,0,0,0,0,1,1,0,0,56,Non-geographic row is counted but not mapped
K21:6165,K21,6165,99999,מעטפות חיצוניות,280,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,400,392,8,10,10,4,14,27,1,0,0,0,18,2,0,0,0,18,0,1,118,10,17,0,0,0,6,2,0,0,104,0,0,1,0,0,0,0,0,0,0,1,0,0,1,27,Non-geographic row is counted but not mapped
K21:6166,K21,6166,99999,מעטפות חיצוניות,281,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,402,401,1,24,20,7,12,22,0,0,0,0,29,0,0,0,0,16,1,7,112,11,12,0,0,0,7,0,1,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,Non-geographic row is counted but not mapped
K21:6167,K21,6167,99999,מעטפות חיצוניות,282,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,400,399,1,16,6,0,4,36,0,0,0,0,19,0,0,0,0,10,0,3,110,15,18,0,0,0,16,1,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,Non-geographic row is counted but not mapped
K21:6168,K21,6168,99999,מעטפות חיצוניות,283,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,800,794,6,31,30,35,21,38,0,0,0,0,42,1,0,0,2,38,0,19,231,21,29,0,0,0,11,2,0,0,180,2,0,0,0,0,1,0,0,0,0,1,0,1,0,58,Non-geographic row is counted but not mapped
